"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","일반음식점","07_24_04_P","6510000","6510000-101-2018-00976","2018-12-04","","01","영업/정상","01","영업","","","","","064 796 5393","117.78","695-934","제주특별자치도 제주시 한림읍 협재리 1781-1","제주특별자치도 제주시 한림읍 한림로 366, 1층","63011","협재더꽃돈본점","2025-09-11 18:41:55","U","2025-09-13 02:40:00","기타","129455.558642593","-10954.5028401289","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","117.78","","","",
"12","일반음식점","07_24_04_P","6510000","6510000-101-2018-00977","2018-12-04","","01","영업/정상","01","영업","","","","","042628 1994","118.70","690-081","제주특별자치도 제주시 도련일동 1977-5","제주특별자치도 제주시 건주로6길 42, 1층 (도련일동)","63323","한마음정육식당삼화점","2023-03-08 14:45:33","U","2023-03-10 02:40:00","기타","160761.009985265","2079.42437745206","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","118.7","","","",
"13","일반음식점","07_24_04_P","6510000","6510000-101-2018-00910","2018-11-05","","01","영업/정상","01","영업","","","","","","42.64","690-809","제주특별자치도 제주시 삼도이동 148-3번지","제주특별자치도 제주시 관덕로8길 24-1, 1층 (삼도이동)","63169","와르다레스토랑","2019-12-02 10:53:09","U","2019-12-04 02:40:00","기타","155615.791498901","1723.73956440865","기타","","","","","상수도전용","","","","","","","","","N","42.64","","","",
"14","일반음식점","07_24_04_P","6510000","6510000-101-2018-00946","2018-11-20","","01","영업/정상","01","영업","","","","","","250.00","695-962","제주특별자치도 제주시 조천읍 와산리 1303-6","제주특별자치도 제주시 조천읍 미래로 241, 1층","63346","길섶나그네","2024-11-15 18:07:22","U","2024-11-17 02:40:00","한식","170048.03477564","-3067.19062732121","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","250","","","",
"15","일반음식점","07_24_04_P","6510000","6510000-101-2019-00047","2019-01-23","","01","영업/정상","01","영업","","","","","","50.00","695-976","제주특별자치도 제주시 구좌읍 하도리 1544-2번지","제주특별자치도 제주시 구좌읍 문주란로 33-1","63363","수니테이블","2019-01-23 11:32:42","I","2019-01-25 02:21:00","분식","189318.1960069","2515.77201762944","분식","","","","","","","","","","","","","","N","50","","","",
"16","일반음식점","07_24_04_P","6510000","6510000-101-2019-00048","2019-01-23","","01","영업/정상","01","영업","","","","","","104.59","690-814","제주특별자치도 제주시 연동 276-3","제주특별자치도 제주시 연동8길 28, 1층 105,106호 (연동)","63136","연화양꼬치","2025-02-25 09:41:05","U","2025-02-27 02:40:00","중국식","152559.615555975","-1321.90015798207","중국식","0","0","","","","0","0","0","0","0","","0","0","N","104.59","","","",
"17","일반음식점","07_24_04_P","6510000","6510000-101-2019-00049","2019-01-23","","01","영업/정상","01","영업","","","","","064 7821192","82.00","695-965","제주특별자치도 제주시 조천읍 함덕리 955-8","제주특별자치도 제주시 조천읍 함덕로 20, 1층","63333","제주함덕장어","2024-05-02 09:44:26","U","2024-05-05 02:40:00","기타","169555.364256692","5063.74840917933","기타","","","","","상수도전용","","","","","","","","","N","82","","","",
"18","일반음식점","07_24_04_P","6510000","6510000-101-2019-00043","2019-01-22","","01","영업/정상","01","영업","","","","","","113.15","695-975","제주특별자치도 제주시 구좌읍 월정리 278-2","제주특별자치도 제주시 구좌읍 월정3길 16, 1동 1층","63358","예쁘게즐겁게","2025-03-04 13:27:22","U","2025-03-06 02:40:00","기타","","","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","113.15","","","",
"19","일반음식점","07_24_04_P","6510000","6510000-101-2019-00044","2019-01-22","","01","영업/정상","01","영업","","","","","","277.61","695-928","제주특별자치도 제주시 한림읍 수원리 942-1","제주특별자치도 제주시 한림읍 한림해안로 275","63023","제주도해녀세자매","2025-06-02 10:52:44","U","2025-06-04 02:40:00","일식","131477.336050474","-7587.00050057315","일식","0","0","","","","0","0","0","0","0","","0","0","N","277.61","","","",
"20","일반음식점","07_24_04_P","6510000","6510000-101-2019-00045","2019-01-22","","01","영업/정상","01","영업","","","","","","152.10","690-814","제주특별자치도 제주시 연동 304-3","제주특별자치도 제주시 노연로 146, 1층 (연동)","63133","24시누름돌김치찌개","2024-12-31 15:48:41","U","2025-01-03 02:40:00","기타","153065.377321686","-1094.0986482335","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","152.1","","","",
"21","일반음식점","07_24_04_P","6510000","6510000-101-2019-00046","2019-01-22","","01","영업/정상","01","영업","","","","","","31.40","695-967","제주특별자치도 제주시 조천읍 선흘리 464-2번지","제주특별자치도 제주시 조천읍 선교로 571, 1층","63341","선흘바람","2019-01-22 18:01:54","I","2019-01-24 02:20:58","기타","173010.016818617","-4546.94884756247","기타","","","","","","","","","","","","","","N","31.4","","","",
"22","일반음식점","07_24_04_P","6510000","6510000-101-2019-00050","2019-01-23","","01","영업/정상","01","영업","","","","","","123.71","690-121","제주특별자치도 제주시 아라일동 6127-3","제주특별자치도 제주시 인다10길 36, 2층 (아라일동)","63248","이돈갓아라점","2024-02-19 11:38:38","U","2024-02-21 02:40:00","기타","158038.561129768","-2366.3675630948","기타","","","","","상수도전용","","","","","","","","","Y","123.71","","","",
"23","일반음식점","07_24_04_P","6510000","6510000-101-2019-00051","2019-01-23","","01","영업/정상","01","영업","","","","","","81.28","690-061","제주특별자치도 제주시 화북일동 1019-4 티엠빌딩","제주특별자치도 제주시 화삼로 7, 티엠빌딩 3층 301호 (화북일동)","63303","바삭돈가스삼화점","2025-03-04 13:39:56","U","2025-03-06 02:40:00","경양식","160329.45420449","2082.33164358377","경양식","","","","","","","","","","","","","","N","81.28","","","",
"24","일반음식점","07_24_04_P","6510000","6510000-101-2019-00060","2019-01-29","","01","영업/정상","01","영업","","","","","","148.29","695-932","제주특별자치도 제주시 한림읍 한림리 455","제주특별자치도 제주시 한림읍 한수풀로2길 31, 1층","63028","한림피그농원","2020-11-30 14:14:13","U","2020-12-02 02:40:00","기타","132309.478331078","-8535.4097573298","기타","","","","","","","","","","","","","","N","148.29","","","",
"25","일반음식점","07_24_04_P","6510000","6510000-101-2019-00029","2019-01-15","","01","영업/정상","01","영업","","","","","","40.05","695-976","제주특별자치도 제주시 구좌읍 하도리 463-5번지","제주특별자치도 제주시 구좌읍 해맞이해안로 1766-14, 1층","63363","하도39","2019-01-15 17:07:18","I","2019-01-17 02:20:51","기타","189657.396676649","3306.84395454661","기타","","","","","","","","","","","","","","N","40.05","","","",
"26","일반음식점","07_24_04_P","6510000","6510000-101-2019-00030","2019-01-15","","01","영업/정상","01","영업","","","","","","23.43","690-828","제주특별자치도 제주시 이도일동 1289-5 보성시장","제주특별자치도 제주시 동광로1길 32, 보성시장 (이도일동)","63197","옥성식당","2021-02-16 15:02:47","U","2021-02-18 02:40:00","기타","156045.576839467","866.1177608316","기타","","","","","상수도전용","","","","","","","","","N","23.43","","","",
"27","일반음식점","07_24_04_P","6510000","6510000-101-2019-00033","2019-01-17","","01","영업/정상","01","영업","","","","","064 7495501","415.41","690-231","제주특별자치도 제주시 이호일동 663-1","제주특별자치도 제주시 도리로 50, 2층 (이호일동)","63108","제주마당","2024-07-01 14:54:44","U","2024-07-03 02:40:00","기타","149570.028917934","332.413353096385","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","415.41","","","",
"28","일반음식점","07_24_04_P","6510000","6510000-101-2019-00035","2019-01-17","","01","영업/정상","01","영업","","","","","","48.60","695-967","제주특별자치도 제주시 조천읍 선흘리 464-2번지","제주특별자치도 제주시 조천읍 선교로 571, 1층","63341","대붕정","2019-01-17 16:43:17","I","2019-01-19 02:21:19","한식","173010.016818617","-4546.94884756247","한식","","","","","","","","","","","","","","N","48.6","","","",
"29","일반음식점","07_24_04_P","6510000","6510000-101-2019-00039","2019-01-21","","01","영업/정상","01","영업","","","","","064 742 8285","156.66","690-814","제주특별자치도 제주시 연동 304-37","제주특별자치도 제주시 사장길 15-1, 1층 (연동)","63133","영화루","2024-01-04 11:20:11","U","2024-01-06 02:40:00","중국식","153065.96","-1247.27999999981","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","156.66","","","",
"30","일반음식점","07_24_04_P","6510000","6510000-101-2019-00040","2019-01-21","","01","영업/정상","01","영업","","","","","","205.52","690-806","제주특별자치도 제주시 도남동 909-1 윤재연립","제주특별자치도 제주시 도남로 40, 1층 (도남동, 윤재연립)","63201","맥주창고","2025-08-12 13:20:18","U","2025-08-14 02:40:00","기타","155908.02665647","115.206747733353","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","205.52","","","",
"31","일반음식점","07_24_04_P","6510000","6510000-101-2019-00023","2019-01-11","","01","영업/정상","01","영업","","","","","","179.09","695-961","제주특별자치도 제주시 조천읍 교래리 471-3","제주특별자치도 제주시 조천읍 교래1길 45, B,C동 1층","63346","램앤블랙","2024-01-15 11:06:12","U","2024-01-17 02:40:00","기타","169525.910464987","-6559.04808102196","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","179.09","","","",
"32","일반음식점","07_24_04_P","6510000","6510000-101-2019-00024","2019-01-11","","01","영업/정상","01","영업","","","","","","187.22","690-804","제주특별자치도 제주시 노형동 1942-1번지","제주특별자치도 제주시 월산남길 110, 1층 (노형동)","63093","살레안의고깃","2019-01-21 09:38:50","U","2019-01-23 02:40:00","기타","150593.139726989","-3325.59697288438","기타","","","","","상수도전용","","","","","","","","","N","187.22","","","",
"33","일반음식점","07_24_04_P","6510000","6510000-101-2019-00055","2019-01-25","","01","영업/정상","01","영업","","","","","","87.97","695-980","제주특별자치도 제주시 우도면 연평리 1185-2번지","제주특별자치도 제주시 우도면 우도해안길 804, 1층","63365","우도청정식당","2019-01-25 14:06:58","I","2019-01-27 02:21:01","한식","195933.797424008","1946.77570941924","한식","","","","","상수도전용","","","","","","","","","N","87.97","","","",
"34","일반음식점","07_24_04_P","6510000","6510000-101-2019-00056","2019-01-25","","01","영업/정상","01","영업","","","","","","64.00","690-812","제주특별자치도 제주시 삼도일동 529-3","제주특별자치도 제주시 전농로 48-1, 1층 (삼도일동)","63176","핫피엔도","2023-04-13 10:51:54","U","2023-04-15 02:40:00","호프/통닭","155172.417294758","977.301153803935","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","64","","","",
"35","일반음식점","07_24_04_P","6510000","6510000-101-2019-00068","2019-02-08","","01","영업/정상","01","영업","","","","","","85.68","690-813","제주특별자치도 제주시 연동 256-10 뉴전원빌라","제주특별자치도 제주시 연동4길 28-16, 1층 102호 (연동, 뉴전원빌라)","63137","명가통닭제주연동점","2025-07-03 13:39:55","U","2025-07-05 02:40:00","기타","152222.429038815","-1303.76144337138","기타","","","","","","","","","","","","","","N","85.68","","","",
"36","일반음식점","07_24_04_P","6510000","6510000-101-2019-00070","2019-02-08","","01","영업/정상","01","영업","","","","","064 758 6977","22.16","690-809","제주특별자치도 제주시 삼도이동 1241-12","제주특별자치도 제주시 중앙로 140, 1층 (삼도이동)","63179","분식쟁이","2023-11-30 10:05:12","U","2023-12-02 02:40:00","중국식","155795.086645995","1188.4184761197","중국식","","","","","상수도전용","","","","","","","","","N","22.16","","","",
"37","일반음식점","07_24_04_P","6510000","6510000-101-2019-00087","2019-02-15","","01","영업/정상","01","영업","","","","","","111.10","690-191","제주특별자치도 제주시 외도일동 405-4","제주특별자치도 제주시 일주서로 7326, 1층 (외도일동)","63069","폭풍장어외도점","2024-04-19 11:52:16","U","2024-04-21 02:40:00","기타","146936.524023037","-269.016478095673","기타","0","0","","","","0","0","0","0","0","","0","0","N","111.1","","","",
"38","일반음식점","07_24_04_P","6510000","6510000-101-2019-00053","2019-01-24","","01","영업/정상","01","영업","","","","","","87.12","690-800","제주특별자치도 제주시 건입동 675-9번지","제주특별자치도 제주시 사라봉7길 31-1, 1층 (건입동)","63283","수빈이네제주밥상","2020-04-26 10:13:33","U","2020-04-28 02:40:00","한식","157176.695267909","2190.84549051099","한식","","","","","","","","","","","","","","N","87.12","","","",
"39","일반음식점","07_24_04_P","6510000","6510000-101-2019-00134","2019-03-05","","01","영업/정상","01","영업","","","","","064 783 9989","54.50","695-963","제주특별자치도 제주시 조천읍 신촌리 1789-3 라움시티","제주특별자치도 제주시 조천읍 신북로 88, 지1층 104호 (라움시티)","63337","시차","2024-06-25 11:15:53","U","2024-06-27 02:40:00","한식","164912.080203879","4354.50612501167","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","54.5","","","",
"40","일반음식점","07_24_04_P","6510000","6510000-101-2019-00114","2019-02-27","","01","영업/정상","01","영업","","","","","","142.02","690-851","제주특별자치도 제주시 이도이동 1952-2","제주특별자치도 제주시 신설로9길 37, 지하1층 (이도이동)","63229","돈삼겹직영5호점","2024-10-22 19:26:49","U","2024-10-24 02:40:00","한식","157837.521520104","-40.9638714240165","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","142.02","","","",
"41","일반음식점","07_24_04_P","6510000","6510000-101-2019-00115","2019-02-27","","01","영업/정상","01","영업","","","","","","70.90","690-821","제주특별자치도 제주시 용담이동 359-51번지","제주특별자치도 제주시 용담로 94, 1층 (용담이동)","63156","미미래","2020-05-17 16:52:47","U","2020-05-19 02:40:00","기타","154638.168675514","1816.91397655899","기타","","","","","","","","","","","","","","N","70.9","","","",
"42","일반음식점","07_24_04_P","6510000","6510000-101-2019-00116","2019-02-27","","01","영업/정상","01","영업","","","","","","99.08","690-813","제주특별자치도 제주시 연동 253-13","제주특별자치도 제주시 연동4길 8, 1,2층 (연동)","63132","티엔호두","2025-08-13 17:31:22","U","2025-08-15 02:40:00","기타","152302.342319201","-1122.73949744748","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","99.08","","","",
"43","일반음식점","07_24_04_P","6510000","6510000-101-2019-00096","2019-02-20","","01","영업/정상","01","영업","","","","","064 784 0412","71.40","695-973","제주특별자치도 제주시 구좌읍 세화리 1318-3번지","제주특별자치도 제주시 구좌읍 세화8길 7, 1층","63361","호자","2019-02-20 09:24:12","I","2019-02-22 02:21:29","한식","186685.944306588","2780.21850459711","한식","","","","","상수도전용","","","","","","","","","N","71.4","","","",
"44","일반음식점","07_24_04_P","6510000","6510000-101-2019-00097","2019-02-20","","01","영업/정상","01","영업","","","","","","121.85","695-906","제주특별자치도 제주시 애월읍 납읍리 1855-4","제주특별자치도 제주시 애월읍 납읍동4길 2, 1층","63035","납읍반점","2023-11-14 13:43:34","U","2023-11-16 02:40:00","중국식","137907.624705879","-5781.25178204374","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","121.85","","","",
"45","일반음식점","07_24_04_P","6510000","6510000-101-2019-00098","2019-02-20","","01","영업/정상","01","영업","","","","","","56.80","690-814","제주특별자치도 제주시 연동 282-17","제주특별자치도 제주시 은남1길 31, 3층 (연동)","63124","아하","2025-10-17 10:32:59","U","2025-10-19 02:40:00","기타","152767.112430875","-694.236168819821","기타","","","","","상수도전용","","","","","","","","","N","56.8","","","",
"46","일반음식점","07_24_04_P","6510000","6510000-101-2019-00099","2019-02-20","","01","영업/정상","01","영업","","","","","","81.83","695-973","제주특별자치도 제주시 구좌읍 세화리 1-15","제주특별자치도 제주시 구좌읍 해녀박물관길 33-1, 1층","63361","돌담칼국수세화점","2024-05-20 09:32:44","U","2024-05-22 02:40:00","한식","187120.942695248","3041.83835127396","한식","","","","","","","","","","","","","","N","81.83","","","",
"47","일반음식점","07_24_04_P","6510000","6510000-101-2019-00101","2019-02-20","","01","영업/정상","01","영업","","","","","064 782 0580","77.40","695-975","제주특별자치도 제주시 구좌읍 행원리 165-3번지","제주특별자치도 제주시 구좌읍 해맞이해안로 820-38, 1층","63358","베롱베롱인행원","2019-07-15 23:26:53","U","2019-07-17 02:40:00","한식","183444.76912481","6337.66762178547","한식","","","","","상수도전용","","","","","","","","","N","77.4","","","",
"48","일반음식점","07_24_04_P","6510000","6510000-101-2019-00071","2019-02-11","","01","영업/정상","01","영업","","","","","","112.00","690-836","제주특별자치도 제주시 일도일동 1102-10번지 보인빌딩","제주특별자치도 제주시 중앙로13길 25-2, 보인빌딩 1층 (일도일동)","63264","동문감자탕","2020-02-13 18:26:25","U","2020-02-15 02:40:00","한식","155997.579608327","1790.96905926729","한식","","","","","상수도전용","","","","","","","","","N","112","","","",
"49","일반음식점","07_24_04_P","6510000","6510000-101-2019-00072","2019-02-11","","01","영업/정상","01","영업","","","","","","84.00","695-969","제주특별자치도 제주시 조천읍 신흥리 35-4","제주특별자치도 제주시 조천읍 조함해안로 330-1, 지하1층","63332","심해","2021-06-14 13:03:10","U","2021-06-16 02:40:00","일식","167683.268887107","5954.15369900876","일식","","","","","상수도전용","","","","","","","","","N","84","","","",
"50","일반음식점","07_24_04_P","6510000","6510000-101-2019-00073","2019-02-11","","01","영업/정상","01","영업","","","","","","42.98","695-918","제주특별자치도 제주시 애월읍 하귀2리 2964-9","제주특별자치도 제주시 애월읍 번대동길 4, 1층","63050","로즈모스케이크","2024-11-05 15:46:25","U","2024-11-07 02:40:00","기타","143402.951433517","-1834.39370816014","기타","","","","","","","","","","","","","","N","42.98","","","",
"51","일반음식점","07_24_04_P","6510000","6510000-101-2019-00062","2019-01-30","","01","영업/정상","01","영업","","","","","","105.60","695-923","제주특별자치도 제주시 한림읍 금능리 2088-54","제주특별자치도 제주시 한림읍 한림로 224, 1층","63010","금능식당","2025-08-28 17:44:07","U","2025-08-30 02:40:00","분식","128435.542629049","-11913.6069488528","분식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","105.6","","","",
"52","일반음식점","07_24_04_P","6510000","6510000-101-2019-00189","2019-03-19","","01","영업/정상","01","영업","","","","","064 752 7577","175.26","690-827","제주특별자치도 제주시 이도이동 1773-26","제주특별자치도 제주시 광양8길 4, 1층 (이도이동)","63207","역전할머니맥주제주시청점","2022-05-30 13:26:01","U","2022-06-04 02:40:00","호프/통닭","156147.410386495","510.516599760373","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","175.26","","","",
"53","일반음식점","07_24_04_P","6510000","6510000-101-2019-00190","2019-03-19","","01","영업/정상","01","영업","","","","","","30.42","690-801","제주특별자치도 제주시 건입동 1322","제주특별자치도 제주시 중앙로1길 41-1, 1층 (건입동)","63277","웰컴버거","2024-06-17 14:46:47","U","2024-06-19 02:40:00","기타","156195.016211375","2300.44167205305","기타","0","0","","","","0","0","0","0","0","","0","0","N","30.42","","","",
"54","일반음식점","07_24_04_P","6510000","6510000-101-2019-00093","2019-02-19","","01","영업/정상","01","영업","","","","","064 796 6370","49.58","695-932","제주특별자치도 제주시 한림읍 한림리 1323-3","제주특별자치도 제주시 한림읍 사가길 22, 1층","63032","오늘도치킨과맥주가좋다","2024-10-23 14:16:34","U","2024-10-25 02:40:00","호프/통닭","131309.933756711","-8727.00383132696","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","49.58","","","",
"55","일반음식점","07_24_04_P","6510000","6510000-101-2019-00178","2019-03-15","","01","영업/정상","01","영업","","","","","","78.00","695-910","제주특별자치도 제주시 애월읍 소길리 854-2","제주특별자치도 제주시 애월읍 소길남길 22, 1층","63037","오즈피자","2025-01-09 10:27:13","U","2025-01-11 02:40:00","기타","142089.5126888","-6892.35269192624","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","78","","","",
"56","일반음식점","07_24_04_P","6510000","6510000-101-2019-00179","2019-03-15","","01","영업/정상","01","영업","","","","","","51.30","695-968","제주특별자치도 제주시 조천읍 와흘리 165-39","제주특별자치도 제주시 조천읍 남조로 2228, 1층","63346","뽕꼬랑","2024-07-04 09:43:42","U","2024-07-06 02:40:00","기타","168376.182892668","-3541.83190144706","기타","0","0","","","","0","0","0","0","0","","0","0","N","51.3","","","",
"57","일반음식점","07_24_04_P","6510000","6510000-101-2019-00180","2019-03-15","","01","영업/정상","01","영업","","","","","","59.50","690-828","제주특별자치도 제주시 이도일동 1245-3번지","제주특별자치도 제주시 동광로 39, 1층 (이도일동)","63196","노가리앤비어이도일동점","2019-03-15 13:13:54","I","2019-03-17 02:21:52","호프/통닭","156522.806794402","791.295208980252","호프/통닭","","","","","상수도전용","","","","","","","","","N","59.5","","","",
"58","일반음식점","07_24_04_P","6510000","6510000-101-2019-00156","2019-03-08","","01","영업/정상","01","영업","","","","","","110.34","690-803","제주특별자치도 제주시 노형동 1045-9","제주특별자치도 제주시 월랑로10길 23, 1층 (노형동)","63096","오토김밥제주점","2025-06-24 18:42:56","U","2025-06-26 02:40:00","기타","151392.41841836","-532.431835221642","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","110.34","","","",
"59","일반음식점","07_24_04_P","6510000","6510000-101-2019-00157","2019-03-08","","01","영업/정상","01","영업","","","","","","247.43","690-814","제주특별자치도 제주시 연동 284-9","제주특별자치도 제주시 연동12길 4, 15층 (연동)","63133","원스텝가든제주본점","2025-07-03 10:39:22","U","2025-07-05 02:40:00","패밀리레스트랑","152806.340894389","-1110.45181241985","패밀리레스트랑","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","247.43","","","",
"60","일반음식점","07_24_04_P","6510000","6510000-101-2019-00158","2019-03-08","","01","영업/정상","01","영업","","","","","","138.00","695-964","제주특별자치도 제주시 조천읍 조천리 3253-12","제주특별자치도 제주시 조천읍 신북로 144, 1,2층","63331","딜레탕트","2020-09-29 14:59:14","U","2020-10-01 02:40:00","기타","165419.418785245","4350.87443560763","기타","","","","","","","","","","","","","","Y","138","","","",
"61","일반음식점","07_24_04_P","6510000","6510000-101-2019-00173","2019-03-14","","01","영업/정상","01","영업","","","","","","102.88","690-802","제주특별자치도 제주시 노형동 743-5","제주특별자치도 제주시 진군2길 17, 1층 (노형동)","63089","김지안오리해장국","2025-06-04 11:00:22","U","2025-06-06 02:40:00","한식","151497.728228346","-1848.51546013678","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","102.88","","","",
