"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","유흥주점영업","07_23_02_P","4181000","4181000-102-1983-00003","1983-03-09","","01","영업/정상","01","영업","","","","","033 2420039","180.00","","강원특별자치도 춘천시 효자동 656-13","강원특별자치도 춘천시 춘천로176번길 9 (효자동)","24329","스머프","2016-06-29 14:01:25","I","2023-06-13 00:00:00","비어(바)살롱","264516.315437382","486149.189603996","비어(바)살롱","0","0","","","","0","0","0","0","0","","0","0","Y","180","","","",
"12","유흥주점영업","07_23_02_P","4181000","4181000-102-1983-00005","1983-11-16","","01","영업/정상","01","영업","","","","","033 2578898","51.74","","강원특별자치도 춘천시 중앙로2가 97","강원특별자치도 춘천시 낙원길 48, 지하1층 (중앙로2가)","24273","엘에이노래빵","2023-02-10 13:43:16","I","2023-06-13 00:00:00","카바레","263877.740002649","486652.47188247","카바레","0","0","","","","0","0","0","0","0","","0","0","Y","51.74","","","",
"13","유흥주점영업","07_23_02_P","4181000","4181000-102-1983-00006","1983-10-28","","01","영업/정상","01","영업","","","","","033 244 4044","95.59","","강원특별자치도 춘천시 조양동 43-6","강원특별자치도 춘천시 시청길10번길 9 (조양동)","24352","담비","2024-12-10 15:53:26","U","2024-12-12 02:40:00","스텐드바","264082.369064216","486595.221024417","스텐드바","0","0","","","","0","0","0","0","0","","0","0","Y","95.59","","","",
"14","유흥주점영업","07_23_02_P","4181000","4181000-102-1983-00007","1983-12-31","","01","영업/정상","01","영업","","","","","033 252 2260","77.22","","강원특별자치도 춘천시 운교동 168-15","강원특별자치도 춘천시 금강로 107 (운교동, 지하 1층)","24352","모델","2024-12-10 15:53:41","U","2024-12-12 02:40:00","비어(바)살롱","264293.563102203","486228.765256197","비어(바)살롱","0","0","","","","0","0","0","0","0","","0","0","Y","77.22","","","",
"15","유흥주점영업","07_23_02_P","4181000","4181000-102-1983-00009","1983-10-18","","01","영업/정상","01","영업","","","","","033 2413472","95.33","","강원특별자치도 춘천시 조양동 37-28","강원특별자치도 춘천시 시청길10번길 8, 지하1층 (조양동)","24352","민트","2025-07-08 09:26:18","U","2025-07-10 02:40:00","기타","264054.935653599","486601.115614416","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","95.33","","","",
"16","유흥주점영업","07_23_02_P","4181000","4181000-102-1984-00002","1984-09-19","","01","영업/정상","01","영업","","","","","","33.24","","강원특별자치도 춘천시 운교동 137-72","강원특별자치도 춘천시 동부시장길 3 (운교동)","24350","민들레","2018-01-02 21:18:52","I","2023-06-13 00:00:00","간이주점","264477.030464785","486262.185284689","간이주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","33.24","","","",
"17","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00010","1989-08-03","","01","영업/정상","01","영업","","","","","033 241 5559","181.02","","강원특별자치도 춘천시 요선동 14-6","강원특별자치도 춘천시 서부대성로48번길 22 (요선동, 지상 2층)","24272","힐링","2025-06-13 10:02:47","U","2025-06-15 02:40:00","카바레","263930.637275416","486785.700198124","카바레","0","0","","","","0","0","0","0","0","","0","0","Y","181.02","","","",
"18","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00011","1989-08-03","","01","영업/정상","01","영업","","","","","033 254 5919","39.84","","강원특별자치도 춘천시 운교동 206-3","강원특별자치도 춘천시 춘천로 지하 187 (운교동)","","에이스","2024-12-10 15:56:49","U","2024-12-12 02:40:00","간이주점","264596.261689294","486280.459953088","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","39.84","","","",
"19","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00013","1989-08-05","","01","영업/정상","01","영업","","","","","033 254 7683","32.65","","강원특별자치도 춘천시 운교동 179-1","강원특별자치도 춘천시 금강로 113 (운교동)","24329","신화","2023-06-14 14:48:48","U","2023-06-17 02:40:00","간이주점","264350.005993742","486187.862796855","간이주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","32.65","","","",
"20","유흥주점영업","07_23_02_P","4181000","4181000-102-1984-00010","1984-01-21","","01","영업/정상","01","영업","","","","","033 255 2256","61.66","","강원특별자치도 춘천시 근화동 719-2","강원특별자치도 춘천시 중앙로 166 (근화동)","24276","매화","2024-12-10 15:54:31","U","2024-12-12 02:40:00","간이주점","263009.289269702","486074.682048753","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","61.66","","","",
"21","유흥주점영업","07_23_02_P","4181000","4181000-102-1984-00011","1984-11-21","","01","영업/정상","01","영업","","","","","","85.81","","강원특별자치도 춘천시 효자동 363-21","강원특별자치도 춘천시 효석로 5 (효자동, 지하 1층)","24373","엄지가요주점","2024-12-10 15:54:49","U","2024-12-12 02:40:00","기타","264411.038810913","484943.394688344","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","85.81","","","",
"22","유흥주점영업","07_23_02_P","4181000","4181000-102-1984-00013","1984-11-08","","01","영업/정상","01","영업","","","","","","102.05","","강원특별자치도 춘천시 근화동 264-12","강원특별자치도 춘천시 중앙로 176 (근화동)","24276","열차가요방","2024-12-10 15:55:08","U","2024-12-12 02:40:00","카바레","262906.898136704","486034.230859133","카바레","0","0","","","","0","0","0","0","0","","0","0","Y","102.05","","","",
"23","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00001","1985-03-16","","01","영업/정상","01","영업","","","","","","234.20","","강원특별자치도 춘천시 운교동 114-1","강원특별자치도 춘천시 운교길 10 (운교동, 지상 2층)","24351","마카오","2022-04-11 14:27:52","I","2023-06-13 00:00:00","비어(바)살롱","264279.927521285","486294.174376062","비어(바)살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","234.2","","","",
"24","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00005","1985-04-11","","01","영업/정상","01","영업","","","","","033 2513947","60.68","","강원특별자치도 춘천시 효자동 659","강원특별자치도 춘천시 춘천로170번길 14 (효자동)","24329","워킹스트리트","2024-11-19 13:14:10","U","2024-11-21 02:40:00","간이주점","264497.93636779","486116.392489323","간이주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","60.68","","","",
"25","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00008","1985-05-16","","01","영업/정상","01","영업","","","","","033 2576358","73.53","","강원특별자치도 춘천시 후평동 687-13","강원특별자치도 춘천시 춘천로 292 (후평동, 지상 2층)","24277","해바라기","2023-08-31 09:33:13","U","2023-09-02 02:40:00","룸살롱","265525.026494298","486729.18104636","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","73.53","","","",
"26","유흥주점영업","07_23_02_P","4181000","4181000-102-2002-00025","2002-12-02","","01","영업/정상","01","영업","","","","","033 2518788","126.09","","강원특별자치도 춘천시 조양동 47-3","강원특별자치도 춘천시 시청길12번길 16 (조양동, 지상 2층)","24352","베트남끼엔장노래클럽","2025-10-15 13:42:56","U","2025-10-17 02:40:00","간이주점","264140.154098626","486534.532764384","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","126.09","","","",
"27","유흥주점영업","07_23_02_P","4181000","4181000-102-2003-00001","2003-01-03","","01","영업/정상","01","영업","","","","","033 242 9321","87.78","","강원특별자치도 춘천시 퇴계동 369-41","강원특별자치도 춘천시 퇴계로 81 (퇴계동)","24370","팡팡주점","2024-12-10 16:02:03","U","2024-12-12 02:40:00","기타","264148.583773776","484731.160500003","기타","1","1","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","87.78","","","",
"28","유흥주점영업","07_23_02_P","4181000","4181000-102-2011-00001","2011-04-21","","01","영업/정상","01","영업","","","","","","122.86","","강원특별자치도 춘천시 효자동 655-10","강원특별자치도 춘천시 춘천로 182 (효자동)","24329","비자","2024-12-10 16:08:59","U","2024-12-12 02:40:00","룸살롱","264548.94292891","486220.65930174","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","122.86","","","",
"29","유흥주점영업","07_23_02_P","4181000","4181000-102-2011-00002","2011-05-25","","01","영업/정상","01","영업","","","","","","97.72","","강원특별자치도 춘천시 효자동 660-13","강원특별자치도 춘천시 효자로 129 (효자동)","24335","우연노래타운","2025-04-16 13:19:51","U","2025-04-18 02:40:00","간이주점","264545.528547494","485994.350648451","간이주점","0","0","주택가주변","","상수도전용","0","0","0","0","0","","0","0","Y","97.72","","","",
"30","유흥주점영업","07_23_02_P","4181000","4181000-102-2011-00004","2011-08-03","","01","영업/정상","01","영업","","","","","","118.66","","강원특별자치도 춘천시 요선동 10-5 2층","강원특별자치도 춘천시 소양고개길 55, 2층 (요선동)","24271","오빠야","2024-12-10 16:09:12","U","2024-12-12 02:40:00","룸살롱","263948.619956022","486860.303489967","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","118.66","","","",
"31","유흥주점영업","07_23_02_P","4181000","4181000-102-2011-00005","2011-09-07","","01","영업/정상","01","영업","","","","","033 2540709","87.89","","강원특별자치도 춘천시 운교동 137-72","강원특별자치도 춘천시 동부시장길 3 (운교동)","24350","영노래방","2025-04-16 13:20:36","U","2025-04-18 02:40:00","룸살롱","264477.030464785","486262.185284689","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","87.89","","","",
"32","유흥주점영업","07_23_02_P","4181000","4181000-102-2011-00006","2011-09-19","","01","영업/정상","01","영업","","","","","","94.38","","강원특별자치도 춘천시 효자동 654-9 외 6필지(메가시티 205호)","강원특별자치도 춘천시 춘천로 188 (효자동, 메가시티빌딩 205호)","24329","스타킹","2024-12-10 16:09:29","U","2024-12-12 02:40:00","기타","264607.739384354","486205.143820709","기타","0","0","","","","0","0","0","0","0","","0","0","Y","94.38","","","",
"33","유흥주점영업","07_23_02_P","4181000","4181000-102-2011-00009","2011-11-21","","01","영업/정상","01","영업","","","","","033 251 5820","111.15","","강원특별자치도 춘천시 후평동 693-11","강원특별자치도 춘천시 춘천로 305 (후평동, 2층)","24256","터치","2024-12-10 16:09:45","U","2024-12-12 02:40:00","기타","265627.91806248","486842.765815884","기타","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","111.15","","","",
"34","유흥주점영업","07_23_02_P","4181000","4181000-102-2012-00001","2012-03-27","","01","영업/정상","01","영업","","","","","033 256 6555","174.00","","강원특별자치도 춘천시 조양동 47-1 (지하 1층)","강원특별자치도 춘천시 시청길12번길 12 (조양동, (지하 1층))","24352","금고래7080라이브","2025-10-27 10:19:46","U","2025-10-29 02:40:00","스텐드바","264126.039649246","486554.480184306","스텐드바","0","0","","","","0","0","0","0","0","","0","0","Y","174","","","",
"35","유흥주점영업","07_23_02_P","4181000","4181000-102-2012-00002","2012-04-05","","01","영업/정상","01","영업","","","","","","105.30","","강원특별자치도 춘천시 낙원동 22 지하1","강원특별자치도 춘천시 낙원길 43-1, 지하1층 (낙원동)","24273","라인노래타운","2021-04-22 09:55:07","I","2023-06-13 00:00:00","룸살롱","263836.185831572","486642.809580197","룸살롱","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","105.3","","","",
"36","유흥주점영업","07_23_02_P","4181000","4181000-102-2012-00003","2012-09-24","","01","영업/정상","01","영업","","","","","","107.48","","강원특별자치도 춘천시 후평동 703-3 2층","강원특별자치도 춘천시 후석로 348 (후평동)","24297","오마이갓","2014-05-01 10:48:24","I","2023-06-13 00:00:00","룸살롱","265810.744684043","486839.997924056","룸살롱","1","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","107.48","","","",
"37","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00014","1989-08-24","","01","영업/정상","01","영업","","","","","033 2557996","45.30","","강원특별자치도 춘천시 효자동 710-14","강원특별자치도 춘천시 남춘로 57 (효자동)","24372","환상뮤직타운","2024-12-10 15:57:13","U","2024-12-12 02:40:00","간이주점","264412.368053821","485085.842714378","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","45.3","","","",
"38","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00016","1989-08-25","","01","영업/정상","01","영업","","","","","033 2527887","22.72","","강원특별자치도 춘천시 요선동 12-2","강원특별자치도 춘천시 소양고개길 50 (요선동)","24272","나인틴","2024-05-03 09:33:49","U","2024-05-05 02:40:00","간이주점","263885.897682568","486855.695116577","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","22.72","","","",
"39","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00020","1989-09-07","","01","영업/정상","01","영업","","","","","033 2424399","34.40","","강원특별자치도 춘천시 운교동 136-1","강원특별자치도 춘천시 춘천로 171 (운교동)","24350","일화","2024-12-10 15:57:36","U","2024-12-12 02:40:00","카바레","264449.151975653","486253.873927625","카바레","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","34.4","","","",
"40","유흥주점영업","07_23_02_P","4181000","4181000-102-1989-00022","1989-11-10","","01","영업/정상","01","영업","","","","","033 2526480","65.33","","강원특별자치도 춘천시 중앙로2가 88-2","강원특별자치도 춘천시 낙원길 42 (중앙로2가, 지상 1,2층)","24273","별천지","2024-12-10 15:57:48","U","2024-12-12 02:40:00","카바레","263838.363142309","486595.301813766","카바레","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","65.33","","","",
"41","유흥주점영업","07_23_02_P","4181000","4181000-102-1990-00001","1990-02-22","","01","영업/정상","01","영업","","","","","033 2428820","143.63","","강원특별자치도 춘천시 요선동 10-6","강원특별자치도 춘천시 서부대성로44번길 13, 지하1층 (요선동)","24271","국빈","2024-12-10 15:57:59","U","2024-12-12 02:40:00","룸살롱","263933.675413308","486865.224534136","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","143.63","","","",
"42","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00014","1985-12-07","","01","영업/정상","01","영업","","","","","033 255 7714","132.10","","강원특별자치도 춘천시 요선동 15-24","강원특별자치도 춘천시 서부대성로48번길 15 (요선동)","24272","더블유(W)","2024-12-10 15:55:27","U","2024-12-12 02:40:00","기타","263960.813505006","486824.28445188","기타","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","132.1","","","",
"43","유흥주점영업","07_23_02_P","4181000","4181000-102-1990-00008","1990-04-23","","01","영업/정상","01","영업","","","","","033 2543510","106.35","","강원특별자치도 춘천시 효자동 305-26","강원특별자치도 춘천시 남춘로56번길 11 (효자동, 지하 1층)","24373","탑","2025-08-25 14:22:54","U","2025-08-27 02:40:00","기타","264509.028762471","484976.665263807","기타","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","106.35","","","",
"44","유흥주점영업","07_23_02_P","4181000","4181000-102-1990-00013","1990-11-01","","01","영업/정상","01","영업","","","","","033 2567474","186.85","","강원특별자치도 춘천시 효자동 656","강원특별자치도 춘천시 춘천로176번길 9-1 (효자동, 지하 1층)","24329","대벌","2024-12-10 15:58:39","U","2024-12-12 02:40:00","카바레","264507.583790439","486135.576701816","카바레","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","186.85","","","",
"45","유흥주점영업","07_23_02_P","4181000","4181000-102-2000-00002","2000-08-16","","01","영업/정상","01","영업","","","","","033 2536367","70.50","","강원특별자치도 춘천시 운교동 187-9","강원특별자치도 춘천시 서부대성로 140-2 (운교동, 지상 2층)","24350","은하수가요주점","2024-12-10 15:58:54","U","2024-12-12 02:40:00","간이주점","264595.096883906","486337.201749953","간이주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","70.5","","","",
"46","유흥주점영업","07_23_02_P","4181000","4181000-102-2000-00003","2000-08-17","","01","영업/정상","01","영업","","","","","033 255 5055","75.60","","강원특별자치도 춘천시 요선동 18-5","강원특별자치도 춘천시 서부대성로48번길 26 (요선동, 지상 2층)","24272","아시안가요주점","2023-06-13 09:47:08","U","2023-06-15 02:40:00","간이주점","263947.830576035","486747.519242475","간이주점","0","0","아파트지역","","상수도전용","0","0","0","0","0","","0","0","Y","75.6","","","",
"47","유흥주점영업","07_23_02_P","4181000","4181000-102-2000-00006","2000-09-02","","01","영업/정상","01","영업","","","","","","78.26","","강원특별자치도 춘천시 소양로3가 180","강원특별자치도 춘천시 금강로 30 (소양로3가, 지하 1층)","24273","레인보우","2020-10-28 17:55:40","I","2023-06-13 00:00:00","카바레","263773.345710859","486758.193082647","카바레","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","78.26","","","",
"48","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00017","1985-02-26","","01","영업/정상","01","영업","","","","","033 2534182","128.82","","강원특별자치도 춘천시 후평동 704-20 (1동,지하)","강원특별자치도 춘천시 춘천로 313-1, 1동 지하층 (후평동)","24256","무시로","2024-12-10 15:55:43","U","2024-12-12 02:40:00","룸살롱","265692.055090319","486875.905023632","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","128.82","","","",
"49","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00019","1985-07-13","","01","영업/정상","01","영업","","","","","033 2522661","198.22","","강원특별자치도 춘천시 운교동 167-4","강원특별자치도 춘천시 금강로 91 (운교동)","24352","따뚜노래궁","2022-06-20 10:29:40","I","2023-06-13 00:00:00","스텐드바","264205.175608981","486358.650189715","스텐드바","0","0","","","","0","0","0","0","0","","0","0","Y","198.22","","","",
"50","유흥주점영업","07_23_02_P","4181000","4181000-102-1985-00021","1985-11-18","","01","영업/정상","01","영업","","","","","033 252 5571","107.28","","강원특별자치도 춘천시 조양동 6-67","강원특별자치도 춘천시 아침길 14 (조양동)","24351","조은노래짱","2023-10-18 13:11:15","U","2023-10-20 02:40:00","간이주점","264216.215205048","486546.484058396","간이주점","0","0","","","","0","0","0","0","0","","0","0","Y","107.28","","","",
"51","유흥주점영업","07_23_02_P","4181000","4181000-102-2013-00001","2013-03-11","","01","영업/정상","01","영업","","","","","033 251 2214","109.90","","강원특별자치도 춘천시 운교동 181-11","강원특별자치도 춘천시 춘천로 지하 174, 1층 (운교동, 지하)","","스캔들노래타운","2022-10-07 11:48:46","I","2023-06-13 00:00:00","룸살롱","264456.250063118","486208.763233083","룸살롱","0","0","주택가주변","","상수도전용","0","0","0","0","0","","0","0","Y","109.9","","","",
"52","유흥주점영업","07_23_02_P","4181000","4181000-102-2014-00001","2014-06-25","","01","영업/정상","01","영업","","","","","033 256 8665","110.55","","강원특별자치도 춘천시 효자동 655-6","강원특별자치도 춘천시 춘천로186번길 4, 1층 (효자동)","24329","일프로","2014-07-02 16:42:27","I","2023-06-13 00:00:00","룸살롱","264570.569324849","486213.635494575","룸살롱","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","110.55","","","",
"53","유흥주점영업","07_23_02_P","4181000","4181000-102-2003-00009","2003-12-26","","01","영업/정상","01","영업","","","","","033 2533526","77.52","","강원특별자치도 춘천시 효자동 100-5","강원특별자치도 춘천시 효자로 132 (효자동, 지상 2층)","24334","와와뮤직타운","2024-12-10 16:02:19","U","2024-12-12 02:40:00","기타","264583.221911634","485997.820229756","기타","1","1","기타","","상수도전용","0","0","0","0","0","","0","0","Y","77.52","","","",
"54","유흥주점영업","07_23_02_P","4181000","4181000-102-2004-00002","2004-02-24","","01","영업/정상","01","영업","","","","","033 2448258","126.76","","강원특별자치도 춘천시 중앙로1가 62-3","강원특별자치도 춘천시 옥천길 11, 지하1층 (중앙로1가)","24346","호산","2022-12-01 11:32:29","I","2023-06-13 00:00:00","룸살롱","264063.96910332","486782.197293287","룸살롱","2","3","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","126.76","","","",
"55","유흥주점영업","07_23_02_P","4181000","4181000-102-2004-00003","2004-03-05","","01","영업/정상","01","영업","","","","","033 2410076","129.21","","강원특별자치도 춘천시 효자동 684-11","강원특별자치도 춘천시 공지로 367 (효자동, 남부시장 지상2층 1호)","24365","열창노래바","2024-12-10 16:02:39","U","2024-12-12 02:40:00","룸살롱","263776.104141899","485573.469431416","룸살롱","0","1","기타","","상수도전용","0","0","0","0","0","","0","0","Y","129.21","","","",
"56","유흥주점영업","07_23_02_P","4181000","4181000-102-2004-00008","2004-09-18","","01","영업/정상","01","영업","","","","","033 2428305","256.00","","강원특별자치도 춘천시 퇴계동 1187-3","강원특별자치도 춘천시 우묵길 55 (퇴계동)","24368","물","2017-12-12 09:38:42","I","2023-06-13 00:00:00","룸살롱","263484.298766921","485087.118578835","룸살롱","1","8","기타","","상수도전용","0","0","0","0","0","","0","0","Y","256","","","",
"57","유흥주점영업","07_23_02_P","4181000","4181000-102-2004-00009","2004-10-20","","01","영업/정상","01","영업","","","","","033 2541496","100.80","","강원특별자치도 춘천시 소양로2가 147-6","강원특별자치도 춘천시 금강로13번길 23 (소양로2가)","24272","소양강","2021-09-10 09:59:24","I","2023-06-13 00:00:00","간이주점","263705.271648343","487074.098435474","간이주점","1","5","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","100.8","","","",
"58","유흥주점영업","07_23_02_P","4181000","4181000-102-2004-00010","2004-10-20","","01","영업/정상","01","영업","","","","","","97.20","","강원특별자치도 춘천시 소양로2가 147-6","강원특별자치도 춘천시 금강로13번길 23 (소양로2가)","24272","청석","2024-12-10 16:03:09","U","2024-12-12 02:40:00","간이주점","263705.271648343","487074.098435474","간이주점","1","5","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","97.2","","","",
"59","유흥주점영업","07_23_02_P","4181000","4181000-102-2005-00001","2005-01-19","","01","영업/정상","01","영업","","","","","033 2525719","66.70","","강원특별자치도 춘천시 운교동 179-16","강원특별자치도 춘천시 춘천로 170 (운교동, 지하)","24329","대박노래타운","2025-05-16 10:05:46","U","2025-05-18 02:40:00","룸살롱","264418.851821577","486207.946022308","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","66.7","","","",
