"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"31","즉석판매제조가공업","07_22_19_P","4201000","4201000-107-2023-00205","2023-08-09","","01","영업/정상","01","영업","","","","","033 652 6699","13.80","","강원특별자치도 강릉시 초당동 483-2","강원특별자치도 강릉시 초당순두부길 3, 1층 (초당동)","25466","이미자강릉초당콩감자탕","2023-08-09 13:59:36","I","2023-08-11 00:18:47","즉석판매제조가공업","368101.927769886","477952.121921168","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"32","즉석판매제조가공업","07_22_19_P","4191000","4191000-107-2023-00153","2023-07-14","","01","영업/정상","01","영업","","","","","","25.42","","강원특별자치도 원주시 태장동 1403","강원특별자치도 원주시 북원로 2638, 1층 (태장동)","26320","에스디유통주식회사","2024-03-29 15:50:47","U","2024-03-31 02:40:00","즉석판매제조가공업","283769.869326008","431204.025891904","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"33","즉석판매제조가공업","07_22_19_P","4191000","4191000-107-2023-00171","2023-08-04","","01","영업/정상","01","영업","","","","","","32.00","","강원특별자치도 원주시 봉산동 912-9","강원특별자치도 원주시 봉산로 72 (봉산동)","26330","진짜건강원","2023-10-04 13:36:01","U","2023-10-06 02:40:00","즉석판매제조가공업","285254.063512225","427522.264305851","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"34","즉석판매제조가공업","07_22_19_P","4211000","4211000-107-2023-00076","2023-08-25","","01","영업/정상","01","영업","","","","","0221551285","11.10","","강원특별자치도 동해시 평릉동 187 묵호농협하나로마트","강원특별자치도 동해시 동해대로 5472, 묵호농협하나로마트 1층 (평릉동)","25751","유농위드","2023-08-25 09:05:16","I","2023-08-27 00:18:30","즉석판매제조가공업","386024.434640034","449673.771242738","즉석판매제조가공업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"35","즉석판매제조가공업","07_22_19_P","4301000","4301000-107-2023-00061","2023-08-04","","01","영업/정상","01","영업","","","","","033 4553384","20.48","","강원특별자치도 철원군 갈말읍 신철원리 698-1","강원특별자치도 철원군 갈말읍 삼부연로18번길 12-21","24049","중화당건강원","2023-12-19 11:39:17","U","2023-12-21 02:40:00","즉석판매제조가공업","227053.266594544","515795.281772215","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","6.3","","","",
"36","즉석판매제조가공업","07_22_19_P","4201000","4201000-107-2023-00217","2023-08-25","","01","영업/정상","01","영업","","","","","","42.90","","강원특별자치도 강릉시 포남동 1207-19","강원특별자치도 강릉시 산양큰길23번길 1, 1층 (포남동)","25481","(유)강릉클린커피","2023-08-25 16:17:07","I","2023-08-27 00:18:30","즉석판매제조가공업","368712.012357603","476938.38416153","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"37","즉석판매제조가공업","07_22_19_P","4281000","4281000-107-2023-00037","2023-08-09","","01","영업/정상","01","영업","","","","","033 332 5775","12.00","","강원특별자치도 평창군 평창읍 하리 137-57 하나로마트","강원특별자치도 평창군 평창읍 백오로 68, 하나로마트","25376","평창농협 하나로마트(수산코너)","2023-08-09 15:22:34","I","2023-08-11 00:18:47","즉석판매제조가공업","323387.159691995","430407.223417863","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","12","","","",
"38","즉석판매제조가공업","07_22_19_P","4271000","4271000-107-2023-00009","2023-08-04","","01","영업/정상","01","영업","","","","","","15.00","","강원특별자치도 영월군 영월읍 영흥리 947-23","강원특별자치도 영월군 영월읍 단종로33번길 48, 1층","26233","라이썸","2023-08-04 17:55:43","I","2023-08-06 00:18:39","즉석판매제조가공업","330187.867092845","410120.775809548","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","2","","","",
"39","즉석판매제조가공업","07_22_19_P","4231000","4231000-107-2023-00064","2023-08-17","","01","영업/정상","01","영업","","","","","","7.26","","강원특별자치도 속초시 교동 760-11","강원특별자치도 속초시 만천1길 8-1 (교동)","24847","유라이스","2023-08-17 17:13:13","I","2023-08-19 00:19:05","즉석판매제조가공업","337942.3563226","522887.273681928","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"40","즉석판매제조가공업","07_22_19_P","4191000","4191000-107-2023-00165","2023-08-01","","01","영업/정상","01","영업","","","","","","1.44","","강원특별자치도 원주시 무실동 1062-1 이마트","강원특별자치도 원주시 북원로 1928, 이마트 지하1층 (무실동)","26395","효성푸드주식회사","2023-08-04 17:41:45","U","2023-08-06 02:40:00","즉석판매제조가공업","281366.703634706","424684.582635502","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"41","즉석판매제조가공업","07_22_19_P","4191000","4191000-107-2023-00141","2023-06-30","","01","영업/정상","01","영업","","","","","","30.16","","강원특별자치도 원주시 개운동 447-3","강원특별자치도 원주시 서원대로 411, 1층 (개운동)","26448","원주수산식자재","2023-07-19 10:32:19","U","2023-07-21 02:40:00","즉석판매제조가공업","284216.234620247","425808.867263544","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"42","즉석판매제조가공업","07_22_19_P","4251000","4251000-107-2023-00027","2023-07-10","","01","영업/정상","01","영업","","","","","","52.07","","강원특별자치도 홍천군 홍천읍 갈마곡리 541-3","강원특별자치도 홍천군 홍천읍 갈마로7길 28-20","25129","김부장","2023-07-10 16:28:01","I","2023-07-13 00:19:21","즉석판매제조가공업","279515.392884431","466500.290268336","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","2.43","","","",
"43","즉석판매제조가공업","07_22_19_P","4231000","4231000-107-2023-00058","2023-07-11","","01","영업/정상","01","영업","","","","","","9.80","","강원특별자치도 속초시 조양동 1508-9","강원특별자치도 속초시 선사로4길 44, 1층 (조양동)","24873","율넛","2023-07-11 14:10:17","I","2023-07-13 00:19:21","즉석판매제조가공업","339001.921869761","521841.540721674","즉석판매제조가공업","0","0","","","","0","0","0","0","0","임대","0","0","N","9.8","","","",
"44","즉석판매제조가공업","07_22_19_P","4191000","4191000-107-2023-00148","2023-07-10","","01","영업/정상","01","영업","","","","","","35.60","","강원특별자치도 원주시 단계동 1196-1","강원특별자치도 원주시 바우골길 13-1 (단계동)","26379","페페스튜디오","2023-10-22 12:45:35","U","2023-10-24 02:40:00","즉석판매제조가공업","281293.897582147","428456.895730486","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","3.2","","","",
"45","즉석판매제조가공업","07_22_19_P","4281000","4281000-107-2023-00034","2023-07-18","","01","영업/정상","01","영업","","","","","050714642900","62.40","","강원특별자치도 평창군 대화면 하안미리 1817-2","강원특별자치도 평창군 대화면 금당계곡로 78, 1층","25361","별엘한과","2025-06-23 16:04:24","U","2025-06-25 02:40:00","즉석판매제조가공업","326702.164577547","440671.453052808","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","62.4","","","",
"46","즉석판매제조가공업","07_22_19_P","4201000","4201000-107-2023-00158","2023-07-10","","01","영업/정상","01","영업","","","","","","36.00","","강원특별자치도 강릉시 교동 1747 부영아파트","강원특별자치도 강릉시 가작로 71, 1층 102호 (교동, 부영아파트)","25494","개초수산","2023-07-10 11:24:31","I","2023-07-13 00:19:21","즉석판매제조가공업","365892.988335004","475832.451587915","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"47","즉석판매제조가공업","07_22_19_P","4311000","4311000-107-2023-00006","2023-07-06","","01","영업/정상","01","영업","","","","","","33.00","","강원특별자치도 화천군 하남면 거례리 110-5","강원특별자치도 화천군 하남면 춘화로 2669-10","24142","밤골보양식품","2023-07-06 13:48:19","I","2023-07-08 00:19:04","즉석판매제조가공업","261969.960637963","505332.29930692","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"48","즉석판매제조가공업","07_22_19_P","4201000","4201000-107-2023-00207","2023-08-14","","01","영업/정상","01","영업","","","","","033 822 4262","16.50","","강원특별자치도 강릉시 성산면 위촌리 28-1","강원특별자치도 강릉시 성산면 위촌길 91, 1층","25447","카페츠키","2023-08-14 14:04:38","I","2023-08-17 00:18:30","즉석판매제조가공업","363537.813525931","474642.908092336","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"49","즉석판매제조가공업","07_22_19_P","4181000","4181000-107-2023-00096","2023-07-06","","01","영업/정상","01","영업","","","","","","100.60","","강원특별자치도 춘천시 중앙로1가 90-1","강원특별자치도 춘천시 옥천길 3, 1층 (중앙로1가)","24346","콘스델리춘천시청점","2023-07-06 15:44:12","I","2023-07-08 00:19:04","즉석판매제조가공업","264031.302583931","486702.341571728","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"50","즉석판매제조가공업","07_22_19_P","4231000","4231000-107-2023-00057","2023-07-06","","01","영업/정상","01","영업","","","","","","32.00","","강원특별자치도 속초시 교동 654-106","강원특별자치도 속초시 번영로 4, 1층 (교동)","24829","횟집106","2023-07-06 16:48:51","I","2023-07-08 00:19:04","즉석판매제조가공업","338312.157216393","523240.419610702","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","16","","","",
"51","즉석판매제조가공업","07_22_19_P","4201000","4201000-107-2023-00150","2023-07-03","","01","영업/정상","01","영업","","","","","","41.00","","강원특별자치도 강릉시 강문동 27-2","강원특별자치도 강릉시 해안로 286, 2층 (강문동)","25467","고선생화덕생선구이","2023-11-27 14:18:34","U","2023-11-29 02:40:00","즉석판매제조가공업","369093.12338865","478208.919623992","즉석판매제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"52","즉석판매제조가공업","07_22_19_P","4201000","4201000-107-2023-00211","2023-08-18","","01","영업/정상","01","영업","","","","","","7.00","","강원특별자치도 강릉시 연곡면 동덕리 493-33","강원특별자치도 강릉시 연곡면 진고개로 2742, 1층","25428","두선수산(연곡점)","2023-08-18 09:36:53","I","2023-08-20 00:19:02","즉석판매제조가공업","361750.800769054","485589.595683909","즉석판매제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"53","즉석판매제조가공업","07_22_19_P","4261000","4261000-107-2023-00016","2023-09-06","","01","영업/정상","01","영업","","","","","","144.75","","강원특별자치도 횡성군 강림면 월현리 1374","강원특별자치도 횡성군 강림면 주천강로월현3길 168","25272","오래골농장","2023-09-06 16:11:14","I","2023-09-08 00:18:18","즉석판매제조가공업","302460.109037157","427179.102879373","즉석판매제조가공업","0","0","","","지하수전용","0","0","0","0","0","자가","0","0","N","0","","","",
"54","즉석판매제조가공업","07_22_19_P","4181000","4181000-107-2023-00114","2023-08-18","","01","영업/정상","01","영업","","","","","","74.62","","강원특별자치도 춘천시 옥천동 2-4","강원특별자치도 춘천시 봉의산길22번길 25, 1층 (옥천동)","24265","진솔미과점","2023-08-18 16:54:41","I","2023-08-20 00:19:02","즉석판매제조가공업","264515.576309631","487247.466142578","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"55","즉석판매제조가공업","07_22_19_P","4231000","4231000-107-2023-00055","2023-07-03","","01","영업/정상","01","영업","","","","","033 6368182","4.13","","강원특별자치도 속초시 청학동 482-37","강원특별자치도 속초시 중앙로108번길 12, 1층 (청학동)","24837","레스토커피(RESTO COFFEE)","2023-07-03 09:07:45","I","2023-07-05 00:19:07","즉석판매제조가공업","339035.374637613","523243.77127295","즉석판매제조가공업","0","0","","","","0","0","0","0","0","자가","0","0","N","4.13","","","",
"56","즉석판매제조가공업","07_22_19_P","4191000","4191000-107-2023-00145","2023-07-03","","01","영업/정상","01","영업","","","","","","25.00","","강원특별자치도 원주시 단구동 1515-7","강원특별자치도 원주시 남원로 528-21, 1층 (단구동)","26484","북원두부","2025-08-18 15:55:17","U","2025-08-20 02:40:00","즉석판매제조가공업","284024.965699252","425752.87941592","즉석판매제조가공업","0","0","","","상수도(음용)지하수(주방용)겸용","0","0","0","0","0","자가","0","0","N","0","","","",
