"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","건강기능식품일반판매업","07_22_03_P","4281000","4281000-134-2023-00006","2023-08-09","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 평창군 봉평면 무이리 ***-*","강원특별자치도 평창군 봉평면 태기로 ***, 마노빈치타운 ***호","25306","평창숲에서","2023-08-09 10:39:21","I","2023-08-11 00:18:47","","317025.931164028","454548.784656261","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"12","건강기능식품일반판매업","07_22_03_P","4201000","4201000-134-2023-00043","2023-08-11","","01","영업/정상","01","영업","","","","","","1.00","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 하슬라로 ***, *층 ***호 (교동)","25512","다모다(주)","2023-11-10 11:51:15","U","2023-11-12 02:40:00","","365199.979953506","475398.325167969","영업장판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"13","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00129","2023-07-14","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 무실동 ****-*","강원특별자치도 원주시 봉바위길 **, ***호 (무실동)","26393","에스앤씨몰(SNCMall)","2023-07-14 13:37:51","I","2023-07-16 00:19:09","","282559.401300259","425922.826319098","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"14","건강기능식품일반판매업","07_22_03_P","4231000","4231000-134-2023-00027","2023-08-16","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 속초시 동명동 *** 속초 롯데캐슬 인더스카이","강원특별자치도 속초시 수복로 ***, ***동 ****호 (동명동, 속초 롯데캐슬 인더스카이)","24827","수진마켓","2023-08-17 15:45:22","I","2023-08-19 00:19:05","","","","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"15","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00139","2023-08-01","","01","영업/정상","01","영업","","","","","033 762 6585","","","강원특별자치도 원주시 단계동 ****-*","강원특별자치도 원주시 서원대로 ***, *층 ***호 (단계동)","26437","(주)숨샘","2024-07-03 16:43:00","U","2024-07-06 02:40:00","","283801.968306354","428294.075373479","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"16","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00141","2023-08-01","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 원주시 관설동 ****-** 하이빌캐슬","강원특별자치도 원주시 단관초교길 **-* (관설동, 하이빌캐슬)","26472","더블유알","2023-08-01 16:46:59","I","2023-08-03 00:18:51","","285351.896519729","424284.577180168","방문판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"17","건강기능식품일반판매업","07_22_03_P","4201000","4201000-134-2023-00042","2023-08-04","","01","영업/정상","01","영업","","","","","033 661 2325","1.00","","강원특별자치도 강릉시 주문진읍 주문리 ***-*","강원특별자치도 강릉시 주문진읍 주문로 ***, 혜현의원","25410","혜현","2023-08-04 14:42:49","I","2023-08-06 00:18:39","","360678.750059824","489483.774239711","영업장판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"18","건강기능식품일반판매업","07_22_03_P","4211000","4211000-134-2023-00024","2023-07-14","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 동해시 발한동 **-**","강원특별자치도 동해시 돌산길 **-* (발한동)","25731","느루(NRU)","2023-07-14 15:01:51","I","2023-07-16 00:19:09","","386220.150520421","450821.951431203","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"19","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00145","2023-08-04","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 행구동 **** 효성 백년가약","강원특별자치도 원주시 번재길 **, ***동 ***호 (행구동, 효성 백년가약)","26454","Apricity어프리시티","2023-08-04 10:44:58","I","2023-08-06 00:18:39","","286177.133671387","427391.272107374","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"20","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2023-00103","2023-08-29","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 춘천시 온의동 ***-*","강원특별자치도 춘천시 충혼길**번길 **, *층 (온의동)","24438","힐스템","2023-08-29 11:22:53","I","2023-08-31 00:18:26","","263067.680108564","484336.559167424","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"21","건강기능식품일반판매업","07_22_03_P","4211000","4211000-134-2023-00023","2023-07-06","","01","영업/정상","01","영업","","","","","033 7438436","0.00","","강원특별자치도 동해시 천곡동 ***-* 흥국생명빌딩","강원특별자치도 동해시 천곡로 **, 흥국생명빌딩 *층 (천곡동)","25759","동해지국","2024-02-26 09:39:52","U","2024-02-28 02:40:00","","386724.036812472","448944.671749417","방문판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"22","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00121","2023-06-30","","01","영업/정상","01","영업","","","","","","21.09","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 단구로 **, *층 (단계동)","26434","한성현콜라겐","2023-08-11 14:33:25","U","2023-08-13 02:40:00","","283123.949557571","427178.010223502","영업장판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"23","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00122","2023-06-30","","01","영업/정상","01","영업","","","","","","0.48","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 앙월길 **, *층 (단구동)","26400","아미쿠스","2023-08-11 14:02:23","U","2023-08-13 02:40:00","","284568.193380048","424431.431537287","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"24","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00123","2023-06-30","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 단계동 **** 원주 봉화산 벨라시티 *차 아파트","강원특별자치도 원주시 서원대로 **, ***동 ****호 (단계동, 원주 봉화산 벨라시티 *차 아파트)","26409","썬메디칼(원주점)","2023-06-30 15:40:09","I","2023-07-02 00:19:39","","281999.214497197","428476.080375256","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"25","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00125","2023-07-06","","01","영업/정상","01","영업","","","","","02  397 9268","","","강원특별자치도 원주시 무실동 ****-**","강원특별자치도 원주시 능라동길 **, *층 (무실동)","26392","원주센터","2024-02-23 15:51:12","U","2024-02-25 02:40:00","","282250.498115013","426184.806206981","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"26","건강기능식품일반판매업","07_22_03_P","4201000","4201000-134-2023-00040","2023-07-10","","01","영업/정상","01","영업","","","","","033 644 2052","","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 솔올로*번길 **, *층 (교동)","25515","강릉지소","2024-12-30 14:34:32","U","2025-01-01 02:40:00","","365347.847291175","475109.939951098","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"27","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00126","2023-07-11","","01","영업/정상","01","영업","","","","","","0.50","","강원특별자치도 원주시 흥업면 흥업리 **-**","강원특별자치도 원주시 흥업면 남원로 **, *층","26403","엠와이","2023-08-10 14:34:20","U","2023-08-12 02:40:00","","281525.935214161","422715.8090045","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"28","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2023-00098","2023-08-14","","01","영업/정상","01","영업","","","","","031 703 0860","","","강원특별자치도 춘천시 석사동 ***-* ***호","강원특별자치도 춘천시 후석로 **, *층 ***호 (석사동)","24391","(주)교원프라퍼티","2025-06-13 17:27:23","U","2025-06-15 02:40:00","","265060.326670412","484034.45495728","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"29","건강기능식품일반판매업","07_22_03_P","4261000","4261000-134-2023-00007","2023-07-27","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 횡성군 강림면 강림리 ****-**","강원특별자치도 횡성군 강림면 강림서길 ***-*","25272","좋은효소","2023-07-27 11:18:12","I","2023-07-29 00:18:58","","298594.161134556","431337.809044367","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"30","건강기능식품일반판매업","07_22_03_P","4201000","4201000-134-2023-00044","2023-08-18","","01","영업/정상","01","영업","","","","","","1.00","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 교동광장로***번길 *, *층 (교동)","25512","약선당","2023-08-18 15:10:21","I","2023-08-20 00:19:02","","365266.979883937","475312.246911153","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"31","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00134","2023-07-25","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 무실동 ****-* 시티타워","강원특별자치도 원주시 시청로 **, 시티타워 *층 ***-***호 (무실동)","26387","다다함해독","2023-07-25 16:32:07","I","2023-07-27 00:18:54","","281777.542720868","426750.063980415","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"32","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00136","2023-07-25","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 명륜동 *** 단구*단지아파트","강원특별자치도 원주시 남원로***번길 **, ***동 *층 *호 (명륜동, 단구*단지아파트)","26481","신라이프메딕스","2023-07-25 17:59:46","I","2023-07-27 00:18:54","","283687.438972492","425947.198010722","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"33","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2023-00100","2023-08-22","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 춘천시 신동면 정족리 *** ***호","강원특별자치도 춘천시 신동면 김유정로 ****-**, *층 ***호","24412","힐스템 건강 퇴계점","2023-08-22 10:31:05","I","2023-08-24 00:18:36","","264454.425977367","482268.197021919","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"34","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00155","2023-08-22","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 문막읍 문막리 ***-*","강원특별자치도 원주시 문막읍 문막시장*길 **-**, *층","26373","힐스템문막시장점","2023-08-22 10:47:12","I","2023-08-24 00:18:36","","272226.625185797","423040.844007191","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"35","건강기능식품일반판매업","07_22_03_P","4271000","4271000-134-2023-00003","2023-07-17","","01","영업/정상","01","영업","","","","","","3.30","","강원특별자치도 영월군 영월읍 영흥리 ***-**","강원특별자치도 영월군 영월읍 관풍헌길 **","26236","강원똘배랜드마켓","2023-07-17 16:30:29","I","2023-07-19 00:18:55","","330464.17946629","409944.741822395","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"36","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00137","2023-07-28","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 무실동 **** 원주무실*단지엘에이치아파트","강원특별자치도 원주시 무실로 ***, ***동 ***호 (무실동, 원주무실*단지엘에이치아파트)","26477","프로젝트그레잇","2023-07-28 13:47:08","I","2023-07-30 00:18:45","","282491.791788334","426385.549427199","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"37","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00138","2023-07-28","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 학성동 ****-*","강원특별자치도 원주시 남산로 ***, *층 ***호 (학성동)","26417","체술건강","2023-07-28 14:35:50","I","2023-07-30 00:18:45","","283291.73714663","428198.67238433","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","건강기능식품일반판매업","07_22_03_P","4281000","4281000-134-2023-00007","2023-09-07","","01","영업/정상","01","영업","","","","","","4.00","","강원특별자치도 평창군 진부면 하진부리 ***-**","강원특별자치도 평창군 진부면 진부중앙로 **, *층","25332","세븐일레븐 평창진부점","2024-12-26 11:53:14","U","2024-12-28 02:40:00","","337478.734527162","460510.245773472","영업장판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"39","건강기능식품일반판매업","07_22_03_P","4251000","4251000-134-2023-00016","2023-09-07","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 홍천군 홍천읍 갈마곡리 ***-**","강원특별자치도 홍천군 홍천읍 석화안길*길 *","25125","두잉","2023-09-07 13:56:01","I","2023-09-09 00:18:10","","278787.639909552","466427.598567673","기타 건강기능식품일반판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"40","건강기능식품일반판매업","07_22_03_P","4281000","4281000-134-2023-00008","2023-09-08","","01","영업/정상","01","영업","","","","","033 336 6864","","","강원특별자치도 평창군 용평면 백옥포리 *** 동인발효삼영농조합법인","강원특별자치도 평창군 용평면 진전길 *, 동인발효삼영농조합법인 가동 *층","25316","동인발효삼영농조합법인","2023-09-08 09:35:19","I","2023-09-10 00:18:09","","322656.06928876","454656.12818341","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"41","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2023-00092","2023-07-13","","01","영업/정상","01","영업","","","","","033 252 7730","0.00","","강원특별자치도 춘천시 삼천동 **-*","강원특별자치도 춘천시 옛경춘로 ***, *층 (삼천동)","24431","(주)춘천제일식자재마트","2023-07-13 09:57:14","I","2023-07-15 00:19:09","","262216.05844266","484785.151651868","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"42","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00132","2023-07-20","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 문막읍 반계리 ****-* 문막한약가공공장","강원특별자치도 원주시 문막읍 문막공단길 **, 문막한약가공공장 *층","26362","학교법인경희학원(경희한약)","2023-11-13 14:19:25","U","2023-11-15 02:40:00","","271308.587789391","421481.395750372","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"43","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2023-00085","2023-07-07","","01","영업/정상","01","영업","","","","","033 243 0870","","","강원특별자치도 춘천시 석사동 ***","강원특별자치도 춘천시 후석로 ***, 농수산물종합유통센터 ***호 (석사동)","24326","춘천센터","2025-06-17 14:05:55","U","2025-06-19 02:40:00","","265760.750878195","484782.142992886","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"44","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00162","2023-09-05","","01","영업/정상","01","영업","","","","","033 254 7095","","","강원특별자치도 원주시 소초면 흥양리 ****-*","강원특별자치도 원주시 소초면 흥양로 ***","26310","백호마트(영외)","2025-02-27 14:36:09","U","2025-03-01 02:40:00","","285792.116142694","431432.809446025","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"45","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2020-00089","2020-11-11","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 춘천시 효자동 ***-*","강원특별자치도 춘천시 춘천로 ***, *층 ***,***호 (효자동)","24329","(주)스토리브","2023-09-12 15:45:51","I","2023-09-14 00:18:06","","264625.007546706","486195.45439825","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"46","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00166","2023-09-12","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 원동 ***-**","강원특별자치도 원주시 무실로 **, *층 (원동)","26432","장수하는건강식품화장품","2023-10-10 14:46:26","U","2023-10-12 02:40:00","","283904.818642","427584.229407649","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"47","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2024-00139","2024-06-10","","01","영업/정상","01","영업","","","","","","3.00","","강원특별자치도 원주시 단구동 ***-** 신세기타워","강원특별자치도 원주시 서원대로 ***, 신세기타워 ****호 (단구동)","26450","르베라쥬MJH","2025-05-19 11:47:49","U","2025-05-21 02:40:00","","284965.3476224","425222.030678029","기타(복합 등)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"48","건강기능식품일반판매업","07_22_03_P","4201000","4201000-134-2023-00037","2023-06-13","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 강릉시 성남동 ***-*","강원특별자치도 강릉시 율곡로 ****, *층 ***호 (성남동)","25542","(주)교원프라퍼티","2024-12-21 21:36:40","U","2024-12-23 02:40:00","","367375.662027096","474209.486678624","방문판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"49","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00114","2023-06-14","","01","영업/정상","01","영업","","","","","033 73443203","","","강원특별자치도 원주시 일산동 ***-*","강원특별자치도 원주시 원일로 ***, *층 (일산동)","26417","3H지압침대원주센타","2023-06-14 14:23:42","I","2023-06-16 00:19:48","","283783.284232824","428239.675929882","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"50","건강기능식품일반판매업","07_22_03_P","4231000","4231000-134-2023-00024","2023-06-22","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 동해대로 ****-*, 가동 *층 (교동)","24850","립앤아이","2023-06-22 10:55:11","I","2023-06-24 00:19:17","","337616.551779271","522986.098277513","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"51","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2010-00109","2010-06-01","","01","영업/정상","01","영업","","","","","031 777 2900","","","강원특별자치도 원주시 지정면 가곡리 **** 의료기기종합지원센터","강원특별자치도 원주시 지정면 기업도시로 ***, 의료기기종합지원센터 ***호","26354","(주)메디타임","2023-06-16 13:57:06","I","2023-06-18 00:19:59","","277350.791712766","430306.972224638","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"52","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2019-00116","2019-09-24","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 원주시 무실동 ****-* 리젠트프라자","강원특별자치도 원주시 시청로 **, 리젠트프라자 *층 ***호 (무실동)","26387","제라진 팩토리","2023-06-28 13:25:02","I","2023-06-30 00:19:11","","281648.947192921","426853.373259989","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"53","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00118","2023-06-26","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 반곡동 ****-* 힐데스하임아파트","강원특별자치도 원주시 혁신로 **, ***동 **층 ****호 (반곡동, 힐데스하임아파트)","26464","마호","2023-06-26 16:27:27","I","2023-06-28 00:19:13","","287206.371420202","425012.128193181","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"54","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00119","2023-06-26","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 명륜동 *** 한솔솔파크","강원특별자치도 원주시 한지공원길 ***, ***동 **층 ****호 (명륜동, 한솔솔파크)","26479","피플니즈","2023-06-26 16:41:36","I","2023-06-28 00:19:13","","283160.048246767","426176.706226659","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"55","건강기능식품일반판매업","07_22_03_P","4191000","4191000-134-2023-00116","2023-06-19","","01","영업/정상","01","영업","","","","","","0.60","","강원특별자치도 원주시 태장동 ****-* 북원상가 *층 *,*호","강원특별자치도 원주시 북원상가길 **, 북원상가 *층 (태장동)","26316","힐스템태장점","2023-07-04 18:10:32","U","2023-07-06 02:40:00","","283960.641282355","431787.035435458","영업장판매","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"56","건강기능식품일반판매업","07_22_03_P","4231000","4231000-134-2023-00022","2023-06-20","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 속초시 교동 ***-* 서울대명*차아파트","강원특별자치도 속초시 번영로**번길 **, ***호 (교동, 서울대명*차아파트)","24843","듀크물류","2023-06-21 09:51:39","I","2023-06-23 00:19:17","","338454.533337318","523589.437828461","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"57","건강기능식품일반판매업","07_22_03_P","4231000","4231000-134-2023-00023","2023-05-30","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 속초시 금호동 ***-**","강원특별자치도 속초시 중앙로***번길 **, *층 (금호동)","24832","더동해","2023-06-21 11:07:32","I","2023-06-23 00:19:17","","339131.641042162","523607.964410307","전자상거래(통신판매업)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"58","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2006-00012","2006-05-08","","01","영업/정상","01","영업","","","","","033 2639407","","","강원특별자치도 춘천시 남산면 광판리 *** (*리)","강원특별자치도 춘천시 남산면 김유정로 ***","24466","호반농원","2020-12-01 17:47:44","I","2023-06-13 00:00:00","","262333.053763306","471039.056936647","영업장판매","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"59","건강기능식품일반판매업","07_22_03_P","4181000","4181000-134-2011-00067","2011-07-20","","01","영업/정상","01","영업","","","","","033 254 7095","66.00","","강원특별자치도 춘천시 사농동 * 신동군인아파트내","","","신동마트","2024-11-07 16:15:20","U","2024-11-09 02:40:00","","","","영업장판매","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
