"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"12","식품첨가물제조업","07_22_12_P","4201000","4201000-108-2019-00002","2019-06-25","","01","영업/정상","01","영업","","","","","033 641 2640","323.07","","강원특별자치도 강릉시 대전동 921-3","강원특별자치도 강릉시 사임당로 641-6, 벤처1공장동 F102-1,2호 (대전동)","25451","어업회사법인월드푸드서비시즈(주)","2025-07-28 16:36:39","U","2025-07-30 02:40:00","식품첨가물제조업","363385.981192507","478644.790314789","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","7.31","","","",
"13","식품첨가물제조업","07_22_12_P","4201000","4201000-108-2020-00001","2020-04-02","","01","영업/정상","01","영업","","","","","","36.90","","강원특별자치도 강릉시 대전동 921-2","강원특별자치도 강릉시 사임당로 641-22, 벤처2공장동 F3-2호 (대전동)","25451","주식회사신성바이오팜","2023-04-20 15:37:52","I","2023-06-13 00:00:00","식품첨가물제조업","363310.7119042","478706.976023585","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"14","식품첨가물제조업","07_22_12_P","4221000","4221000-108-2011-00001","1987-04-06","","01","영업/정상","01","영업","","","","","0318666696","4107.00","","강원특별자치도 태백시 장성동 263-1","강원특별자치도 태백시 계산11길 35 (장성동)","26050","(주)해마","2017-08-01 09:26:17","I","2023-06-13 00:00:00","식품첨가물제조업","377325.523158966","402675.974122995","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","1303","","","",
"15","식품첨가물제조업","07_22_12_P","4221000","4221000-108-2023-00001","2023-02-22","","01","영업/정상","01","영업","","","","","18333448","199.00","","강원특별자치도 태백시 철암동 455","강원특별자치도 태백시 철암공단길 27 (철암동)","26046","보현채우미(주)","2023-02-22 10:47:20","I","2023-06-13 00:00:00","식품첨가물제조업","381062.61129998","405097.668866545","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"16","식품첨가물제조업","07_22_12_P","4231000","4231000-108-2015-00001","2015-01-02","","01","영업/정상","01","영업","","","","","070 88737172","1957.44","","강원특별자치도 속초시 대포동 931","강원특별자치도 속초시 농공단지길 76 (대포동)","24899","속초물산","2018-07-02 14:17:09","I","2023-06-13 00:00:00","식품첨가물제조업","339591.29891769","520504.265436253","식품첨가물제조업","0","0","","","지하수전용","0","0","2","0","15","자가","0","0","N","0","","","",
"17","식품첨가물제조업","07_22_12_P","4251000","4251000-108-2011-00001","1998-03-27","","01","영업/정상","01","영업","","","","","033430 8536","4744.00","","강원특별자치도 홍천군 북방면 하화계리 936","강원특별자치도 홍천군 북방면 도둔길 49","25115","하이트진로주식회사","2016-03-18 17:46:41","I","2023-06-13 00:00:00","식품첨가물제조업","274091.131503479","465814.991902042","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"18","식품첨가물제조업","07_22_12_P","4251000","4251000-108-2025-00001","2025-03-20","","01","영업/정상","01","영업","","","","","033 432 6347","100.06","","강원특별자치도 홍천군 남면 시동리 634","강원특별자치도 홍천군 남면 망덕산로 96","25109","홍천양조장","2025-03-20 17:04:05","I","2025-03-22 00:10:24","식품첨가물제조업","273747.515199766","453381.297633625","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","6.3","","","",
"19","식품첨가물제조업","07_22_12_P","4251000","4251000-108-2023-00001","2023-11-17","","01","영업/정상","01","영업","","","","","033 432 0277","953.68","","강원특별자치도 홍천군 남면 시동리 634","강원특별자치도 홍천군 남면 망덕산로 96, 1,2층","25109","주향입국","2023-11-17 13:51:36","I","2023-11-19 00:17:10","식품첨가물제조업","273747.515199766","453381.297633625","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"20","식품첨가물제조업","07_22_12_P","4261000","4261000-108-2013-00001","2013-10-30","","01","영업/정상","01","영업","","","","","033340 4300","1376.00","","강원특별자치도 횡성군 둔내면 현천리 81-3","강원특별자치도 횡성군 둔내면 강변로 975","25266","(주)국순당","2020-04-13 10:15:57","I","2023-06-13 00:00:00","식품첨가물제조업","305799.662136806","443543.32699094","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","75.6","","","",
"21","식품첨가물제조업","07_22_12_P","4261000","4261000-108-2020-00001","2020-12-08","","01","영업/정상","01","영업","","","","","033 3450853","325.00","","강원특별자치도 횡성군 우천면 상대리 91-4","강원특별자치도 횡성군 우천면 봉화로 264","25246","(주)알지힐링","2023-04-24 15:26:06","I","2023-06-13 00:00:00","식품첨가물제조업","297322.316268213","440567.609093297","식품첨가물제조업","0","0","","","지하수전용","0","0","1","0","1","","0","0","N","11.5","","","",
"22","식품첨가물제조업","07_22_12_P","4261000","4261000-108-2023-00001","2023-04-18","","01","영업/정상","01","영업","","","","","033 3450026","7834.65","","강원특별자치도 횡성군 우천면 법주리 725 넥스트바이오(주)","강원특별자치도 횡성군 우천면 우천제2농공단지로 65-10, 넥스트바이오(주)","25249","넥스트바이오 주식회사","2023-04-21 11:19:23","I","2023-06-13 00:00:00","식품첨가물제조업","294086.00422436","439257.38657898","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","707.05","","","",
"23","식품첨가물제조업","07_22_12_P","4271000","4271000-108-2011-00002","2006-01-05","","01","영업/정상","01","영업","","","","","0333749955","688.55","","강원특별자치도 영월군 북면 마차리 300-1","강원특별자치도 영월군 북면 밤재로 590-30","26209","(주)우룡","2016-11-14 16:01:26","I","2023-06-13 00:00:00","식품첨가물제조업","331021.109857762","420216.288227646","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"24","식품첨가물제조업","07_22_12_P","4341000","4341000-108-2018-00001","2018-08-20","","01","영업/정상","01","영업","","","","","033 631 9976","487.91","","강원특별자치도 고성군 죽왕면 오호리 278-18","강원특별자치도 고성군 죽왕면 송지호로 15-47","24747","(주)오씨아드","2020-03-25 15:22:41","I","2023-06-13 00:00:00","식품첨가물제조업","332966.588572502","537173.982786177","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","96.96","","","",
"25","식품첨가물제조업","07_22_12_P","4341000","4341000-108-2021-00001","2021-07-30","","01","영업/정상","01","영업","","","","","033 638 9900","80.59","","강원특별자치도 고성군 죽왕면 오호리 245-12","강원특별자치도 고성군 죽왕면 심층수길 124-19","24747","주식회사 강원심층수","2024-02-22 09:27:41","U","2024-02-24 02:40:00","식품첨가물제조업","332984.870610822","537900.47336818","식품첨가물제조업","0","0","","","","0","0","3","0","14","","0","0","N","0","","","",
"26","식품첨가물제조업","07_22_12_P","4351000","4351000-108-2021-00001","2021-12-03","","01","영업/정상","01","영업","","","","","033 6737783","27.50","","강원특별자치도 양양군 양양읍 포월리 287","강원특별자치도 양양군 양양읍 포월새말길 41-72","25013","(주)이안바이오","2021-12-03 10:29:07","I","2023-06-13 00:00:00","식품첨가물제조업","342243.366847986","512424.776388071","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"27","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2011-00001","2000-05-17","","03","폐업","02","폐업","2014-11-04","","","","033 2632280","1500.00","","강원특별자치도 춘천시 퇴계동 856-6","강원특별자치도 춘천시 퇴계공단1길 61-7 (퇴계동)","24427","산일제약(주)식품사업부","2012-11-05 11:54:43","I","2023-06-13 00:00:00","식품첨가물제조업","265098.505431953","482837.927824012","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"28","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2011-00003","2001-11-24","","03","폐업","02","폐업","2013-03-07","","","","033254 3386","587.32","","강원특별자치도 춘천시 동산면 조양리 248","강원특별자치도 춘천시 동산면 영서로 81-7","24410","강촌","2012-12-18 10:33:55","I","2023-06-13 00:00:00","식품첨가물제조업","272582.845121068","471914.261332437","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"29","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2011-00002","2009-02-09","","03","폐업","02","폐업","2010-06-07","","","","0332586400","264.13","","강원특별자치도 춘천시 후평동 198-53 춘천바이오산업진흥원 413호","","","(주)두산에코비즈넷","2010-06-07 23:04:09","I","2023-06-13 00:00:00","식품첨가물제조업","265331.3469315","487999.802568208","식품첨가물제조업","0","0","","","","0","0","3","0","3","","0","0","N","0","","","",
"30","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2012-00002","2012-02-20","","03","폐업","02","폐업","2024-05-03","","","","033 2586161","3195.00","","강원특별자치도 춘천시 후평동 198-53","강원특별자치도 춘천시 소양강로 32 (후평동, 바이오타운BIO-1동1,2층/BIO-2동2층)","24232","(재)춘천바이오산업진흥원","2024-05-03 14:46:46","U","2024-05-05 02:40:00","식품첨가물제조업","265331.3469315","487999.802568208","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","704","","","",
"31","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2012-00003","2012-10-04","","03","폐업","02","폐업","2016-10-21","","","","033 2586710","208.62","","강원특별자치도 춘천시 후평동 198-53 바이오벤처타운 2동 107호","강원특별자치도 춘천시 소양강로 32 (후평동, 바이오벤처타운 2동 107호)","24232","동부팜피에프아이주식회사","2012-10-13 10:42:20","I","2023-06-13 00:00:00","식품첨가물제조업","265331.3469315","487999.802568208","식품첨가물제조업","0","0","","","상수도전용","0","0","1","0","2","임대","0","0","N","19.36","","","",
"32","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2016-00001","2016-06-14","","03","폐업","02","폐업","2017-07-26","","","","033 255 4818","177.30","","강원특별자치도 춘천시 서면 방동리 1545","강원특별자치도 춘천시 서면 방동길 35","24460","참나무푸드","2017-07-26 13:43:23","I","2023-06-13 00:00:00","식품첨가물제조업","259554.648905595","488572.203075278","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","76.48","","","",
"33","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2017-00001","2017-09-22","","03","폐업","02","폐업","2020-04-10","","","","033 264 9908","200.34","","강원특별자치도 춘천시 퇴계동 857-4 2층","강원특별자치도 춘천시 퇴계농공로 92, 2층 (퇴계동)","24427","프라임메딕스(주)","2020-04-10 16:30:46","I","2023-06-13 00:00:00","식품첨가물제조업","265181.426646036","482817.591335801","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","74.77","","","",
"34","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2018-00001","2018-04-05","","03","폐업","02","폐업","2018-12-26","","","","033 253 9366","100.00","","강원특별자치도 춘천시 동내면 거두리 1153","강원특별자치도 춘천시 동내면 거두단지2길 60","24398","일동후디스(주)","2018-12-26 14:25:56","I","2023-06-13 00:00:00","식품첨가물제조업","268830.238891791","485195.41388557","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"35","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2019-00001","2019-10-22","","03","폐업","02","폐업","2024-07-17","","","","033 258 6370","241.92","","강원특별자치도 춘천시 후평동 198-60","강원특별자치도 춘천시 소양강로 56, 바이오5동 201,207,209호 (후평동)","24232","주식회사자연엔에스","2024-07-17 14:09:59","U","2024-07-19 02:40:00","식품첨가물제조업","265531.579503655","488113.88506095","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","27.76","","","",
"36","식품첨가물제조업","07_22_12_P","4181000","4181000-108-2020-00001","2020-03-11","","03","폐업","02","폐업","2022-11-08","","","","033256 3329","36.00","","강원특별자치도 춘천시 신북읍 율문리 941","강원특별자치도 춘천시 신북읍 신북로 61-20, 벤처1공장 2층 203-2호","24206","(주)플러스","2022-11-08 13:29:28","I","2023-06-13 00:00:00","식품첨가물제조업","265842.779304505","492208.753483169","식품첨가물제조업","0","0","","","","0","1","0","0","0","","0","0","N","0","","","",
"37","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2011-00006","1997-11-01","","03","폐업","02","폐업","1998-11-04","","","","029403215","","","강원특별자치도 원주시","","","삼양식품(주)","2006-08-18 22:29:41","I","2023-06-13 00:00:00","식품첨가물제조업","","","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2011-00002","1998-11-04","","03","폐업","02","폐업","2000-10-13","","","","0337408200","","","강원특별자치도 원주시","","","삼양식품(주)원주공장","2006-08-18 22:29:41","I","2023-06-13 00:00:00","식품첨가물제조업","","","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"39","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2011-00003","1998-11-04","","03","폐업","02","폐업","2000-10-13","","","","0337408200","","","강원특별자치도 원주시","","","삼양식품(주)원주공장","2006-08-18 22:29:41","I","2023-06-13 00:00:00","식품첨가물제조업","","","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"40","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2011-00004","2005-04-01","","03","폐업","02","폐업","2007-06-22","","","","0337321685","86.30","","강원특별자치도 원주시 문막읍 반계리 5-13","","","(주)한국메디","2007-06-22 20:17:43","I","2023-06-13 00:00:00","식품첨가물제조업","","","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"41","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2011-00005","2007-03-08","","03","폐업","02","폐업","2009-08-10","","","","0337481278","192.00","","강원특별자치도 원주시 문막읍 동화리 140-1","","","(주)디와이에코","2009-08-12 07:04:09","I","2023-06-13 00:00:00","식품첨가물제조업","275651.517479965","425707.92497656","식품첨가물제조업","0","0","","","","0","0","1","1","0","","0","0","N","34","","","",
"42","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2011-00007","2011-04-26","","03","폐업","02","폐업","2012-11-30","","","","033 731 2879","31.51","","강원특별자치도 원주시 흥업면 매지리 1184-1 연세대 환경친화기술센터 411호","강원특별자치도 원주시 흥업면 북원로 1389 (연세대 환경친화기술센터 411호)","26493","에이취디알(주)","2011-05-17 10:08:07","I","2023-06-13 00:00:00","식품첨가물제조업","280254.288140415","419626.869610252","식품첨가물제조업","0","0","","","간이상수도","0","0","0","0","0","","0","0","N","0","","","",
"43","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2014-00001","2014-05-23","","03","폐업","02","폐업","2020-07-02","","","","033 731 4757","168.36","","강원특별자치도 원주시 부론면 법천리 1473-7 A동","강원특별자치도 원주시 부론면 법후로 56, A동","26498","뉴카리온(주)","2020-07-02 13:25:16","I","2023-06-13 00:00:00","식품첨가물제조업","267054.596551716","412516.702785319","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","47.87","","","",
"44","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2015-00001","2015-01-20","","03","폐업","02","폐업","2016-02-19","","","","","34.90","","강원특별자치도 원주시 학성동 290-10 2층","강원특별자치도 원주시 원일로 211, 2층 (학성동)","26416","라쿤푸드(RACCOON FOOD)","2016-02-16 10:42:03","I","2023-06-13 00:00:00","식품첨가물제조업","283579.106761829","428585.499944706","식품첨가물제조업","0","0","","","상수도전용","0","0","1","0","1","임대","0","0","N","0","","","",
"45","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2016-00001","2016-03-30","","03","폐업","02","폐업","2019-06-28","","","","","109.25","","강원특별자치도 원주시 지정면 간현리 49-2 1동","강원특별자치도 원주시 지정면 조엄로 96 (1동)","26359","주식회사 지투지","2019-06-28 10:53:18","I","2023-06-13 00:00:00","식품첨가물제조업","275783.027184107","427970.504967752","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","임대","0","0","N","0","","","",
"46","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2016-00002","2016-12-23","","03","폐업","02","폐업","2021-09-06","","","","","24.85","","강원특별자치도 원주시 판부면 서곡리 538-1","강원특별자치도 원주시 판부면 안담길 43","26398","구끼","2021-09-06 10:31:32","I","2023-06-13 00:00:00","식품첨가물제조업","282737.268429141","424477.890820452","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","2","자가","0","0","N","0","","","",
"47","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2018-00001","2018-11-28","","03","폐업","02","폐업","2020-12-11","","","","033 744 6655","52.34","","강원특별자치도 원주시 지정면 가곡리 1325 의료기기종합지원센터","강원특별자치도 원주시 지정면 기업도시로 200, 의료기기종합지원센터 6층 607호","26354","(주)에코트리메디칼","2020-12-11 09:13:16","I","2023-06-13 00:00:00","식품첨가물제조업","277350.791712766","430306.972224638","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"48","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2020-00001","2020-09-11","","03","폐업","02","폐업","2021-11-22","","","","033735 5821","137.19","","강원특별자치도 원주시 지정면 가곡리 1325 의료기기종합지원센터","강원특별자치도 원주시 지정면 기업도시로 200, 의료기기종합지원센터 7,10층 714,1009호","26354","케이테크전해(주)","2021-11-19 18:29:48","I","2023-06-13 00:00:00","식품첨가물제조업","277350.791712766","430306.972224638","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"49","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2021-00001","2021-09-27","","03","폐업","02","폐업","2023-08-18","","","","","45.56","","강원특별자치도 원주시 우산동 660 상지대학교","강원특별자치도 원주시 상지대길 83, 상지대학교 (우산동)","26339","주식회사케이원바이오","2023-08-18 11:46:13","U","2023-08-20 02:40:00","식품첨가물제조업","282151.822954944","430257.366976729","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","19.08","","","",
"50","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2022-00001","2022-01-21","","03","폐업","02","폐업","2023-05-10","","","","070 74034077","182.40","","강원특별자치도 원주시 무실동 718-5","강원특별자치도 원주시 지니기길 90, 1층 (무실동)","26395","(주)코디바이오농업회사법인","2023-05-10 11:47:01","I","2023-06-13 00:00:00","식품첨가물제조업","281495.615692934","424696.421089902","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"51","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2022-00002","2022-05-09","","03","폐업","02","폐업","2024-10-16","","","","070 77936660","33.00","","강원특별자치도 원주시 흥업면 매지리 1875 연세대학교","강원특별자치도 원주시 흥업면 연세대길 1, 연세대학교 2층","26493","(주)선율","2024-10-16 15:55:26","U","2024-10-18 02:40:00","식품첨가물제조업","279802.842138498","420075.310262165","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"52","식품첨가물제조업","07_22_12_P","4191000","4191000-108-2017-00001","2017-11-17","","03","폐업","02","폐업","2025-05-09","","","","02  69587580","288.00","","강원특별자치도 원주시 행구동 1552-1 (주)네츄럴에코","강원특별자치도 원주시 행구로 267-25, 가동 1층 (행구동)","26454","주식회사 더가넷","2025-05-09 14:34:28","U","2025-05-11 02:40:00","식품첨가물제조업","287174.232864481","427454.200879341","식품첨가물제조업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","0","","","",
"53","식품첨가물제조업","07_22_12_P","4201000","4201000-108-2011-00002","2011-08-12","","03","폐업","02","폐업","2016-02-19","","","","033  6420225","23.00","","강원특별자치도 강릉시 대전동 921-2 해양바이오사업단 227호","강원특별자치도 강릉시 사임당로 641-22 (대전동,해양바이오사업단 227호)","25451","강원비엔에프","2011-08-26 16:59:13","I","2023-06-13 00:00:00","식품첨가물제조업","363310.7119042","478706.976023585","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"54","식품첨가물제조업","07_22_12_P","4201000","4201000-108-2014-00001","2014-07-31","","03","폐업","02","폐업","2023-11-21","","","","033 6436900","28.00","","강원특별자치도 강릉시 대전동 921-2","강원특별자치도 강릉시 사임당로 641-22 (대전동, (해양바이오산업단지센터 211호))","25451","천애식화주식회사","2024-02-21 14:09:44","U","2024-02-23 02:40:00","식품첨가물제조업","363310.7119042","478706.976023585","식품첨가물제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"55","식품첨가물제조업","07_22_12_P","4201000","4201000-108-2019-00001","2019-01-25","","03","폐업","02","폐업","2025-10-29","","","","","26.03","","강원특별자치도 강릉시 대전동 921-2","강원특별자치도 강릉시 사임당로 641-22, 창업보육센터동 227호 (대전동)","25451","한미에프앤에프","2025-10-29 15:51:22","U","2025-10-31 02:40:00","식품첨가물제조업","363310.7119042","478706.976023585","식품첨가물제조업","0","0","","","상수도전용","0","0","0","1","1","","0","0","N","0","","","",
"56","식품첨가물제조업","07_22_12_P","4231000","4231000-108-2011-00001","2001-11-24","","03","폐업","02","폐업","2008-04-10","","","","0336352397","2295.75","","강원특별자치도 속초시 대포동 931","","","(주)경화","2016-08-16 09:59:50","I","2023-06-13 00:00:00","식품첨가물제조업","339591.29891769","520504.265436253","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
