"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"23","집단급식소","07_21_02_P","4181000","4181000-105-2019-00001","2019-01-08","","01","영업/정상","01","영업","","","","","033  2535242","47.75","","강원특별자치도 춘천시 근화동 467-4 두미르2차아파트","강원특별자치도 춘천시 소양로 30, 두미르어린이집동 1층 (근화동, 두미르2차아파트)","24275","두미르어린이집","2025-05-14 11:02:15","U","2025-05-16 02:40:00","어린이집","263076.791219031","486365.84553718","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","26","","","",
"24","집단급식소","07_21_02_P","4181000","4181000-105-2019-00003","2019-02-22","","01","영업/정상","01","영업","","","","","033 850 8063","904.00","","강원특별자치도 춘천시 효자동 192-1 강원대학교","강원특별자치도 춘천시 강원대학길 1, 강원대학교 이룸관동 1층 (효자동)","24341","강원대학교이룸관식당","2025-04-01 10:57:19","U","2025-04-03 02:40:00","기숙사","265481.557982219","485420.871953344","기숙사","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","273.05","","","",
"25","집단급식소","07_21_02_P","4181000","4181000-105-2019-00004","2019-02-25","","01","영업/정상","01","영업","","","","","033 248 6013","130.00","","강원특별자치도 춘천시 신북읍 산천리 5","강원특별자치도 춘천시 신북읍 장본길 40, 1층","24203","강원도농업기술원","2024-06-28 13:18:57","U","2024-06-30 02:40:00","공공기관","","","공공기관","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","130","","","",
"26","집단급식소","07_21_02_P","4181000","4181000-105-2009-00008","2009-11-11","","01","영업/정상","01","영업","","","","","033 258 4037","233.10","","강원특별자치도 춘천시 효자동 692-10","강원특별자치도 춘천시 공지로 337 (효자동)","24365","한국토지주택공사 강원지역본부","2024-06-28 11:34:24","U","2024-06-30 02:40:00","공공기관","264038.65536368","485416.333853593","공공기관","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","233.1","","","",
"27","집단급식소","07_21_02_P","4181000","4181000-105-2010-00002","2010-02-05","","01","영업/정상","01","영업","","","","","033 240 7555","223.72","","강원특별자치도 춘천시 동면 만천리 811-5","강원특별자치도 춘천시 동면 세실로 252","24216","춘천시노인전문병원","2025-06-09 15:27:12","U","2025-06-12 02:40:00","병원","266472.713057028","486655.634360717","병원","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","156.78","","","",
"28","집단급식소","07_21_02_P","4181000","4181000-105-2010-00003","2010-02-16","","01","영업/정상","01","영업","","","","","033 248 5501","0.00","","강원특별자치도 춘천시 서면 금산리 583","강원특별자치도 춘천시 서면 박사로 1025","24461","강원애니고등학교","2023-03-13 17:04:40","I","2023-06-13 00:00:00","학교","261455.028568604","489543.553689584","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"29","집단급식소","07_21_02_P","4181000","4181000-105-2010-00004","2010-02-24","","01","영업/정상","01","영업","","","","","033 258 4602","","","강원특별자치도 춘천시 동면 장학리 산 36","강원특별자치도 춘천시 동면 장학길 24, 1,2층","24210","강원고등학교","2017-07-18 18:12:06","I","2023-06-13 00:00:00","학교","266490.215589284","488429.28879245","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"30","집단급식소","07_21_02_P","4181000","4181000-105-2010-00005","2010-03-02","","01","영업/정상","01","영업","","","","","070 86607500","","","강원특별자치도 춘천시 낙원동 45-1","강원특별자치도 춘천시 학당길 28 (낙원동)","24274","성수고등학교","2018-03-02 16:00:04","I","2023-06-13 00:00:00","학교","263669.353451883","486651.972063878","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"31","집단급식소","07_21_02_P","4181000","4181000-105-2010-00006","2010-03-05","","01","영업/정상","01","영업","","","","","033 571 8042","250.00","","강원특별자치도 춘천시 퇴계동 144-1 홈플러스 춘천점","강원특별자치도 춘천시 김유정로 1840 (퇴계동, 홈플러스춘천점)","24423","홈플러스주식회사","2025-06-01 13:54:16","U","2025-06-03 02:40:00","산업체","264597.191878957","483368.29049207","산업체","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","250","","","",
"32","집단급식소","07_21_02_P","4181000","4181000-105-2010-00009","2010-04-22","","01","영업/정상","01","영업","","","","","033 241 9540","139.20","","강원특별자치도 춘천시 신북읍 산천리 342-5","강원특별자치도 춘천시 신북읍 신북로 265","24203","소양강댐노인복지관","2024-06-28 13:12:48","U","2024-06-30 02:40:00","사회복지시설","265784.523798662","494200.932554045","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","139.2","","","",
"33","집단급식소","07_21_02_P","4181000","4181000-105-2010-00011","2010-07-23","","01","영업/정상","01","영업","","","","","033 244 7591","220.42","","강원특별자치도 춘천시 서면 현암리 531-1 1층","강원특별자치도 춘천시 서면 박사로 785","24461","행복이가득한집","2024-06-28 14:42:56","U","2024-06-30 02:40:00","사회복지시설","260308.823467587","487560.442909317","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"34","집단급식소","07_21_02_P","4181000","4181000-105-2010-00012","2010-08-12","","01","영업/정상","01","영업","","","","","033 263 8275","42.24","","강원특별자치도 춘천시 서면 안보리 312","강원특별자치도 춘천시 서면 율장길 328","24463","의료법인매그너스의료재단 암스트롱요양병원","2025-01-23 17:23:45","U","2025-01-25 02:40:00","병원","251297.162611282","485018.162573848","병원","0","0","","","지하수전용","0","0","0","0","0","자가","0","0","N","15.84","","","",
"35","집단급식소","07_21_02_P","4181000","4181000-105-2010-00013","2010-08-18","","01","영업/정상","01","영업","","","","","033 253 3012","0.00","","강원특별자치도 춘천시 우두동 399-5 외1필지","강원특별자치도 춘천시 충열로 60 (우두동, 외1필지)","24228","강원명진학교","2017-07-18 18:12:49","I","2023-06-13 00:00:00","학교","264574.496765352","488760.926225357","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"36","집단급식소","07_21_02_P","4181000","4181000-105-2010-00016","2010-09-16","","01","영업/정상","01","영업","","","","","033 262 3155","157.90","","강원특별자치도 춘천시 남산면 강촌리 641-4","강원특별자치도 춘천시 남산면 북한강변길 812-39","24465","서울시립대학교강촌청소년수련원","2019-06-19 14:54:24","I","2023-06-13 00:00:00","수련원","252654.628477044","480366.024463474","수련원","0","0","","","지하수전용","0","0","0","0","0","자가","0","0","N","27.48","","","",
"37","집단급식소","07_21_02_P","4181000","4181000-105-2015-00007","2015-06-12","","01","영업/정상","01","영업","","","","","033 264 8789","0.00","","강원특별자치도 춘천시 남면 한덕리 25","강원특별자치도 춘천시 남면 한덕발산길 958","24469","사회복지법인 한아름 강촌노인요양원","2024-06-28 14:46:20","U","2024-06-30 02:40:00","사회복지시설","255772.262222989","468830.309276924","사회복지시설","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","0","","","",
"38","집단급식소","07_21_02_P","4181000","4181000-105-2015-00009","2015-07-28","","01","영업/정상","01","영업","","","","","033 250 5000","221.40","","강원특별자치도 춘천시 동산면 군자리 산 54-4","강원특별자치도 춘천시 동산면 새술막길 438","24409","주식회사 이도 춘천지점","2025-03-17 17:28:32","U","2025-03-19 02:40:00","산업체","265805.968329514","475054.419448373","산업체","0","0","","","전용상수도(특정시설의 자가용 수도)","0","0","0","0","0","","0","0","N","0","","","",
"39","집단급식소","07_21_02_P","4181000","4181000-105-2015-00010","2015-10-21","","01","영업/정상","01","영업","","","","","033 243 4964","","","강원특별자치도 춘천시 효자동 126-193","강원특별자치도 춘천시 둥지길 41 (효자동)","24331","꼬마숲 둥지어린이집","2017-06-13 09:58:53","I","2023-06-13 00:00:00","어린이집","264900.370825972","485823.834854691","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"40","집단급식소","07_21_02_P","4181000","4181000-105-2016-00002","2016-02-17","","01","영업/정상","01","영업","","","","","070 75008572","961.80","","강원특별자치도 춘천시 동면 장학리 790 한림성심대학교","강원특별자치도 춘천시 동면 장학길 48, 한림성심대학교 학생복지관 2층","24210","한림성심대학교","2025-04-01 09:02:49","U","2025-04-03 02:40:00","기숙사","266407.832643172","488651.076682385","기숙사","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"41","집단급식소","07_21_02_P","4181000","4181000-105-2016-00003","2016-04-07","","01","영업/정상","01","영업","","","","","033 248 1129","375.62","","강원특별자치도 춘천시 옥천동 1-1","강원특별자치도 춘천시 한림대학길 1, 3층 (옥천동, 학생회관(김유정관))","24252","한림대학교파인점","2025-04-01 09:03:25","U","2025-04-03 02:40:00","학교","264602.141926602","487386.633309595","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"42","집단급식소","07_21_02_P","4181000","4181000-105-2016-00004","2016-06-27","","01","영업/정상","01","영업","","","","","033 255 0880","156.90","","강원특별자치도 춘천시 후평동 1-5","강원특별자치도 춘천시 후만로 129, 3층 (후평동)","24301","후평숲속유치원","2025-03-31 18:00:30","U","2025-04-02 02:40:00","어린이집","266657.242353338","486437.941051291","어린이집","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","29.7","","","",
"43","집단급식소","07_21_02_P","4181000","4181000-105-2016-00006","2016-09-05","","01","영업/정상","01","영업","","","","","033 263 6004","119.88","","강원특별자치도 춘천시 퇴계동 857","강원특별자치도 춘천시 퇴계농공로 76, B동 2층 (퇴계동)","24427","세린식품(주)","2025-06-01 16:00:09","U","2025-06-03 02:40:00","산업체","265273.488231511","482942.342963703","산업체","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","34.56","","","",
"44","집단급식소","07_21_02_P","4181000","4181000-105-2016-00007","2016-09-12","","01","영업/정상","01","영업","","","","","02  62335891","37.40","","강원특별자치도 춘천시 남산면 수동리 736","강원특별자치도 춘천시 남산면 버들1길 130, 9동 1층","24465","아이존어린이집","2021-08-10 09:38:58","I","2023-06-13 00:00:00","어린이집","256039.253067208","472870.259519218","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","37.4","","","",
"45","집단급식소","07_21_02_P","4181000","4181000-105-2017-00001","2017-02-13","","01","영업/정상","01","영업","","","","","033 255 2435","17.00","","강원특별자치도 춘천시 온의동 590 롯데캐슬스카이클래스 106동","강원특별자치도 춘천시 방송길 70, 106동 1층 (온의동, 롯데캐슬스카이클래스)","24363","롯데스카이어린이집","2025-05-16 17:56:04","U","2025-05-18 02:40:00","어린이집","263147.153512908","485489.588263733","어린이집","0","0","","","상수도전용","0","10","0","0","0","","0","0","N","11","","","",
"46","집단급식소","07_21_02_P","4181000","4181000-105-2017-00002","2017-02-16","","01","영업/정상","01","영업","","","","","033 262 0303","111.78","","강원특별자치도 춘천시 석사동 171-8","강원특별자치도 춘천시 스무숲길 4-51, 1층 (석사동)","24417","춘천시립양로원","2024-06-28 14:34:18","U","2024-06-30 02:40:00","사회복지시설","265713.451557895","482820.421569114","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","38.88","","","",
"47","집단급식소","07_21_02_P","4181000","4181000-105-2017-00003","2017-02-23","","01","영업/정상","01","영업","","","","","","207.90","","강원특별자치도 춘천시 남면 가정리 838-1","강원특별자치도 춘천시 남면 여우내길 20","24468","가정중학교","2017-08-11 17:43:49","I","2023-06-13 00:00:00","학교","250842.80908786","470640.203147891","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","75.6","","","",
"48","집단급식소","07_21_02_P","4181000","4181000-105-2017-00004","2017-02-24","","01","영업/정상","01","영업","","","","","033  8184980","177.55","","강원특별자치도 춘천시 동면 만천리 180-3","강원특별자치도 춘천시 동면 금베이길 15-7","24212","만천유치원","2025-04-01 13:42:11","U","2025-04-03 02:40:00","어린이집","268551.39491677","486219.603101294","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","73.65","","","",
"49","집단급식소","07_21_02_P","4181000","4181000-105-2017-00005","2017-03-02","","01","영업/정상","01","영업","","","","","033 244 5586","89.55","","강원특별자치도 춘천시 동면 만천리 560","강원특별자치도 춘천시 동면 만천로143번길 84","24217","강원경찰청어린이집","2024-11-29 16:52:09","U","2024-12-01 02:40:00","어린이집","267190.023380507","486430.637147831","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","42.75","","","",
"50","집단급식소","07_21_02_P","4181000","4181000-105-2017-00006","2017-03-02","","01","영업/정상","01","영업","","","","","033 818 4990","186.00","","강원특별자치도 춘천시 신동면 팔미리 5","강원특별자치도 춘천시 신동면 경춘로 2007","24411","봄봄유치원","2025-04-01 10:59:32","U","2025-04-03 02:40:00","어린이집","262563.630569956","481610.319116051","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","58.06","","","",
"51","집단급식소","07_21_02_P","4181000","4181000-105-2017-00008","2017-03-30","","01","영업/정상","01","영업","","","","","033 254 5120","468.61","","강원특별자치도 춘천시 효자동 590-1","강원특별자치도 춘천시 춘천로 61 (효자동)","24362","춘천경찰서구내식당","2024-06-28 11:34:58","U","2024-06-30 02:40:00","공공기관","263599.247252928","485532.132798472","공공기관","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","101","","","",
"52","집단급식소","07_21_02_P","4181000","4181000-105-2017-00009","2017-06-20","","01","영업/정상","01","영업","","","","","033 255 2491","118.44","","강원특별자치도 춘천시 사농동 105-5","강원특별자치도 춘천시 사우로 27, 가동 3층 (사농동, 강원도장애인복지회관)","24223","강원도장애인종합복지관","2017-06-20 10:40:40","I","2023-06-13 00:00:00","사회복지시설","263897.87681374","489744.127305826","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","37.8","","","",
"53","집단급식소","07_21_02_P","4181000","4181000-105-2021-00001","2021-02-26","","01","영업/정상","01","영업","","","","","070 43295404","1106.88","","강원특별자치도 춘천시 퇴계동 1238 퇴계초중학교","강원특별자치도 춘천시 안마산로 123, 퇴계중학교 1층 (퇴계동)","24448","퇴계중학교","2023-03-03 10:11:18","I","2023-06-13 00:00:00","학교","264349.179902082","483982.75298546","학교","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","388.38","","","",
"54","집단급식소","07_21_02_P","4181000","4181000-105-2021-00002","2021-03-15","","01","영업/정상","01","영업","","","","","033 253 2226","133.60","","강원특별자치도 춘천시 조양동 6-227","강원특별자치도 춘천시 시청길 32, 해찬빌딩 2층 (조양동)","24348","어사통합복지센터","2025-01-08 10:04:24","U","2025-01-10 02:40:00","사회복지시설","264256.518818601","486741.3242034","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","28","","","",
"55","집단급식소","07_21_02_P","4181000","4181000-105-2021-00003","2021-03-31","","01","영업/정상","01","영업","","","","","033 242 0051","0.00","","강원특별자치도 춘천시 후평동 899 석사3아파트","강원특별자치도 춘천시 후석로228번길 47, 1층 (후평동, 석사3아파트)","24309","춘천종합사회복지관","2024-06-28 11:48:59","U","2024-06-30 02:40:00","사회복지시설","266486.95579791","485717.826747467","사회복지시설","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"56","집단급식소","07_21_02_P","4181000","4181000-105-2021-00004","2021-05-25","","01","영업/정상","01","영업","","","","","033 255 4330","241.02","","강원특별자치도 춘천시 삼천동 796 춘천파크자이","강원특별자치도 춘천시 스포츠타운길 460, 관리동 (삼천동, 춘천파크자이)","24472","숲속자이어린이집","2025-06-01 13:41:13","U","2025-06-03 02:40:00","어린이집","262236.027353812","485157.316438971","어린이집","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","38.28","","","",
"57","집단급식소","07_21_02_P","4181000","4181000-105-2021-00005","2021-06-01","","01","영업/정상","01","영업","","","","","033 251 0513","393.00","","강원특별자치도 춘천시 우두동 1085 춘천우두엘에이치2단지","강원특별자치도 춘천시 우두1길 129 (우두동, 춘천우두엘에이치2단지)","24221","봄내우두어린이집","2025-06-01 16:07:30","U","2025-06-03 02:40:00","어린이집","264588.170839031","490159.948079806","어린이집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","393","","","",
"58","집단급식소","07_21_02_P","4181000","4181000-105-2021-00006","2021-10-05","","01","영업/정상","01","영업","","","","","","351.00","","강원특별자치도 춘천시 온의동 6-25 롯데마트","강원특별자치도 춘천시 방송길 84, 롯데마트 3층 (온의동)","24364","롯데쇼핑(주)롯데마트춘천점","2025-06-02 09:12:48","U","2025-06-04 02:40:00","산업체","263109.175778889","485355.40305733","산업체","0","0","","","","0","351","0","0","0","","0","0","N","351","","","",
