"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","식품냉동냉장업","07_22_07_P","4191000","4191000-116-2020-00001","2020-07-28","","01","영업/정상","01","영업","","","","","","692.50","","강원특별자치도 원주시 지정면 가곡리 1283-1","강원특별자치도 원주시 지정면 조엄로 347-2, 공장동 1층","26355","설성푸드주식회사","2025-04-17 17:16:29","U","2025-04-19 02:40:00","식품냉동.냉장업","276485.455261985","430284.100944501","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"12","식품냉동냉장업","07_22_07_P","4191000","4191000-116-2020-00002","2020-12-29","","01","영업/정상","01","영업","","","","","033 8130958","1380.74","","강원특별자치도 원주시 문막읍 반계리 780-1","강원특별자치도 원주시 문막읍 원문로 2570, 1층","26361","(주)지에스네트웍스원주지점","2023-02-07 15:32:43","I","2023-06-13 00:00:00","식품냉동.냉장업","268497.812082855","419888.36689865","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","85.5","","","",
"13","식품냉동냉장업","07_22_07_P","4191000","4191000-116-2025-00001","2025-04-07","","01","영업/정상","01","영업","","","","","","61.20","","강원특별자치도 원주시 무실동 1436-4","강원특별자치도 원주시 행가리2길 5 (무실동)","26396","교촌에프앤비(주)원주물류센터","2025-04-07 13:19:32","I","2025-04-09 00:10:32","식품냉동.냉장업","280998.81546937","424421.135494025","식품냉동.냉장업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"14","식품냉동냉장업","07_22_07_P","4191000","4191000-116-2023-00001","2023-10-17","","01","영업/정상","01","영업","","","","","","3840.08","","강원특별자치도 원주시 호저면 주산리 298","강원특별자치도 원주시 호저면 호매곡1길 51, 1층","26303","이마트24원주센터","2025-07-10 15:01:04","U","2025-07-12 02:40:00","식품냉동.냉장업","282269.037719455","433322.792529521","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"15","식품냉동냉장업","07_22_07_P","4191000","4191000-116-2009-00002","2009-09-15","","03","폐업","02","폐업","2010-06-03","","","","033 764 3153","32409.00","","강원특별자치도 원주시 단구동 840-2","","","주식회사빙그레원주영업소","2009-10-05 13:08:26","I","2023-06-13 00:00:00","식품냉동.냉장업","284713.473963515","424162.799724482","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"16","식품냉동냉장업","07_22_07_P","4191000","4191000-116-2011-00001","2011-02-10","","03","폐업","02","폐업","2021-01-29","","","","033 763 7786","1219.80","","강원특별자치도 원주시 흥업면 흥업리 1420 외 9필지","강원특별자치도 원주시 흥업면 승안동길 7-15 (외 9필지)","26404","(주)구들택원주냉장지점","2021-01-29 17:01:37","I","2023-06-13 00:00:00","식품냉동.냉장업","279585.071708134","423639.888346062","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","96","","","",
"17","식품냉동냉장업","07_22_07_P","4191000","4191000-116-1996-00001","1996-11-04","","03","폐업","02","폐업","2017-05-19","","","","033 7472988","","","강원특별자치도 원주시 호저면 만종리 489-1","강원특별자치도 원주시 호저면 원문로 525-23","26375","(주)남  원","2017-05-19 14:52:52","I","2023-06-13 00:00:00","식품냉동.냉장업","280252.989491685","428939.263698856","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"18","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2023-00002","2023-06-29","","01","영업/정상","01","영업","","","","","02  550 9900","228.44","","강원특별자치도 강릉시 강동면 모전리 19-1","강원특별자치도 강릉시 강동면 임곡로 302, 나동 1층","25627","바로고","2024-03-25 15:29:35","U","2024-03-27 02:40:00","식품냉동.냉장업","375255.50959799","469171.526789593","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","16.07","","","",
"19","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2009-00001","2009-08-12","","01","영업/정상","01","영업","","","","","033 642 6450","312.50","","강원특별자치도 강릉시 구정면 금광리 800-11","강원특별자치도 강릉시 구정면 범일로 35","25624","(주)빙그레","2021-09-28 15:34:41","I","2023-06-13 00:00:00","식품냉동.냉장업","368494.780480274","469263.016374207","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"20","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2012-00001","2012-11-22","","01","영업/정상","01","영업","","","","","033 644 8212","869.51","","강원특별자치도 강릉시 사천면 방동리 555","강원특별자치도 강릉시 사천면 과학단지로 137-49","25440","주)비지에프로지스","2022-12-26 13:57:53","I","2023-06-13 00:00:00","식품냉동.냉장업","362940.044719654","480013.05006575","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","34.9","","","",
"21","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2013-00003","2013-06-14","","01","영업/정상","01","영업","","","","","033 661 2731","5600.00","","강원특별자치도 강릉시 연곡면 동덕리 492-8","강원특별자치도 강릉시 연곡면 연주로 10","25428","BL유통","2021-09-28 15:37:33","I","2023-06-13 00:00:00","식품냉동.냉장업","361679.003306829","485463.708053568","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"22","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2015-00001","2015-09-17","","01","영업/정상","01","영업","","","","","033 642 6858","2140.42","","강원특별자치도 강릉시 사천면 방동리 808-12","강원특별자치도 강릉시 사천면 과학단지로 137-57","25440","동원로엑스(주)강릉물류센터","2021-12-29 13:21:16","I","2023-06-13 00:00:00","식품냉동.냉장업","362946.462343472","480132.064466195","식품냉동.냉장업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"23","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2017-00001","2017-10-24","","01","영업/정상","01","영업","","","","","","283.77","","강원특별자치도 강릉시 성산면 송암리 8","강원특별자치도 강릉시 성산면 송두길 212","25446","엑소후레쉬물류(주)","2023-01-02 13:34:12","I","2023-06-13 00:00:00","식품냉동.냉장업","362194.434560243","476477.544210696","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","4.57","","","",
"24","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2021-00001","2021-01-22","","01","영업/정상","01","영업","","","","","033 648 8967","1777.80","","강원특별자치도 강릉시 구정면 제비리 1278-1","강원특별자치도 강릉시 구정면 회산로 171-117, 3층","25621","(주)지에스네트웍스강릉지점","2023-11-02 11:02:51","U","2023-11-04 02:40:00","식품냉동.냉장업","363119.629307322","471284.100070924","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"25","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2023-00001","2023-05-09","","01","영업/정상","01","영업","","","","","","987.40","","강원특별자치도 강릉시 죽헌동 291-1","강원특별자치도 강릉시 율곡로 3214, 1층 (죽헌동)","25463","씨제이대한통운강릉센터","2024-04-05 09:51:41","U","2024-04-07 02:40:00","식품냉동.냉장업","365163.165486237","477428.953442541","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","20","","","",
"26","식품냉동냉장업","07_22_07_P","4201000","4201000-116-1978-00002","1978-03-28","","03","폐업","02","폐업","1999-11-08","","","","","","","강원특별자치도 강릉시 송정동 623-1","","","풍양제빙냉장산업사","2002-06-18 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","369149.457800751","476034.797223064","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"27","식품냉동냉장업","07_22_07_P","4201000","4201000-116-1978-00001","1978-03-28","","03","폐업","02","폐업","2007-03-12","","","","033 6483445","","","강원특별자치도 강릉시 옥천동 323-1","","","강릉제빙","2006-10-16 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","367546.283077438","474908.620580188","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"28","식품냉동냉장업","07_22_07_P","4201000","4201000-116-1986-00001","1986-04-03","","03","폐업","02","폐업","2004-12-31","","","","","","","강원특별자치도 강릉시 포남동 1005-247","","","경포냉동","2007-01-24 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","368245.7931636","475246.894247956","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"29","식품냉동냉장업","07_22_07_P","4201000","4201000-116-1987-00001","1987-03-27","","03","폐업","02","폐업","2003-03-05","","","","033 6530100","220.00","","강원특별자치도 강릉시 포남동 1278-183","","","세창냉동","2002-03-12 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","368739.756069196","475615.256534028","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"30","식품냉동냉장업","07_22_07_P","4201000","4201000-116-1988-00001","1988-03-31","","03","폐업","02","폐업","2006-09-07","","","","033 6450582","759.60","","강원특별자치도 강릉시 담산동 334","","","우리냉동(주)","2002-03-12 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","367457.147987354","470967.260507519","식품냉동.냉장업","0","0","","","지하수전용","0","0","0","0","0","자가","0","0","N","0","","","",
"31","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2013-00001","2013-06-10","","03","폐업","02","폐업","2019-05-27","","","","033651 0768","168.18","","강원특별자치도 강릉시 병산동 527-1","강원특별자치도 강릉시 성덕로 148 (병산동)","25574","모건씨푸드","2019-05-27 17:15:14","I","2023-06-13 00:00:00","식품냉동.냉장업","370573.372506035","475135.428135438","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","4.32","","","",
"32","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2013-00002","2013-06-10","","03","폐업","02","폐업","2019-05-27","","","","033 651 0708","36.00","","강원특별자치도 강릉시 포남동 1278-175","강원특별자치도 강릉시 경강로2356번길 11 (포남동)","25564","중화수산","2019-05-27 17:16:16","I","2023-06-13 00:00:00","식품냉동.냉장업","369022.277813727","475783.912392939","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"33","식품냉동냉장업","07_22_07_P","4201000","4201000-116-2019-00001","2019-02-07","","03","폐업","02","폐업","2023-02-24","","","","031 378 8530","165.20","","강원특별자치도 강릉시 구정면 제비리 1278-1","강원특별자치도 강릉시 구정면 회산로 171-117, 3층","25621","(주)아산지엘에스","2023-02-24 14:35:46","I","2023-06-13 00:00:00","식품냉동.냉장업","363119.629307322","471284.100070924","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"34","식품냉동냉장업","07_22_07_P","4211000","4211000-116-2013-00001","2013-05-09","","01","영업/정상","01","영업","","","","","033 5210691","2262.00","","강원특별자치도 동해시 구호동 238-3 1층,2층,3층","강원특별자치도 동해시 공단2로 37, 1,2,3층 (구호동)","25799","정우물산주식회사","2020-06-02 17:11:38","I","2023-06-13 00:00:00","식품냉동.냉장업","389260.875970597","443444.039264456","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"35","식품냉동냉장업","07_22_07_P","4211000","4211000-116-2013-00002","2013-05-27","","01","영업/정상","01","영업","","","","","033 5226411","736.00","","강원특별자치도 동해시 단봉동 278-1 외 1필지","강원특별자치도 동해시 동해대로 4755 (단봉동)","25821","대덕냉동","2013-05-27 15:27:57","I","2023-06-13 00:00:00","식품냉동.냉장업","387593.886247586","443563.070520987","식품냉동.냉장업","0","0","","","지하수전용","0","0","0","0","0","임대","0","0","N","0","","","",
"36","식품냉동냉장업","07_22_07_P","4211000","4211000-116-2023-00001","2023-04-07","","01","영업/정상","01","영업","","","","","033 5215999","7300.64","","강원특별자치도 동해시 구호동 247-15","강원특별자치도 동해시 공단1로 177-15, 1,2층 (구호동)","25798","이도밸류동해 주식회사","2023-04-07 09:45:29","I","2023-06-13 00:00:00","식품냉동.냉장업","390276.989956469","444140.207600829","식품냉동.냉장업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"37","식품냉동냉장업","07_22_07_P","4211000","4211000-116-1976-00001","1976-07-01","","03","폐업","02","폐업","2011-01-05","","","","033 5314668","","","강원특별자치도 동해시 발한동 261-12 9통5반","","","해성냉장","2002-04-08 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","386010.520371494","451762.969123438","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","식품냉동냉장업","07_22_07_P","4211000","4211000-116-1979-00001","1979-05-11","","03","폐업","02","폐업","2003-12-24","","","","033 5350753","","","강원특별자치도 동해시 발한동 1-5 3통3반","","","묵호수산냉동","2004-01-27 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","386438.24944731","452017.430686829","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"39","식품냉동냉장업","07_22_07_P","4211000","4211000-116-2010-00001","2010-11-24","","03","폐업","02","폐업","2022-02-28","","","","033 5343821","2787.95","","강원특별자치도 동해시 초구동 36-2","강원특별자치도 동해시 새들길 1-2 (초구동)","25705","(주)정필동해지점","2022-03-02 16:41:29","I","2023-06-13 00:00:00","식품냉동.냉장업","384982.517443796","454561.489335777","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","293.95","","","",
"40","식품냉동냉장업","07_22_07_P","4231000","4231000-116-2019-00001","2019-04-30","","01","영업/정상","01","영업","","","","","033 636 4040","2648.10","","강원특별자치도 속초시 대포동 147-5","강원특별자치도 속초시 방축길 128, 1~3층 (대포동)","24899","주식회사사공수산","2021-07-30 13:49:38","I","2023-06-13 00:00:00","식품냉동.냉장업","339743.162496398","519867.809529003","식품냉동.냉장업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"41","식품냉동냉장업","07_22_07_P","4261000","4261000-116-1998-00001","1998-07-21","","01","영업/정상","01","영업","","","","","033 3406551","1464.00","","강원특별자치도 횡성군 안흥면 소사리 1334","강원특별자치도 횡성군 안흥면 봉화로 790","25268","롯데웰푸드(주)파스퇴르공장","2023-04-24 09:39:46","I","2023-06-13 00:00:00","식품냉동.냉장업","300709.700909535","440517.716466947","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"42","식품냉동냉장업","07_22_07_P","4261000","4261000-116-1989-00001","1989-09-27","","03","폐업","02","폐업","2012-08-23","","","","033 3436131","","","강원특별자치도 횡성군 횡성읍 묵계리 57-6","강원특별자치도 횡성군 횡성읍 청용1길 22","25241","(주)두콩양행","2012-03-26 09:53:17","I","2023-06-13 00:00:00","식품냉동.냉장업","286855.054226021","441517.139777308","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"43","식품냉동냉장업","07_22_07_P","4321000","4321000-116-1996-00001","1996-11-02","","03","폐업","02","폐업","2008-04-30","","","","4820505","","","강원특별자치도 양구군 국토정중앙면 창리 396","","","양구축협냉동","2003-01-15 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","289003.291253075","508796.357352487","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"44","식품냉동냉장업","07_22_07_P","4331000","4331000-116-1998-00001","1998-04-01","","03","폐업","02","폐업","2002-02-02","","","","033 4626174","","","강원특별자치도 인제군 인제읍 덕산리 799-3","","","(주)덕산산업","2002-02-04 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","","","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"45","식품냉동냉장업","07_22_07_P","4331000","4331000-116-2009-00001","2009-04-20","","03","폐업","02","폐업","2013-11-28","","","","033 463 6377","","","강원특별자치도 인제군 인제읍 덕산리 590-1","강원특별자치도 인제군 인제읍 덕산로20번길 94","24627","부원농축산영농조합법인","2009-04-20 14:35:43","I","2023-06-13 00:00:00","식품냉동.냉장업","304766.116249456","509691.341953469","식품냉동.냉장업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"46","식품냉동냉장업","07_22_07_P","4341000","4341000-116-1981-00001","1981-09-30","","03","폐업","02","폐업","2005-05-10","","","","","258.00","","강원특별자치도 고성군 거진읍 거진리 22-9 3통3반","","","거진수산쎈타","2001-10-12 00:00:00","I","2023-06-13 00:00:00","식품냉동.냉장업","327409.623021884","550544.992663431","식품냉동.냉장업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
