"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","위탁급식영업","07_21_01_P","4181000","4181000-120-2019-00010","2019-08-30","","01","영업/정상","01","영업","","","","","","1099.20","","강원특별자치도 춘천시 서면 금산리 1013","강원특별자치도 춘천시 서면 박사로 882, 1층","24461","이레","2019-08-30 17:58:32","I","2023-06-13 00:00:00","위탁급식영업","260819.739664112","488267.312140011","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","1099.2","","","",
"12","위탁급식영업","07_21_01_P","4181000","4181000-120-2019-00012","2019-12-31","","01","영업/정상","01","영업","","","","","02 69669285","630.00","","강원특별자치도 춘천시 교동 153 춘천성심병원","강원특별자치도 춘천시 삭주로 77, 춘천성심병원 지하1층 (교동)","24253","(주)아워홈 한림성심병원춘천점","2025-06-13 13:24:17","U","2025-06-15 02:40:00","위탁급식영업","264995.790705309","487048.050495199","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","630","","","",
"13","위탁급식영업","07_21_01_P","4181000","4181000-120-2020-00001","2020-01-02","","01","영업/정상","01","영업","","","","","02  34007696","131.44","","강원특별자치도 춘천시 서면 당림리 601","강원특별자치도 춘천시 서면 당숲안길 157, 1층","24463","풀무원푸드앤컬처 풀무원춘천","2023-07-27 17:11:34","U","2023-07-29 02:40:00","위탁급식영업","253214.520164446","482649.796214332","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","131.44","","","",
"14","위탁급식영업","07_21_01_P","4181000","4181000-120-2020-00004","2020-03-03","","01","영업/정상","01","영업","","","","","02  62080729","961.80","","강원특별자치도 춘천시 동면 장학리 790 한림성심대학교","강원특별자치도 춘천시 동면 장학길 48, 한림성심대학교 학생복지관 2층","24210","푸디스트(주)한림성심대학교춘천점","2025-08-29 14:26:57","U","2025-08-31 02:40:00","위탁급식영업","266407.832643172","488651.076682385","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","961.8","","","",
"15","위탁급식영업","07_21_01_P","4181000","4181000-120-2020-00006","2020-04-14","","01","영업/정상","01","영업","","","","","","34.56","","강원특별자치도 춘천시 신북읍 산천리 749","강원특별자치도 춘천시 신북읍 신북로 410, 1층","24203","우주에프에스","2020-07-03 14:12:16","I","2023-06-13 00:00:00","위탁급식영업","265111.97847685","495478.007787083","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","34.56","","","",
"16","위탁급식영업","07_21_01_P","4181000","4181000-120-2020-00008","2020-05-29","","01","영업/정상","01","영업","","","","","","308.89","","강원특별자치도 춘천시 옥천동 111-1 춘천시청","강원특별자치도 춘천시 시청길 11, 춘천시청 1층 (옥천동)","24347","대한에프에쓰에쓰(주)춘천시청","2025-06-04 14:08:22","U","2025-06-06 02:40:00","위탁급식영업","","","위탁급식영업","0","0","기타","","","0","0","0","0","0","","0","0","N","308.89","","","",
"17","위탁급식영업","07_21_01_P","4181000","4181000-120-2021-00005","2021-10-05","","01","영업/정상","01","영업","","","","","","351.00","","강원특별자치도 춘천시 온의동 6-25 롯데마트","강원특별자치도 춘천시 방송길 84, 롯데마트 3층 (온의동)","24364","롯데마트춘천점","2024-04-19 16:43:25","U","2024-04-21 02:40:00","위탁급식영업","263109.175778889","485355.40305733","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","351","","","",
"18","위탁급식영업","07_21_01_P","4181000","4181000-120-2021-00006","2021-10-15","","01","영업/정상","01","영업","","","","","","150.00","","강원특별자치도 춘천시 석사동 27-2 롯데마트 석사점","강원특별자치도 춘천시 세실로 108, 롯데마트 석사점 3층 (석사동)","24315","롯데마트석사점","2024-04-19 16:43:41","U","2024-04-21 02:40:00","위탁급식영업","266737.880921009","485159.020559127","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","150","","","",
"19","위탁급식영업","07_21_01_P","4181000","4181000-120-2021-00007","2021-10-21","","01","영업/정상","01","영업","","","","","","130.00","","강원특별자치도 춘천시 신북읍 산천리 5","강원특별자치도 춘천시 신북읍 장본길 40, 1층","24203","(주)우리나이스랜드","2022-07-19 14:24:24","I","2023-06-13 00:00:00","위탁급식영업","","","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","130","","","",
"20","위탁급식영업","07_21_01_P","4181000","4181000-120-2020-00012","2020-10-19","","01","영업/정상","01","영업","","","","","031 751 2098","180.00","","강원특별자치도 춘천시 송암동 170-1 강원도 체육회관","강원특별자치도 춘천시 스포츠타운길 80, 강원도 체육회관 2층 (송암동)","24239","신성푸드서비스(주)강원체육회관","2023-03-08 15:02:24","I","2023-06-13 00:00:00","위탁급식영업","260682.783360529","483515.784931057","위탁급식영업","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","180","","","",
"21","위탁급식영업","07_21_01_P","4181000","4181000-120-2020-00013","2020-11-02","","01","영업/정상","01","영업","","","","","02 30192273","927.99","","강원특별자치도 춘천시 근화동 808","강원특별자치도 춘천시 영서로 2491, 5층 (근화동)","24238","본우리집밥한국고용정보점","2020-11-02 15:21:39","I","2023-06-13 00:00:00","위탁급식영업","262530.685197535","486783.215058785","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","927.99","","","",
"22","위탁급식영업","07_21_01_P","4181000","4181000-120-2021-00003","2021-03-31","","01","영업/정상","01","영업","","","","","","836.18","","강원특별자치도 춘천시 효자동 17-1 강원대학교병원","강원특별자치도 춘천시 백령로 156, 강원대학교병원 어린이병원동 지하1층 (효자동)","24289","(주)빌텍강원대병원점","2024-05-31 15:03:52","U","2024-06-02 02:40:00","위탁급식영업","265438.256393839","486072.554860519","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","836.18","","","",
"23","위탁급식영업","07_21_01_P","4181000","4181000-120-2022-00001","2022-02-09","","01","영업/정상","01","영업","","","","","","121.50","","강원특별자치도 춘천시 사농동 429-1","강원특별자치도 춘천시 윗가래목길 9-25, 1층 (사농동)","24235","새날요양원","2025-09-04 14:10:11","U","2025-09-06 02:40:00","위탁급식영업","263375.615926685","490034.517568506","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","121.5","","","",
"24","위탁급식영업","07_21_01_P","4181000","4181000-120-2022-00007","2022-07-25","","01","영업/정상","01","영업","","","","","042 6283900","129.00","","강원특별자치도 춘천시 후평동 240-3 춘천지방합동청사","강원특별자치도 춘천시 후석로440번길 64, 춘천지방합동청사 5층 (후평동)","24233","삼주외식산업(주) 정부춘천지방합동청사","2023-08-18 14:59:17","U","2023-08-20 02:40:00","위탁급식영업","265932.383823662","487656.107578231","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","129","","","",
"25","위탁급식영업","07_21_01_P","4181000","4181000-120-2022-00008","2022-12-28","","01","영업/정상","01","영업","","","","","","298.80","","강원특별자치도 춘천시 신북읍 발산리 산 32-1","강원특별자치도 춘천시 신북읍 장본2길 331","24203","가람푸드써비스(유)춘천숲체원지점","2025-01-14 13:51:09","U","2025-01-16 02:40:00","위탁급식영업","267871.196595345","498983.439803687","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","298.8","","","",
"26","위탁급식영업","07_21_01_P","4181000","4181000-120-2023-00001","2023-01-02","","01","영업/정상","01","영업","","","","","","1543.00","","강원특별자치도 춘천시 남산면 수동리 749","강원특별자치도 춘천시 남산면 버들1길 130, 2, 3층","24465","씨제이프레시웨이(주)더존강촌본사점","2024-07-17 17:21:35","U","2024-07-19 02:40:00","위탁급식영업","256145.940360649","472880.799707174","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","1543","","","",
"27","위탁급식영업","07_21_01_P","4181000","4181000-120-2023-00002","2023-01-04","","01","영업/정상","01","영업","","","","","","342.64","","강원특별자치도 춘천시 온의동 511 이마트","강원특별자치도 춘천시 경춘로 2353, 이마트 (온의동)","24435","본우리집밥이마트춘천점","2023-01-04 13:27:15","I","2023-06-13 00:00:00","위탁급식영업","263141.943193102","484821.289677657","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","342.64","","","",
"28","위탁급식영업","07_21_01_P","4181000","4181000-120-2023-00003","2023-02-02","","01","영업/정상","01","영업","","","","","033 260 3303","313.50","","강원특별자치도 춘천시 동산면 원창리 713 국립춘천병원","강원특별자치도 춘천시 동산면 영서로 824, 국립춘천병원 지하 1층","24409","춘천국립병원","2023-02-02 13:29:36","I","2023-06-13 00:00:00","위탁급식영업","267433.233427234","474628.124982161","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","313.5","","","",
"29","위탁급식영업","07_21_01_P","4181000","4181000-120-2023-00004","2023-03-02","","01","영업/정상","01","영업","","","","","0263410069","119.88","","강원특별자치도 춘천시 퇴계동 857","강원특별자치도 춘천시 퇴계농공로 76, B동 2층 (퇴계동)","24427","(주)브라운에프엔비세린식품점","2025-06-13 10:49:38","U","2025-06-15 02:40:00","위탁급식영업","265273.488231511","482942.342963703","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","119.88","","","",
"30","위탁급식영업","07_21_01_P","4181000","4181000-120-2023-00005","2023-03-31","","01","영업/정상","01","영업","","","","","033 2504688","","","강원특별자치도 춘천시 중앙로3가 67 춘천시보건소","강원특별자치도 춘천시 중앙로 135, 춘천시보건소 지하 1층 (중앙로3가)","24358","춘천시보건소","2023-03-31 16:48:04","I","2023-06-13 00:00:00","위탁급식영업","263324.358308568","486132.791952156","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"31","위탁급식영업","07_21_01_P","4181000","4181000-120-2012-00002","2012-03-06","","01","영업/정상","01","영업","","","","","","463.03","","강원특별자치도 춘천시 남면 가정리 1256","강원특별자치도 춘천시 남면 약암길 109","24468","신성푸드(주)","2018-03-26 17:22:36","I","2023-06-13 00:00:00","위탁급식영업","249780.870802208","472527.593268109","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","463.03","","","",
"32","위탁급식영업","07_21_01_P","4181000","4181000-120-2012-00003","2012-10-12","","01","영업/정상","01","영업","","","","","","203.08","","강원특별자치도 춘천시 동산면 군자리 산 73-1","강원특별자치도 춘천시 동산면 새술막길 438","24409","(주)아워홈 더플레이어스 지씨(GC)","2025-06-05 10:31:39","U","2025-06-08 02:40:00","위탁급식영업","265805.968329514","475054.419448373","위탁급식영업","0","0","기타","","전용상수도(특정시설의 자가용 수도)","0","0","0","0","0","","0","0","N","203.08","","","",
"33","위탁급식영업","07_21_01_P","4181000","4181000-120-2013-00005","2013-10-16","","01","영업/정상","01","영업","","","","","033 259 2129","270.00","","강원특별자치도 춘천시 후평동 95 2층","강원특별자치도 춘천시 수풍골길 7, 2층 (후평동)","24298","신성푸드서비스강원한전지점","2013-10-16 14:52:50","I","2023-06-13 00:00:00","위탁급식영업","266048.761081114","487096.096452579","위탁급식영업","0","0","기타","","","0","0","0","0","0","","0","0","N","270","","","",
"34","위탁급식영업","07_21_01_P","4181000","4181000-120-2009-00002","2009-02-19","","01","영업/정상","01","영업","","","","","","1205.82","","강원특별자치도 춘천시 효자동 192-1","강원특별자치도 춘천시 강원대학길 1 (효자동)","24341","(주)아워홈 강원대 기숙사식당","2025-06-13 15:52:05","U","2025-06-15 02:40:00","위탁급식영업","265481.557982219","485420.871953344","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","1205.82","","","",
"35","위탁급식영업","07_21_01_P","4181000","4181000-120-2009-00003","2009-02-19","","01","영업/정상","01","영업","","","","","070 82287213","","","강원특별자치도 춘천시 석사동 339","강원특별자치도 춘천시 공지로 126 (석사동)","24328","(주)아워홈 춘천교대기숙사식당","2025-06-11 17:01:00","U","2025-06-13 02:40:00","위탁급식영업","265831.097866827","484368.23347021","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"36","위탁급식영업","07_21_01_P","4181000","4181000-120-2009-00006","2009-08-17","","01","영업/정상","01","영업","","","","","080  2347575","","","강원특별자치도 춘천시 옥천동 1","강원특별자치도 춘천시 봉의산길22번길 29 (옥천동)","24265","(주)아워홈 한림대학교학생식당","2025-06-13 15:48:35","U","2025-06-15 02:40:00","위탁급식영업","264548.443504906","487261.17884438","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"37","위탁급식영업","07_21_01_P","4181000","4181000-120-2009-00007","2009-08-17","","01","영업/정상","01","영업","","","","","033 248 1125","","","강원특별자치도 춘천시 옥천동 1","강원특별자치도 춘천시 봉의산길22번길 29 (옥천동)","24265","(주)아워홈 한림대학교 교직원식당","2025-06-13 15:45:35","U","2025-06-15 02:40:00","위탁급식영업","264548.443504906","487261.17884438","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","위탁급식영업","07_21_01_P","4181000","4181000-120-2005-00001","2005-06-03","","01","영업/정상","01","영업","","","","","02 6966 9501","342.81","","강원특별자치도 춘천시 우두동 291-2","강원특별자치도 춘천시 충열로142번길 24-16 (우두동)","24227","강원재활병원춘천점","2025-06-11 16:39:47","U","2025-06-13 02:40:00","위탁급식영업","265108.905671972","489243.60633558","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","342.81","","","",
"39","위탁급식영업","07_21_01_P","4181000","4181000-120-2007-00001","2007-03-29","","01","영업/정상","01","영업","","","","","","282.08","","강원특별자치도 춘천시 신북읍 유포리 228","강원특별자치도 춘천시 신북읍 맥국길 252-38","24203","(주)우리나이스랜드","2018-03-26 17:23:29","I","2023-06-13 00:00:00","위탁급식영업","268276.371262182","495087.199014264","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","282.08","","","",
"40","위탁급식영업","07_21_01_P","4181000","4181000-120-2024-00002","2024-06-05","","01","영업/정상","01","영업","","","","","","154.50","","강원특별자치도 춘천시 신북읍 산천리 342-2 춘천시농업기술센터","강원특별자치도 춘천시 신북읍 신북로 262, 춘천시농업기술센터 구내식당 3층","24203","푸드트롯","2024-06-05 15:49:47","I","2024-06-08 00:14:19","위탁급식영업","265936.821992945","494330.234537712","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","154.5","","","",
"41","위탁급식영업","07_21_01_P","4181000","4181000-120-2024-00004","2024-07-31","","01","영업/정상","01","영업","","","","","","204.95","","강원특별자치도 춘천시 효자동 356 춘천지방법원","강원특별자치도 춘천시 공지로 284, 춘천지방법원 지하 1층 (효자동)","24342","법원구내식당","2024-07-31 16:49:09","I","2024-08-02 00:13:32","위탁급식영업","264546.248035064","485173.75456252","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","204.95","","","",
"42","위탁급식영업","07_21_01_P","4181000","4181000-120-2024-00003","2024-07-09","","01","영업/정상","01","영업","","","","","","204.00","","강원특별자치도 춘천시 동내면 거두리 1153","강원특별자치도 춘천시 동내면 거두단지2길 60, 1층","24398","푸드킹일동후디스지점","2024-10-24 13:28:32","U","2024-10-26 02:40:00","위탁급식영업","268830.238891791","485195.41388557","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","204","","","",
"43","위탁급식영업","07_21_01_P","4181000","4181000-120-2024-00001","2024-03-15","","01","영업/정상","01","영업","","","","","","303.00","","강원특별자치도 춘천시 후평동 198-53","강원특별자치도 춘천시 소양강로 32, 4층 (후평동)","24232","푸드트롯","2024-03-15 10:19:29","I","2024-03-17 00:15:28","위탁급식영업","265331.3469315","487999.802568208","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","303","","","",
"44","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00007","2025-08-27","","01","영업/정상","01","영업","","","","","","54.00","","강원특별자치도 춘천시 동내면 거두리 379-6","강원특별자치도 춘천시 동내면 거두길 215","24399","(주)진지한상성골롬반의집","2025-08-27 15:30:05","I","2025-08-29 00:20:16","위탁급식영업","268714.158299938","484560.394222304","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","54","","","",
"45","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00006","2025-04-15","","01","영업/정상","01","영업","","","","","","135.59","","강원특별자치도 춘천시 동면 장학리 794-1 춘천 버스 공영차고지","강원특별자치도 춘천시 동면 공단로 98, 춘천 버스 공영차고지 제1동 1층","24210","파인푸드","2025-04-15 17:08:52","I","2025-04-17 00:10:40","위탁급식영업","265822.07166185","488294.907344091","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","135.59","","","",
"46","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00001","2025-01-03","","01","영업/정상","01","영업","","","","","","250.00","","강원특별자치도 춘천시 퇴계동 141 홈플러스","강원특별자치도 춘천시 김유정로 1840, 홈플러스 3층 (퇴계동)","24423","아라마크주식회사(홈플러스직원식당)","2025-01-06 10:30:40","U","2025-01-08 02:40:00","위탁급식영업","264597.191878957","483368.29049207","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","250","","","",
"47","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00002","2025-01-03","","01","영업/정상","01","영업","","","","","","338.51","","강원특별자치도 춘천시 중도동 460","","","(주)에스피씨지에프에스레고랜드구내식당","2025-06-19 14:17:22","U","2025-06-21 02:40:00","위탁급식영업","261283.37742526","487277.678825048","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","338.51","","","",
"48","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00003","2025-01-13","","01","영업/정상","01","영업","","","","","","22.04","","강원특별자치도 춘천시 삼천동 238-3 MBC춘천문화방송","강원특별자치도 춘천시 수변공원길 54, MBC춘천문화방송 (삼천동)","24239","MBC문화방송","2025-01-13 16:18:19","I","2025-01-15 00:11:12","위탁급식영업","261823.333742905","486063.952881273","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","22.04","","","",
"49","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00005","2025-02-12","","01","영업/정상","01","영업","","","","","","178.20","","강원특별자치도 춘천시 후평동 257-31 춘천소방서","강원특별자치도 춘천시 후석로 446, 춘천소방서 지하1층 (후평동)","24232","푸드트롯(FOOD TROT)","2025-02-12 10:31:59","I","2025-02-14 00:11:18","위탁급식영업","265304.467973869","487655.275836102","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","178.2","","","",
"50","위탁급식영업","07_21_01_P","4181000","4181000-120-2025-00004","2025-01-21","","01","영업/정상","01","영업","","","","","033263 5335","106.57","","강원특별자치도 춘천시 퇴계동 188-6","강원특별자치도 춘천시 김유정로 1874 (퇴계동)","24422","더오케이병원","2025-01-21 14:37:22","I","2025-01-23 00:11:25","위탁급식영업","264732.547697796","483702.804412051","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","106.57","","","",
"51","위탁급식영업","07_21_01_P","4181000","4181000-120-2024-00005","2024-09-03","","03","폐업","02","폐업","2025-02-07","","","","","178.20","","강원특별자치도 춘천시 후평동 257-31 춘천소방서","강원특별자치도 춘천시 후석로 446, 춘천소방서 지하1층 (후평동)","24232","진푸드(춘천소방서)","2025-02-07 14:12:30","U","2025-02-09 02:40:00","위탁급식영업","265304.467973869","487655.275836102","위탁급식영업","0","0","","","","0","0","0","0","0","","0","0","N","178.2","","","",
"52","위탁급식영업","07_21_01_P","4181000","4181000-120-2014-00006","2014-12-31","","03","폐업","02","폐업","2018-12-31","","","","","63.94","","강원특별자치도 춘천시 석사동 27-2","강원특별자치도 춘천시 세실로 108 (석사동, 롯데마트 석사점)","24315","(주)아워홈롯데마트석사점","2018-12-31 16:40:15","I","2023-06-13 00:00:00","위탁급식영업","266737.880921009","485159.020559127","위탁급식영업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","63.94","","","",
"53","위탁급식영업","07_21_01_P","4181000","4181000-120-2015-00001","2015-02-05","","03","폐업","02","폐업","2016-12-31","","","","033 248 6292","927.45","","강원특별자치도 춘천시 동면 만천리 324-1","강원특별자치도 춘천시 동면 순환대로 1122","24212","디씨에프(주)강원인재개발원","2015-02-10 11:03:17","I","2023-06-13 00:00:00","위탁급식영업","268389.501223842","486781.741888209","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","927.45","","","",
"54","위탁급식영업","07_21_01_P","4181000","4181000-120-2015-00002","2015-02-09","","03","폐업","02","폐업","2022-12-30","","","","033 250 6630","1830.52","","강원특별자치도 춘천시 남산면 수동리 749","강원특별자치도 춘천시 남산면 버들1길 130, 후생복지동 1,2층","24465","삼성웰스토리(주)더존IT강촌","2022-12-30 16:12:10","I","2023-06-13 00:00:00","위탁급식영업","256145.940360649","472880.799707174","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","1830.52","","","",
"55","위탁급식영업","07_21_01_P","4181000","4181000-120-2015-00003","2015-03-25","","03","폐업","02","폐업","2015-06-19","","","","070 82503263","155.00","","강원특별자치도 춘천시 퇴계동 860-4","강원특별자치도 춘천시 퇴계농공로 118, 3층 (퇴계동)","24427","신성서비스(주)베베쿡","2015-03-25 13:26:33","I","2023-06-13 00:00:00","위탁급식영업","265035.065252227","482597.730738469","위탁급식영업","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","155","","","",
