"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"18","자동차야영장업","03_11_05_P","4191000","CDFI2262142017000001","2017-06-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 지정면 월송리 904-3","강원특별자치도 원주시 지정면 월송석화로 396-1","26357","장터추어탕캠핑장","2020-02-16 14:10:11","I","2023-06-13 00:00:00","","274696.994155222","433418.531703492","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","171","","","0","0","","0","0","","0","7179","","0","","","","","","","200000000","","","","7179",
"19","자동차야영장업","03_11_05_P","4191000","CDFI2262142021000001","2021-01-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 흥업면 대안리 587-5","강원특별자치도 원주시 흥업면 승안동길 242-56","26492","명봉산솔밭관광농원오토캠핑장","2021-01-20 15:25:35","I","2023-06-13 00:00:00","","277387.60320762","422911.939724952","자동차야영장업","","","1","기타","","","기타","1","0","0","104","","","0","0","","0","0","","0","3641","","0","","","","","","","0","","","","3641",
"20","자동차야영장업","03_11_05_P","4191000","CDFI2262142022000001","2022-07-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 신림면 황둔리 1582-2","강원특별자치도 원주시 신림면 신림황둔로 676","26508","우주캠프","2025-09-15 10:02:20","U","2025-09-17 02:40:00","","300854.366844063","417177.588493647","자동차야영장업","","관리지역","0","기타","","","","0","0","0","148","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"21","자동차야영장업","03_11_05_P","4191000","CDFI2262142023000001","2023-05-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 귀래면 귀래리 1343 귀운초등학교","강원특별자치도 원주시 귀래면 고청길 9, 귀운초등학교","26500","별보는 마을","2025-01-06 14:34:43","U","2025-01-08 02:40:00","","276565.869300683","413931.636811116","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","10301","","0","","","","","","","0","","","","10301",
"22","자동차야영장업","03_11_05_P","4191000","CDFI2262142023000002","2023-10-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 호저면 산현리 502-8","강원특별자치도 원주시 호저면 칠봉로 533","26300","칠봉 송정 캠핑장","2025-03-14 15:08:21","U","2025-03-16 02:40:00","","","","자동차야영장업","","보전녹지지역","2","","","","기타","2","0","0","0","","","0","0","","0","0","","0","199.64","","0","","","","","","","0","","","","200",
"23","자동차야영장업","03_11_05_P","4191000","CDFI2262142023000003","2023-11-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 신림면 구학리 693-5","강원특별자치도 원주시 신림면 석동구미길 104","26506","캠핑 포에버","2025-07-30 15:27:57","U","2025-08-01 02:40:00","","293243.396147361","413299.819729941","자동차야영장업","","","0","","","","","0","0","0","127","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"24","자동차야영장업","03_11_05_P","4201000","CDFI2262142019000002","2019-07-08","","03","폐업","03","폐업","2019-08-20","","","","","","","강원특별자치도 강릉시 주문진읍 향호리 8-17 외 2필지","","","주문진해수욕장 자동차야영장","2024-01-04 09:22:03","U","2024-01-06 02:40:00","","359802.814260832","491283.386480795","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"25","자동차야영장업","03_11_05_P","4201000","CDFI2262142016000002","2016-08-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 사천면 방동리 113","강원특별자치도 강릉시 사천면 해안로 904-18","25440","강릉경포캬라반파크","2016-08-05 12:29:46","I","2023-06-13 00:00:00","","365105.418766092","482766.739052175","자동차야영장업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"26","자동차야영장업","03_11_05_P","4201000","CDFI2262142018000001","2013-05-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 초당동 455-2","강원특별자치도 강릉시 해안로 388 (초당동)","25467","경포대오토캠핑장","2024-03-05 19:19:41","U","2024-03-07 02:40:00","","368431.757335488","478848.069029571","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"27","자동차야영장업","03_11_05_P","4201000","CDFI2262142019000001","2019-05-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 견소동 223-1 강릉경찰수련원","강원특별자치도 강릉시 경강로 2580, 강릉경찰수련원 (견소동)","25561","솔향강릉카라반캠핑장","2022-06-30 16:45:21","I","2023-06-13 00:00:00","","370972.026475609","476242.657739906","자동차야영장업","","일반주거지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","5182","","0","","","","","","","0","","","","5182",
"28","자동차야영장업","03_11_05_P","4201000","CDFI2262142012000001","2012-04-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 성산면 어흘리 457-2","강원특별자치도 강릉시 성산면 삼포암길 48","25443","대관령 솔내음 오토 캠핑장","2023-12-07 14:11:02","U","2023-12-09 02:40:00","","358162.129619673","469787.295504987","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","6020","","0","","","","","","","0","","","","6020",
"29","자동차야영장업","03_11_05_P","4201000","CDFI2262142015000001","2015-03-05","","01","영업/정상","13","영업중","","","","","033-642-4241","","210-805","강원특별자치도 강릉시 주문진읍 삼교리 510","강원특별자치도 강릉시 주문진읍 신리천로 951-9","25401","주문진글렘핑 오토캠핑장","2015-03-05 15:17:13","I","2023-06-13 00:00:00","","352529.049785878","487805.802954868","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"30","자동차야영장업","03_11_05_P","4201000","CDFI2262142015000002","2015-05-18","","01","영업/정상","13","영업중","","","","","033)661-4161","","210-863","강원특별자치도 강릉시 연곡면 삼산리 51-5","강원특별자치도 강릉시 연곡면 소금강길 449","25400","소금강자동차야영장","2021-05-24 11:39:56","I","2023-06-13 00:00:00","","350272.643570811","480447.310871281","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"31","자동차야영장업","03_11_05_P","4201000","CDFI2262142015000003","2015-06-15","","01","영업/정상","13","영업중","","","","","0336610401","","210-865","강원특별자치도 강릉시 연곡면 퇴곡리 328","강원특별자치도 강릉시 연곡면 진고개로 1826-11","25426","소금강마을에코센터 오토캠핑장","2025-05-21 11:35:41","U","2025-05-23 02:40:00","","353198.487138058","484244.548622185","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"32","자동차야영장업","03_11_05_P","4201000","CDFI2262142016000001","2016-07-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 연곡면 동덕리 143-11","강원특별자치도 강릉시 연곡면 해안로 1282-10","25431","연곡해변 솔향기캠핑장","2024-10-21 09:42:13","U","2024-10-23 02:40:00","","362969.843885583","485604.483220088","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"33","자동차야영장업","03_11_05_P","4201000","CDFI2262142024000003","2024-10-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 연곡면 삼산리 1240","강원특별자치도 강릉시 연곡면 부연동길 619","25400","디뮤어 카라반","2024-10-17 11:09:18","I","2024-10-19 00:12:30","","343310.129151076","484835.087847461","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","63.6","","0","","","","","","","0","","","","64",
"34","자동차야영장업","03_11_05_P","4201000","CDFI2262142024000001","2024-02-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 사천면 사천진리 92-7","강원특별자치도 강릉시 사천면 해안로 938","25435","서정카라반펜션","2024-09-23 13:31:22","U","2024-09-25 02:40:00","","364865.768768628","482888.469492528","자동차야영장업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2214","","0","","","","","","","0","","","","2214",
"35","자동차야영장업","03_11_05_P","4201000","CDFI2262142024000002","2024-02-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 강동면 언별리 1335-1","강원특별자치도 강릉시 강동면 단경로 568","25628","하슬라 캠핑장","2024-02-26 18:51:10","I","2024-02-29 00:15:52","","370050.022186343","466806.512263854","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"36","자동차야영장업","03_11_05_P","4201000","CDFI2262142025000002","2025-10-02","","01","영업/정상","13","영업중","","","","","033-644-1818","","","강원특별자치도 강릉시 사천면 사천진리 292-2","강원특별자치도 강릉시 사천면 해안로 1119-56","25435","경포대허브농장","2025-10-02 13:22:07","I","2025-10-05 00:20:16","","364148.686940238","483991.370215924","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","4242","","0","","","","","","","0","","","","4242",
"37","자동차야영장업","03_11_05_P","4201000","CDFI2262142025000001","2025-03-27","","01","영업/정상","13","영업중","","","","","033-640-9826","","","강원특별자치도 강릉시 강동면 안인진리 3-5 함정전시관","강원특별자치도 강릉시 강동면 율곡로 1616, 함정전시관","25626","강릉 바다내음 캠핑장","2025-03-27 18:46:40","I","2025-03-29 00:10:24","","376725.582398384","470271.810003222","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","6500","","0","","","","","","","0","","","","6500",
"38","자동차야영장업","03_11_05_P","4211000","CDFI2262142017000001","2017-04-20","","03","폐업","03","폐업","2023-01-30","","","","","","","강원특별자치도 동해시 대진동 177-3","강원특별자치도 동해시 대진1길 47-2 (대진동)","25708","아름다운 캠프","2023-01-30 11:17:58","I","2023-06-13 00:00:00","","386633.384500976","454587.268895783","자동차야영장업","","자연녹지지역","1","기타","","NH농협(사고배상책임보험)","근린생활시설","1","0","0","95","","","0","0","","0","0","","0","6234","","0","","","","","","","20000000","","","","6234",
"39","자동차야영장업","03_11_05_P","4211000","CDFI2262142002000001","2002-05-06","","01","영업/정상","13","영업중","","","","","033-539-3600","","240-080","강원특별자치도 동해시 망상동 393-39","강원특별자치도 동해시 동해대로 6370 (망상동)","25700","망상오토캠핑리조트","2025-08-18 15:09:22","U","2025-08-20 02:40:00","","383499.30979747","457408.646958951","자동차야영장업","","자연녹지지역","0","기타","","","","0","0","0","976","","","0","0","","0","0","","0","83554","","0","","","","","","","0","","","","83554",
"40","자동차야영장업","03_11_05_P","4211000","CDFI2262142014000001","2014-07-14","","01","영업/정상","13","영업중","","","","","033-539-3618","","","강원특별자치도 동해시 망상동 393-19 망상제2오토캠핑장","강원특별자치도 동해시 동해대로 6270-14, 망상제2오토캠핑장 (망상동)","25700","망상오토캠핑리조트 제2오토캠핑장","2024-01-16 17:12:57","U","2024-01-18 02:40:00","","384727.644856489","456424.240621638","자동차야영장업","","자연녹지지역","0","기타","","","","0","0","0","109","","","0","0","","0","0","","0","25000","","0","","","","","","","0","","","","25000",
"41","자동차야영장업","03_11_05_P","4211000","CDFI2262142017000002","2017-08-03","","01","영업/정상","13","영업중","","","","","033-539-3736","","","강원특별자치도 동해시 추암동 1","강원특별자치도 동해시 촛대바위길 6 (추암동, 추암오토캠핑장)","25790","추암오토캠핑장","2017-08-10 09:01:53","I","2023-06-13 00:00:00","","390911.988860814","443837.716730372","자동차야영장업","","자연녹지지역","1","기타","","","근린생활시설","1","0","0","114","","","0","0","","0","0","","0","7000","","0","","","","","","","0","","","","7000",
"42","자동차야영장업","03_11_05_P","4211000","CDFI2262142024000001","2024-04-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 이로동 904","강원특별자치도 동해시 비천길 49 (이로동)","25742","별비담캠핑장","2025-02-09 10:05:40","U","2025-02-11 02:40:00","","380864.752813714","446791.027835149","자동차야영장업","","관리지역","2","기타","","현대해상화재보험","기타","2","0","0","0","","","0","0","","0","0","","0","5813","","0","","","","","","","0","","","","5813",
"43","자동차야영장업","03_11_05_P","4221000","CDFI2262142019000001","2019-08-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 동점동 201","강원특별자치도 태백시 태백로 2417 (동점동)","26049","태백구문소힐링캠프","2023-08-03 16:57:29","U","2023-08-05 02:40:00","","382069.898384514","399801.833080254","자동차야영장업","","상업지역","0","","","","","0","0","0","260","","","0","0","","0","0","","0","9403","","0","","","","","","","0","","","","9403",
"44","자동차야영장업","03_11_05_P","4221000","CDFI2262142020000001","2020-02-21","","01","영업/정상","13","영업중","","","","","033-553-4135","","","강원특별자치도 태백시 소도동 349","강원특별자치도 태백시 태백산로 4781 (소도동)","26043","태백 눈꽃 야영장","2024-11-25 17:52:42","U","2024-11-27 02:40:00","","374327.343983086","405131.840655195","자동차야영장업","","일반상업지역","1","기타","","야영장사고배상책임보험","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","2559.19","","0","","","","","","","5000000","","","","2559",
"45","자동차야영장업","03_11_05_P","4221000","CDFI2262142022000002","2022-09-26","","01","영업/정상","13","영업중","","","","","033-550-2849","","","강원특별자치도 태백시 철암동 산 90-1 태백고원자연휴양림","강원특별자치도 태백시 머리골길 153, 태백고원자연휴양림 (철암동)","26046","태백고원자연휴양림 자동차야영장","2024-04-11 13:25:18","U","2024-04-13 02:40:00","","","","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","3535","","0","","","","","","","0","","","","3535",
"46","자동차야영장업","03_11_05_P","4221000","CDFI2262142023000001","2023-03-15","","01","영업/정상","13","영업중","","","","","033-552-6721","","","강원특별자치도 태백시 소도동 154-9 소도야영장","강원특별자치도 태백시 천제단길 181, 소도야영장 (소도동)","26043","태백산국립공원 소도야영장","2025-10-15 16:23:46","U","2025-10-17 02:40:00","","373488.178293307","403656.111399788","자동차야영장업","","","0","기타","","DB손해보험","기타","0","0","0","826","","","0","0","","0","0","","0","0","","0","","","","","","","0","20240801","20250801","","0",
"47","자동차야영장업","03_11_05_P","4231000","CDFI2262142015000001","2015-07-13","","02","휴업","02","휴업","","2025-10-13","2026-09-30","","0338010964","","","강원특별자치도 속초시 설악동 산 82 설악산야영장","강원특별자치도 속초시 청봉로 25, 설악산야영장 (설악동)","24904","설악동자동차야영장","2025-08-27 13:37:02","U","2025-08-29 02:40:00","","335256.785451066","518851.629435185","자동차야영장업","","보전녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","97670","","0","","","","","","","0","","","","97670",
"48","자동차야영장업","03_11_05_P","4231000","CDFI2262142014000001","2014-03-06","","01","영업/정상","13","영업중","","","","","033-638-6231","","","강원특별자치도 속초시 조양동 1463-51","강원특별자치도 속초시 해오름로 177 (조양동)","24887","속초해변 국민여가 캠핑장","2025-04-03 17:31:29","U","2025-04-05 02:40:00","","340311.92426744","521948.119880893","자동차야영장업","","일반상업지역","1","기타","","","기타","1","0","0","251","","","0","0","","0","0","","0","10963","","0","","","","","","","0","","","","10963",
"49","자동차야영장업","03_11_05_P","4231000","CDFI2262142024000001","2024-07-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 도문동 784-2","강원특별자치도 속초시 설악산로 239-28 (도문동)","24904","참새둥지야영장","2024-07-18 09:27:41","U","2024-07-20 02:40:00","","","","자동차야영장업","","자연녹지지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","960","","0","","","","","","","0","","","","960",
"50","자동차야영장업","03_11_05_P","4241000","CDFI2262142014000001","2014-08-28","","01","영업/정상","13","영업중","","","","","033-550-7812","","245-903","강원특별자치도 삼척시 도계읍 심포리 231-3","강원특별자치도 삼척시 도계읍 심포남길 99","25952","(주)하이원추추파크","2025-04-28 11:13:50","U","2025-04-30 02:40:00","","","","자동차야영장업","","관리지역","0","기타","","","기타","1","0","0","0","Choo-Choo park, Inc","Auto Camping Business","0","0","","0","0","","0","4312","","0","","","","","","","75200004000","","","","4312",
"51","자동차야영장업","03_11_05_P","4241000","CDFI2262142017000001","2017-03-08","","01","영업/정상","13","영업중","","","","","033-576-0884","","","강원특별자치도 삼척시 근덕면 장호리 217-2","강원특별자치도 삼척시 근덕면 삼척로 2116 (장호국민여가캠핑장)","25938","장호비치캠핑장","2022-02-03 15:00:26","I","2023-06-13 00:00:00","","405002.501849194","422795.442726218","자동차야영장업","","","1","","","","","0","0","0","335","","","0","0","","0","0","","0","19069","","0","","","","","","","4700000300","","","","19069",
"52","자동차야영장업","03_11_05_P","4241000","CDFI2262142019000001","2019-09-20","","01","영업/정상","13","영업중","","","","","033-802-8850","","","강원특별자치도 삼척시 근덕면 하맹방리 산 1-7","","","맹방 비치캠핑장","2022-10-06 14:29:15","I","2023-06-13 00:00:00","","397793.097971799","434092.825021873","자동차야영장업","","자연녹지지역","0","","","","","0","0","0","564","","","0","0","","0","0","","0","10530","","0","","","","","","","50000000","","","","10530",
"53","자동차야영장업","03_11_05_P","4241000","CDFI2262142022000001","2022-04-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 근덕면 동막리 1021","강원특별자치도 삼척시 근덕면 내평길 267","25936","삼척안뜰캠핑장","2022-07-12 17:16:13","I","2023-06-13 00:00:00","","397743.137881038","427114.11548609","자동차야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","44.64","","0","","","","","","","40000000","","","","45",
"54","자동차야영장업","03_11_05_P","4241000","CDFI2262142023000001","2023-04-05","","01","영업/정상","13","영업중","","","","","033-570-3091","","","강원특별자치도 삼척시 가곡면 탕곡리 506-5","","","가곡 유황온천 국민여가캠핑장","2023-04-05 17:59:57","I","2023-06-13 00:00:00","","396091.425862154","407863.030588226","자동차야영장업","","관리지역","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","4192","","0","","","","","","","0","","","","4192",
