"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"11","동물위탁관리업","02_03_10_P","4181000","418000004820210024","2021-12-09","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 퇴계동 ***-**","강원특별자치도 춘천시 행촌로 **, *층 (퇴계동)","24443","헤이! 멍","2022-04-28 18:08:59","I","2023-06-13 00:00:00","","263838.601799303","484567.074889405","동물위탁관리업","동물위탁관리업","000","0",
"12","동물위탁관리업","02_03_10_P","4181000","418000004820220005","2022-05-09","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 퇴계동 *** 홈플러스 *층","강원특별자치도 춘천시 김유정로 ****, 홈플러스 *층 (퇴계동)","24423","몽스파","2022-05-09 09:41:58","I","2023-06-13 00:00:00","","264597.191878957","483368.29049207","동물위탁관리업","동물위탁관리업","000","0",
"13","동물위탁관리업","02_03_10_P","4181000","418000004820220006","2022-05-10","","01","영업/정상","0000","정상","","","","","070-8080-1886","0","","강원특별자치도 춘천시 석사동 ***-*** ***호","강원특별자치도 춘천시 춘천순환로 **, ***호 (석사동)","24395","헬로우댕댕유치원","2025-01-16 09:21:12","U","2025-01-18 02:40:00","","265810.825589494","483871.091715249","동물위탁관리업","동물위탁관리업","000","0",
"14","동물위탁관리업","02_03_10_P","4181000","418000004820220007","2022-08-12","","01","영업/정상","0000","정상","","","","","033-263-1473","0","","강원특별자치도 춘천시 동내면 신촌리 ***","강원특별자치도 춘천시 동내면 동내로 **","24407","개편한 스쿨","2022-08-12 11:28:57","I","2023-06-13 00:00:00","","267043.645140941","483160.146315214","동물위탁관리업","동물위탁관리업","000","0",
"15","동물위탁관리업","02_03_10_P","4181000","418000004820180010","2018-04-10","","01","영업/정상","0000","정상","","","","","033-253-3523","0","","강원특별자치도 춘천시 조양동 ***-*","강원특별자치도 춘천시 중앙로**번길 *, *층 (조양동)","24353","히포코코","2022-04-28 18:08:55","I","2023-06-13 00:00:00","","263907.525093906","486490.624417762","동물위탁관리업","동물위탁관리업","000","0",
"16","동물위탁관리업","02_03_10_P","4181000","418000004820180017","2018-04-13","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 서면 안보리 ***","강원특별자치도 춘천시 서면 노동길 **","24463","준독","2025-06-04 09:50:32","U","2025-06-06 02:40:00","","251687.073854469","482143.610454269","동물위탁관리업","동물위탁관리업","L00","0",
"17","동물위탁관리업","02_03_10_P","4181000","418000004820180032","2018-09-05","","01","영업/정상","0000","정상","","","","","0332415896","0","","강원특별자치도 춘천시 효자동 ***-**","강원특별자치도 춘천시 춘천로 ***-* (효자동)","24292","멍군애견","2022-04-28 18:08:56","I","2023-06-13 00:00:00","","265180.276300152","486528.606721984","동물위탁관리업","동물위탁관리업","000","0",
"18","동물위탁관리업","02_03_10_P","4181000","418000004820180048","2018-10-16","","01","영업/정상","0000","정상","","","","","033-244-3969","0","","강원특별자치도 춘천시 퇴계동 ***-*","강원특별자치도 춘천시 춘주로***번길 **, ***호 (퇴계동)","24443","바셋하운드","2022-04-28 18:08:57","I","2023-06-13 00:00:00","","263888.812372849","484443.867369385","동물위탁관리업","동물위탁관리업","000","0",
"19","동물위탁관리업","02_03_10_P","4181000","418000004820180049","2018-10-26","","01","영업/정상","0000","정상","","","","","2612524","0","","강원특별자치도 춘천시 퇴계동 ***-* 하나로마트(퇴계점)","강원특별자치도 춘천시 지석로 **, 하나로마트(퇴계점) 별관동 ***호 (퇴계동)","24413","닥터각 동물병원","2022-04-28 18:08:57","I","2023-06-13 00:00:00","","264838.52203719","483744.542704867","동물위탁관리업","동물위탁관리업","000","0",
"20","동물위탁관리업","02_03_10_P","4181000","418000004820180051","2018-10-30","","01","영업/정상","0000","정상","","","","","2632689","0","","강원특별자치도 춘천시 칠전동 ***-**","강원특별자치도 춘천시 칠전서길 **-*, *층 (칠전동)","24457","해피멍","2022-04-28 18:08:57","I","2023-06-13 00:00:00","","262667.421049655","482481.266247572","동물위탁관리업","동물위탁관리업","000","0",
"21","동물위탁관리업","02_03_10_P","4181000","418000004820180056","2018-11-19","","01","영업/정상","0000","정상","","","","","241-8233","0","","강원특별자치도 춘천시 후평동 ***","강원특별자치도 춘천시 후석로***번길 **-*, *층 (후평동)","24233","엔젤펫","2022-04-28 18:08:57","I","2023-06-13 00:00:00","","266073.76701225","487858.789352542","동물위탁관리업","동물위탁관리업","000","0",
"22","동물위탁관리업","02_03_10_P","4181000","418000004820180058","2018-12-26","","01","영업/정상","0000","정상","","","","","033-251-6577","0","","강원특별자치도 춘천시 온의동 ***-**","강원특별자치도 춘천시 영서로 **** (온의동)","24435","소망동물병원","2022-04-28 18:08:57","I","2023-06-13 00:00:00","","263289.853576607","485005.955439961","동물위탁관리업","동물위탁관리업","000","0",
"23","동물위탁관리업","02_03_10_P","4181000","418000004820190010","2019-07-29","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 퇴계동 ****","강원특별자치도 춘천시 지석로 **-**, 퇴계시장형상가 *층 A**호 (퇴계동)","24420","프리티도그","2022-04-28 18:08:57","I","2023-06-13 00:00:00","","265346.955057411","483293.365700144","동물위탁관리업","동물위탁관리업","000","0",
"24","동물위탁관리업","02_03_10_P","4181000","418000004820190013","2019-09-04","","01","영업/정상","0000","정상","","","","","033-264-0024","0","","강원특별자치도 춘천시 석사동 ***","강원특별자치도 춘천시 안마산로 ***-** (석사동)","24417","도그스테이블 석사점","2022-11-17 11:15:38","I","2023-06-13 00:00:00","","265543.109288531","482638.180291762","동물위탁관리업","동물위탁관리업","000","0",
"25","동물위탁관리업","02_03_10_P","4181000","418000004820220009","2022-11-02","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 석사동 ***-**","강원특별자치도 춘천시 우석로 **(석사동)","24320","개중목욕탕","2022-11-02 15:58:05","I","2023-06-13 00:00:00","","266261.559951467","485011.842064183","동물위탁관리업","동물위탁관리업","000","0",
"26","동물위탁관리업","02_03_10_P","4181000","418000004820220011","2022-12-19","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 퇴계동 ***-*","강원특별자치도 춘천시 남춘로**번길 **-*(퇴계동)","24380","멍데이","2022-12-19 10:19:49","I","2023-06-13 00:00:00","","264653.06494486","484540.377775643","동물위탁관리업","동물위탁관리업","000","0",
"27","동물위탁관리업","02_03_10_P","4181000","418000004820220012","2022-12-29","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 동면 장학리 ***-**","강원특별자치도 춘천시 동면 춘천순환로 ***-*","24210","멍사무소","2022-12-29 17:06:24","I","2023-06-13 00:00:00","","265909.900597532","490651.555485185","동물위탁관리업","동물위탁관리업","000","0",
"28","동물위탁관리업","02_03_10_P","4181000","418000004820190017","2019-12-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 퇴계동 ****","강원특별자치도 춘천시 김유정로 ****, 세형리첼상가 *층 ***호 (퇴계동)","24422","시시푸","2022-04-28 18:08:58","I","2023-06-13 00:00:00","","264663.753257284","483609.024960168","동물위탁관리업","동물위탁관리업","000","0",
"29","동물위탁관리업","02_03_10_P","4181000","418100004820240004","2024-07-01","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 동면 장학리 ***-**","강원특별자치도 춘천시 동면 춘천순환로 ***, *~*층","24210","헤이댕댕","2024-10-30 14:39:33","U","2024-11-01 02:40:00","","266128.952977825","488940.062792611","동물위탁관리업","동물위탁관리업","000","0",
"30","동물위탁관리업","02_03_10_P","4181000","418100004820240003","2024-06-12","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 온의동 *** 춘천 센트럴타워 푸르지오","강원특별자치도 춘천시 방송길 **, 춘천 센트럴타워 푸르지오 *층 ****호 (온의동, 춘천 센트럴타워 푸르지오)","24363","멍집사","2024-06-12 17:40:12","I","2024-06-14 00:14:14","","263345.431242431","485397.525389929","동물위탁관리업","동물위탁관리업","000","0",
"31","동물위탁관리업","02_03_10_P","4181000","418100004820240001","2024-03-14","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 효자동 ***-**","강원특별자치도 춘천시 백령로 **, *층 (효자동)","24342","나는댕댕이다","2024-03-14 18:17:51","I","2024-03-16 00:15:30","","264754.051241354","485318.061119838","동물위탁관리업","동물위탁관리업","000","0",
"32","동물위탁관리업","02_03_10_P","4181000","418100004820240002","2024-03-19","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 후평동 ***-*","강원특별자치도 춘천시 춘천로 ***-*, *층 (후평동)","24257","다듬","2024-03-19 10:59:15","I","2024-03-21 00:15:26","","265229.569184325","486606.869728906","동물위탁관리업","동물위탁관리업","000","0",
"33","동물위탁관리업","02_03_10_P","4181000","418100004820250004","2025-09-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 퇴계동 ***-**","강원특별자치도 춘천시 안마산로 *** (퇴계동)","24455","조이풀파크","2025-09-16 15:22:35","I","2025-09-18 00:20:02","","263915.968952956","483661.458952629","동물위탁관리업","동물위탁관리업","000","0",
"34","동물위탁관리업","02_03_10_P","4181000","418100004820250003","2025-08-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 동면 감정리 ***-*","강원특별자치도 춘천시 동면 연산골길 ***","24212","멍군 동행스쿨","2025-08-22 10:15:48","I","2025-08-24 00:20:40","","269548.062258701","487776.451176908","동물위탁관리업","동물위탁관리업","000","0",
"35","동물위탁관리업","02_03_10_P","4181000","418100004820250001","2025-05-22","","01","영업/정상","0000","정상","","","","","033-255-1152","0","","강원특별자치도 춘천시 석사동 *","강원특별자치도 춘천시 세실로 ***-** (석사동)","24315","조이 애견 유치원","2025-05-29 09:15:05","U","2025-05-31 02:40:00","","266934.738841996","485367.603339796","동물위탁관리업","동물위탁관리업","000","0",
"36","동물위탁관리업","02_03_10_P","4181000","418100004820250002","2025-06-05","","01","영업/정상","0000","정상","","","","","033-251-1253","0","","강원특별자치도 춘천시 우두동 ****-*","강원특별자치도 춘천시 우두*길 ***, HY프라자 *층 (우두동)","24221","도그도그","2025-06-05 15:52:00","I","2025-06-08 00:20:43","","264903.489687746","490113.16589719","동물위탁관리업","동물위탁관리업","000","0",
"37","동물위탁관리업","02_03_10_P","4181000","418100004820230001","2023-11-20","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 요선동 **-*","강원특별자치도 춘천시 서부대성로**번길 **-*, *층 (요선동)","24272","냥냥펀치","2023-11-20 17:50:34","I","2023-11-22 00:17:07","","263897.689015111","486830.211372889","동물위탁관리업","동물위탁관리업","000","0",
"38","동물위탁관리업","02_03_10_P","4181000","418100004820240005","2024-11-25","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 운교동 ***-*","강원특별자치도 춘천시 춘천로***번길 **, *층 (운교동)","24349","쿠키멍스터","2024-11-25 16:07:33","I","2024-11-27 00:12:13","","264508.842542791","486380.232173383","동물위탁관리업","동물위탁관리업","000","0",
"39","동물위탁관리업","02_03_10_P","4181000","418000004820220008","2022-10-06","","02","휴업","0001","휴업","","2024-11-26","2025-12-31","","","0","","강원특별자치도 춘천시 신북읍 발산리 ***-*","강원특별자치도 춘천시 신북읍 맥국*길 **","24203","루나 독 트레이닝","2024-11-26 15:43:43","U","2024-11-28 02:40:00","","265694.915816926","495959.517898539","동물위탁관리업","동물위탁관리업","000","0",
"40","동물위탁관리업","02_03_10_P","4181000","418000004820180025","2018-07-09","","02","휴업","0001","휴업","","2024-11-10","2025-06-02","","033-262-4003","0","","강원특별자치도 춘천시 동내면 학곡리 **-*","강원특별자치도 춘천시 동내면 사암길 **-**","24408","애견호텔 맥시","2024-12-04 14:49:58","U","2024-12-06 02:40:00","","267211.722242909","481440.625272985","동물위탁관리업","동물위탁관리업","000","0",
"41","동물위탁관리업","02_03_10_P","4181000","418000004820210026","2021-12-30","","03","폐업","0002","폐업","2022-12-14","","","","","0","","강원특별자치도 춘천시 동면 만천리 ***-**","강원특별자치도 춘천시 동면 순환대로 ****-**","24212","모토모토2","2022-12-15 09:50:03","I","2023-06-13 00:00:00","","268460.845694627","487129.562998419","동물위탁관리업","동물위탁관리업","000","0",
"42","동물위탁관리업","02_03_10_P","4181000","418000004820200002","2020-03-24","","03","폐업","0002","폐업","2022-03-22","","","","","0","","강원특별자치도 춘천시 후평동 ***-*","강원특별자치도 춘천시 후석로 *** (후평동)","24283","ADAM&amp;PET","2022-04-28 18:08:58","I","2023-06-13 00:00:00","","266118.799199437","486103.986036206","동물위탁관리업","동물위탁관리업","000","0",
"43","동물위탁관리업","02_03_10_P","4181000","418000004820200006","2020-04-21","","03","폐업","0002","폐업","2024-11-26","","","","","0","","강원특별자치도 춘천시 신북읍 용산리 ***","강원특별자치도 춘천시 신북읍 용산길 ***-**","24202","용산559","2024-11-26 15:43:25","U","2024-11-28 02:40:00","","262699.321234031","495465.794443184","동물위탁관리업","동물위탁관리업","000","0",
"44","동물위탁관리업","02_03_10_P","4181000","418000004820200011","2020-07-06","","03","폐업","0002","폐업","2022-06-30","","","","","0","","강원특별자치도 춘천시 온의동 ***-*","강원특별자치도 춘천시 영서로 ****, *층 (온의동)","24435","놀러오개","2022-06-30 14:27:38","I","2023-06-13 00:00:00","","263190.780184856","485072.440123398","동물위탁관리업","동물위탁관리업","000","0",
"45","동물위탁관리업","02_03_10_P","4181000","418000004820200016","2020-11-17","","03","폐업","0002","폐업","2024-05-09","","","","","0","","강원특별자치도 춘천시 퇴계동 ***-*","강원특별자치도 춘천시 춘주로***번길 ** (퇴계동)","24442","발토샵","2024-11-28 11:42:00","U","2024-11-30 02:40:00","","263749.273453446","484345.719433516","동물위탁관리업","동물위탁관리업","000","0",
"46","동물위탁관리업","02_03_10_P","4181000","418000004820210004","2021-04-05","","03","폐업","0002","폐업","2023-04-05","","","","","0","","강원특별자치도 춘천시 조양동 **-**","강원특별자치도 춘천시 금강로 ** (조양동)","24353","펫앤독","2023-06-21 13:06:01","U","2023-06-23 02:40:00","","264082.527344071","486466.345025436","동물위탁관리업","동물위탁관리업","000","0",
"47","동물위탁관리업","02_03_10_P","4181000","418000004820220004","2022-02-18","","03","폐업","0002","폐업","2023-12-26","","","","033-910-0940","0","","강원특별자치도 춘천시 온의동 ***-*","강원특별자치도 춘천시 온의로 **, *층 (온의동)","24431","도담쁘띠몽","2024-12-13 15:46:18","U","2024-12-15 02:40:00","","262652.344283776","484334.172220142","동물위탁관리업","동물위탁관리업","000","0",
"48","동물위탁관리업","02_03_10_P","4181000","418000004820180005","2018-04-10","","03","폐업","0002","폐업","2020-10-06","","","","033-254-8274","0","","강원특별자치도 춘천시 소양로*가 ***-*","강원특별자치도 춘천시 중앙로 ***, *층 (소양로*가)","24276","야호야펫","2022-04-28 18:08:55","I","2023-06-13 00:00:00","","263320.145840936","486199.136581374","동물위탁관리업","동물위탁관리업","000","0",
"49","동물위탁관리업","02_03_10_P","4181000","418000004820180014","2018-04-11","","03","폐업","0002","폐업","2018-09-17","","","","0332514446","0","","강원특별자치도 춘천시 동면 장학리 ***-*","강원특별자치도 춘천시 동면 춘천로 ***","24213","개네집","2022-04-28 18:08:56","I","2023-06-13 00:00:00","","266859.107975486","488253.798895921","동물위탁관리업","동물위탁관리업","000","0",
"50","동물위탁관리업","02_03_10_P","4181000","418000004820180023","2018-05-17","","03","폐업","0002","폐업","2019-07-31","","","","","0","","강원특별자치도 춘천시 동면 만천리 ***-*","강원특별자치도 춘천시 동면 만천로 **-**","24213","호텔독","2022-04-28 18:08:56","I","2023-06-13 00:00:00","","267840.665094311","486403.908590886","동물위탁관리업","동물위탁관리업","000","0",
"51","동물위탁관리업","02_03_10_P","4181000","418000004820180028","2018-07-30","","03","폐업","0002","폐업","2024-02-05","","","","0332628222","0","","강원특별자치도 춘천시 동면 만천리 ***-*","강원특별자치도 춘천시 동면 춘천순환로 ***, *층","24213","파트라슈애견","2024-02-05 16:39:36","U","2024-02-07 02:40:00","","267515.545593659","486589.685681696","동물위탁관리업","동물위탁관리업","000","0",
"52","동물위탁관리업","02_03_10_P","4181000","418000004820190006","2019-03-18","","03","폐업","0002","폐업","2024-11-15","","","","033-243-7511","0","","강원특별자치도 춘천시 후평동 ***-*","강원특별자치도 춘천시 춘천로 ***-* (후평동)","24256","하나동물병원","2024-11-15 12:26:35","U","2024-11-17 02:40:00","","265474.317006275","486750.493543715","동물위탁관리업","동물위탁관리업","000","0",
"53","동물위탁관리업","02_03_10_P","4181000","418000004820220010","2022-11-17","","03","폐업","0002","폐업","2024-01-03","","","","","0","","강원특별자치도 춘천시 후평동 ***-**","강원특별자치도 춘천시 춘천로 ***, 그랜드빌딩 *층 (후평동)","24291","동그리펫","2024-11-13 16:33:25","U","2024-11-15 02:40:00","","265406.4555219","486652.45895514","동물위탁관리업","동물위탁관리업","000","0",
"54","동물위탁관리업","02_03_10_P","4181000","418000004820180008","2018-04-10","","04","취소/말소/만료/정지/중지","0004","말소","2023-07-06","","","","033-241-1214","0","","강원특별자치도 춘천시 후평동 ***-*","강원특별자치도 춘천시 춘천로 *** (후평동)","24257","레인보우클라우드","2023-07-06 13:37:32","U","2023-07-08 02:40:00","","265204.058378159","486592.320626815","동물위탁관리업","동물위탁관리업","000","0",
"55","동물위탁관리업","02_03_10_P","4191000","419100004820230005","2023-08-01","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 **** 이편한세상 반곡","강원특별자치도 원주시 오리현길 **, 상가동 ***호 (반곡동, 이편한세상 반곡)","26457","몽글","2023-08-01 11:37:10","I","2023-08-03 00:18:51","","286042.486650092","426612.824343144","동물위탁관리업","동물위탁관리업","000","0",
"56","동물위탁관리업","02_03_10_P","4191000","419100004820230006","2023-09-11","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 태장동 **** 원주태장 *단지 행복주택 상가동","강원특별자치도 원주시 보수골*길 **-*, 원주태장 *단지 행복주택 상가동 ***호 (태장동)","26325","이쁘게 잘라줄개","2024-04-11 17:25:37","U","2024-04-13 02:40:00","","284681.963794898","429036.580639445","동물위탁관리업","동물위탁관리업","000","0",
"57","동물위탁관리업","02_03_10_P","4191000","419100004820230004","2023-07-27","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 가곡리 ****-*","강원특별자치도 원주시 지정면 무릉로 **-*, ***호","26353","코코펫","2023-07-27 09:48:27","I","2023-07-29 00:18:58","","277575.413647863","430719.642327459","동물위탁관리업","동물위탁관리업","000","0",
"58","동물위탁관리업","02_03_10_P","4191000","419100004820230003","2023-07-12","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 배울로 **, 팰렉스골드 *층 ***호 (반곡동)","26465","감자국댕치원","2023-07-12 13:38:57","I","2023-07-14 00:18:59","","286636.67985905","425181.395398497","동물위탁관리업","동물위탁관리업","000","0",
"59","동물위탁관리업","02_03_10_P","4191000","419100004820230002","2023-07-05","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ****-* 한솔프라자","강원특별자치도 원주시 서원대로 ***, 한솔프라자 ***호 (단구동)","26484","고고독","2023-07-05 10:07:31","I","2023-07-07 00:19:05","","284152.113549263","425730.460245435","동물위탁관리업","동물위탁관리업","000","0",
"60","동물위탁관리업","02_03_10_P","4191000","419100004820230001","2023-06-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 명륜동 ***-**","강원특별자치도 원주시 단구로 ** (명륜동)","26447","온댕","2023-06-28 10:41:14","I","2023-06-30 00:19:11","","283304.950941855","426944.313703057","동물위탁관리업","동물위탁관리업","000","0",
"61","동물위탁관리업","02_03_10_P","4191000","419100004820240012","2024-09-27","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 세계로 *, *층 (반곡동)","26464","푸젤 강아지유치원","2024-09-27 14:02:53","I","2024-09-29 00:12:43","","287507.652957799","425180.634405302","동물위탁관리업","동물위탁관리업","000","0",
"62","동물위탁관리업","02_03_10_P","4191000","419100004820240014","2024-10-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 우산동 ***-**","강원특별자치도 원주시 우산로 *, ***호 (우산동)","26343","위드멍","2024-10-23 10:36:25","I","2024-10-26 00:12:20","","282850.388900803","429674.080616294","동물위탁관리업","동물위탁관리업","000","0",
"63","동물위탁관리업","02_03_10_P","4191000","419100004820240015","2024-10-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 호저면 무장리 ****-*","강원특별자치도 원주시 호저면 신평석화로 ***","26301","저스트도그 기업도시점","2024-10-23 17:14:43","I","2024-10-26 00:12:20","","277986.158311714","432646.579357554","동물위탁관리업","동물위탁관리업","000","0",
"64","동물위탁관리업","02_03_10_P","4191000","419100004820240011","2024-09-13","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 늘품로 * (단구동)","26486","i'm dog(아이엠도그)","2025-02-24 16:03:53","U","2025-02-26 02:40:00","","284060.995652366","424731.225638103","동물위탁관리업","동물위탁관리업","000","0",
"65","동물위탁관리업","02_03_10_P","4191000","419100004820240013","2024-10-15","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 황금로 **, 애플타워 ***호 (반곡동)","26462","소중한 댕","2024-10-15 08:59:23","I","2024-10-17 00:12:34","","287556.619865626","425452.801209603","동물위탁관리업","동물위탁관리업","000","0",
"66","동물위탁관리업","02_03_10_P","4191000","419000004820180006","2018-05-24","","01","영업/정상","0000","정상","","","","","033-746-0725","0","","강원특별자치도 원주시 학성동 ****-*","강원특별자치도 원주시 남산로 *** (학성동)","26417","강아지꿈","2022-04-28 18:08:00","I","2023-06-13 00:00:00","","283256.230335869","428174.226136151","동물위탁관리업","동물위탁관리업","000","0",
"67","동물위탁관리업","02_03_10_P","4191000","419000004820180016","2018-08-24","","01","영업/정상","0000","정상","","","","","033-744-0958","0","","강원특별자치도 원주시 무실동 ****-*","강원특별자치도 원주시 만대공원길 *-**, ***호 (무실동)","26383","스타애견샵","2022-04-28 18:08:00","I","2023-06-13 00:00:00","","282244.483569865","426532.014396408","동물위탁관리업","동물위탁관리업","000","0",
"68","동물위탁관리업","02_03_10_P","4191000","419000004820180018","2018-08-24","","01","영업/정상","0000","정상","","","","","033-904-7979","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 늘품로 ** (단구동)","26486","퀸펫살롱","2022-04-28 18:08:00","I","2023-06-13 00:00:00","","284108.541317057","424856.922449948","동물위탁관리업","동물위탁관리업","000","0",
