"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","식품운반업","07_22_09_P","4191000","4191000-117-2023-00004","2023-09-04","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 원주시 소초면 장양리 ***-* 영진*차아파트","강원특별자치도 원주시 소초면 장막*길 **, ***동 ***호 (영진*차아파트)","26306","진체로지스","2023-09-04 14:38:07","I","2023-09-06 00:18:13","식품운반업","284785.199851184","434852.432478119","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"12","식품운반업","07_22_09_P","4191000","4191000-117-2023-00003","2023-08-10","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 단구동 ****-**","강원특별자치도 원주시 구곡길 *-*, *층 (단구동)","26486","주식회사금왕냉동물류","2023-08-10 11:43:24","I","2023-08-12 00:18:34","식품운반업","284057.894347609","424762.421739435","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"13","식품운반업","07_22_09_P","4191000","4191000-117-2012-00001","2012-01-13","","01","영업/정상","01","영업","","","","","033 744 6646","27.00","","강원특별자치도 원주시 소초면 흥양리 ****-*","강원특별자치도 원주시 소초면 송황유사길 **, *층","26310","(주)청우물류","2023-06-30 14:40:24","U","2023-07-02 02:40:00","식품운반업","286370.839985605","431409.89888188","식품운반업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"14","식품운반업","07_22_09_P","4191000","4191000-117-2013-00001","2013-01-24","","01","영업/정상","01","영업","","","","","033 732 1230","568.35","","강원특별자치도 원주시 무실동 ***-*","강원특별자치도 원주시 지니기길 **-** (무실동)","26395","대상(주)유통 영서지점","2019-05-14 17:34:03","I","2023-06-13 00:00:00","식품운반업","281671.779739529","424710.461022958","식품운반업","0","0","","","","0","0","0","0","0","임대","0","0","N","9","","","",
"15","식품운반업","07_22_09_P","4191000","4191000-117-2013-00003","2013-12-18","","01","영업/정상","01","영업","","","","","033 731 1011","823.00","","강원특별자치도 원주시 호저면 만종리 ***-** *층","강원특별자치도 원주시 호저면 원문로 ***-* (*층)","26375","주식회사에스엘에프","2018-12-20 17:34:17","I","2023-06-13 00:00:00","식품운반업","280103.402632352","428943.105226262","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","8","","","",
"16","식품운반업","07_22_09_P","4191000","4191000-117-2014-00002","2014-02-07","","01","영업/정상","01","영업","","","","","033 744 5000","233.60","","강원특별자치도 원주시 흥업면 대안리 ****","강원특별자치도 원주시 흥업면 대안은행정길 *-*","26492","원주원예농협원주푸드종합센터","2022-02-25 11:33:33","I","2023-06-13 00:00:00","식품운반업","278453.52491505","422236.444855342","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"17","식품운반업","07_22_09_P","4191000","4191000-117-2018-00001","2018-03-13","","01","영업/정상","01","영업","","","","","033 746 8966","383.56","","강원특별자치도 원주시 흥업면 흥업리 ****","강원특별자치도 원주시 흥업면 사제로 ***, *층","26404","(주)아이원","2019-05-27 10:09:38","I","2023-06-13 00:00:00","식품운반업","279834.910608516","423735.731624732","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"18","식품운반업","07_22_09_P","4191000","4191000-117-2019-00002","2019-08-05","","01","영업/정상","01","영업","","","","","","284.65","","강원특별자치도 원주시 호저면 주산리 ***-**","강원특별자치도 원주시 호저면 막골길 **-**, *층","26303","지성유통","2020-06-18 14:06:19","I","2023-06-13 00:00:00","식품운반업","282229.714855993","435538.246637698","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"19","식품운반업","07_22_09_P","4191000","4191000-117-2020-00001","2020-03-16","","01","영업/정상","01","영업","","","","","","18.00","","강원특별자치도 원주시 문막읍 반계리 ****-*","강원특별자치도 원주시 문막읍 반산*로 **, *층","26362","(주)삼진지에스","2024-07-12 13:28:36","U","2024-07-14 02:40:00","식품운반업","271096.122491496","422340.676098486","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","1","","","",
"20","식품운반업","07_22_09_P","4191000","4191000-117-2020-00002","2020-05-29","","01","영업/정상","01","영업","","","","","","33.60","","강원특별자치도 원주시 학성동 ***-*","강원특별자치도 원주시 정지길 ***-**, *층 (학성동)","26332","(주)원주혁신물류","2020-06-29 17:08:06","I","2023-06-13 00:00:00","식품운반업","283797.89293119","428960.55714466","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","3","","","",
"21","식품운반업","07_22_09_P","4191000","4191000-117-2021-00001","2021-05-31","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 판부면 서곡리 ****-**","강원특별자치도 원주시 판부면 오성마을길 **-*","26400","개별화물","2021-05-31 16:22:36","I","2023-06-13 00:00:00","식품운반업","283919.44","424599.56","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"22","식품운반업","07_22_09_P","4191000","4191000-117-2021-00002","2021-06-04","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 판부면 서곡리 *** 원주 더샾아파트","강원특별자치도 원주시 판부면 시청로 ***, 원주 더샾아파트 ***동 ***호 (원주 더샾아파트)","26399","벙그레","2021-06-04 13:23:33","I","2023-06-13 00:00:00","식품운반업","283059.020430742","424802.49921557","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"23","식품운반업","07_22_09_P","4191000","4191000-117-2022-00001","2022-12-20","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 우산동 ***-* 우산연립","강원특별자치도 원주시 북원로****번길 **-*, 나동 ***호 (우산동, 우산연립)","26344","개발화물(남국현)","2022-12-20 14:29:18","I","2023-06-13 00:00:00","식품운반업","282563.442168118","429864.556377032","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"24","식품운반업","07_22_09_P","4191000","4191000-117-2004-00001","2004-12-16","","01","영업/정상","01","영업","","","","","031 637 2547","147.84","","강원특별자치도 원주시 소초면 평장리 ***","강원특별자치도 원주시 소초면 치악로 ****-**, *층","26305","주식회사 태성로지스","2014-06-03 15:45:11","I","2023-06-13 00:00:00","식품운반업","289197.297249765","436700.740290807","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"25","식품운반업","07_22_09_P","4191000","4191000-117-2006-00001","2006-10-19","","01","영업/정상","01","영업","","","","","033 7478577","","","강원특별자치도 원주시 흥업면 사제리 ****-*","강원특별자치도 원주시 흥업면 원문로 ***","26356","씨제이대한통운(주)서강원지점","2023-01-01 17:40:02","I","2023-06-13 00:00:00","식품운반업","278143.544654168","427170.170403677","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"26","식품운반업","07_22_09_P","4191000","4191000-117-2007-00001","2007-05-16","","01","영업/정상","01","영업","","","","","","6.75","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 이화*길 **-** (단계동)","26476","그린유통","2008-10-17 14:37:31","I","2023-06-13 00:00:00","식품운반업","282677.031700743","426680.397576833","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"27","식품운반업","07_22_09_P","4191000","4191000-117-2009-00004","2009-05-26","","01","영업/정상","01","영업","","","","","033 731 7561","15.66","","강원특별자치도 원주시 소초면 흥양리 ****-*","강원특별자치도 원주시 소초면 송황유사길 **","26310","(주)산양미트","2025-03-26 13:36:08","U","2025-03-28 02:40:00","식품운반업","286370.839985605","431409.89888188","식품운반업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"28","식품운반업","07_22_09_P","4191000","4191000-117-2025-00001","2025-09-11","","01","영업/정상","01","영업","","","","","","6.60","","강원특별자치도 원주시 문막읍 건등리 ****-* 신한아파트","강원특별자치도 원주시 문막읍 건등로 **, ***동 ***호 (신한아파트)","26370","개별화물(정원물류)","2025-09-11 13:37:17","I","2025-09-13 00:20:01","식품운반업","272562.493290214","423884.732017451","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"29","식품운반업","07_22_09_P","4201000","4201000-117-2019-00001","2019-03-28","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 강릉시 두산동 산 ***-**","강원특별자치도 강릉시 강변로 ***-** (두산동)","25573","수현물류","2019-03-28 14:23:58","I","2023-06-13 00:00:00","식품운반업","","","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"30","식품운반업","07_22_09_P","4221000","4221000-117-2012-00003","2012-06-13","","01","영업/정상","01","영업","","","","","033 5522027","35.17","","강원특별자치도 태백시 황지동 ***-**","강원특별자치도 태백시 태백로 **** (황지동)","26039","항아리유통","2024-07-15 15:19:24","U","2024-07-17 02:40:00","식품운반업","376842.56154745","407162.360001925","식품운반업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"31","식품운반업","07_22_09_P","4221000","4221000-117-2012-00004","2012-06-29","","01","영업/정상","01","영업","","","","","033 552 2503","34.04","","강원특별자치도 태백시 황지동 **-***","강원특별자치도 태백시 태백로 *** (황지동)","26011","주식회사창성푸드","2022-01-06 14:33:19","I","2023-06-13 00:00:00","식품운반업","376899.458724128","409982.809390727","식품운반업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"32","식품운반업","07_22_09_P","4221000","4221000-117-2014-00002","2014-05-13","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 태백시 통동 **-**","강원특별자치도 태백시 통리길 * (통동)","26029","(주)알이랑푸드머스","2018-12-05 13:18:35","I","2023-06-13 00:00:00","식품운반업","380819.42838271","409360.450597782","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"33","식품운반업","07_22_09_P","4221000","4221000-117-2016-00001","2016-02-26","","01","영업/정상","01","영업","","","","","033 554 3888","","","강원특별자치도 태백시 화전동 **-**","강원특별자치도 태백시 수아밭*길 ** (화전동)","26004","신해종합유통","2018-06-05 11:36:46","I","2023-06-13 00:00:00","식품운반업","375425.724781096","410632.934226158","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"34","식품운반업","07_22_09_P","4221000","4221000-117-2017-00002","2017-06-15","","01","영업/정상","01","영업","","","","","033 552 5268","","","강원특별자치도 태백시 화전동 ***-**","강원특별자치도 태백시 기장밭길 * (화전동)","26003","씨앤제이에스","2017-06-15 10:11:07","I","2023-06-13 00:00:00","식품운반업","374114.159655281","412547.416885093","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"35","식품운반업","07_22_09_P","4221000","4221000-117-2019-00002","2019-06-20","","01","영업/정상","01","영업","","","","","033 554 1503","","","강원특별자치도 태백시 통동 산 **-* 농특산물유통센터","강원특별자치도 태백시 통리길 *, 농특산물유통센터 (통동)","26029","주식회사 일오삼","2019-07-25 17:59:38","I","2023-06-13 00:00:00","식품운반업","380819.42838271","409360.450597782","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"36","식품운반업","07_22_09_P","4221000","4221000-117-2020-00001","2020-01-22","","01","영업/정상","01","영업","","","","","033 553 9559","","","강원특별자치도 태백시 철암동 ***-*","강원특별자치도 태백시 철암공단길 ** (철암동)","26046","태백고랭지김치","2020-01-22 14:47:24","I","2023-06-13 00:00:00","식품운반업","381475.999169208","404972.563982222","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"37","식품운반업","07_22_09_P","4221000","4221000-117-2021-00001","2021-03-04","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 태백시 황지동 *** 현대아파트","강원특별자치도 태백시 해지개길 **, 현대아파트 *층 ***호 (황지동)","26033","소망푸드","2022-07-15 10:45:50","I","2023-06-13 00:00:00","식품운반업","376074.693076744","408445.696032268","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","식품운반업","07_22_09_P","4221000","4221000-117-2021-00003","2021-08-11","","01","영업/정상","01","영업","","","","","033 554 9100","102.00","","강원특별자치도 태백시 화전동 ***","강원특별자치도 태백시 세곡길 *** (화전동)","26003","농업법인 로보팜","2022-07-15 10:52:44","I","2023-06-13 00:00:00","식품운반업","373263.155342667","411404.537155534","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","102","","","",
"39","식품운반업","07_22_09_P","4221000","4221000-117-2022-00001","2022-01-10","","01","영업/정상","01","영업","","","","","","94.59","","강원특별자치도 태백시 황지동 **-***","강원특별자치도 태백시 태백로 *** (황지동)","26011","식자재종합매장 태백청년(주)","2024-03-24 10:18:19","U","2024-03-26 02:40:00","식품운반업","376903.936932299","409989.49731245","식품운반업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","17.07","","","",
"40","식품운반업","07_22_09_P","4221000","4221000-117-2022-00002","2022-05-18","","01","영업/정상","01","영업","","","","","","11.60","","강원특별자치도 태백시 황지동 ***-**","강원특별자치도 태백시 고원로 **, *층 (황지동)","26023","주식회사 경포","2022-07-05 10:00:39","I","2023-06-13 00:00:00","식품운반업","376506.35955204","408500.828729566","식품운반업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"41","식품운반업","07_22_09_P","4221000","4221000-117-2005-00001","2005-02-18","","01","영업/정상","01","영업","","","","","033 5523165","","","강원특별자치도 태백시 황지동 **-**","강원특별자치도 태백시 시장북길 ** (황지동)","26012","진국유통","2016-11-02 16:14:38","I","2023-06-13 00:00:00","식품운반업","376903.905927257","409810.283912409","식품운반업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"42","식품운반업","07_22_09_P","4221000","4221000-117-2006-00002","2006-02-10","","01","영업/정상","01","영업","","","","","033 5813635","","","강원특별자치도 태백시 장성동 ***-**","강원특별자치도 태백시 문곡길 *** (장성동)","26050","미소유통","2025-02-21 11:09:53","U","2025-02-23 02:40:00","식품운반업","378020.94868106","403119.63520785","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"43","식품운반업","07_22_09_P","4221000","4221000-117-2008-00002","2008-06-02","","01","영업/정상","01","영업","","","","","033 582 7797","25.68","","강원특별자치도 태백시 철암동 ***-**","강원특별자치도 태백시 동태백로 *** (철암동)","26045","철암식품","2022-04-04 10:24:53","I","2023-06-13 00:00:00","식품운반업","380930.092349433","402993.660946733","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"44","식품운반업","07_22_09_P","4221000","4221000-117-2008-00003","2008-06-05","","01","영업/정상","01","영업","","","","","033 553 0289","","","강원특별자치도 태백시 황지동 **-**","강원특별자치도 태백시 태백로 *** (황지동)","26011","(주)왕성종합유통","2013-04-03 17:49:20","I","2023-06-13 00:00:00","식품운반업","376854.663434407","410036.00047617","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"45","식품운반업","07_22_09_P","4221000","4221000-117-2024-00001","2024-03-26","","01","영업/정상","01","영업","","","","","033 552 2226","78.12","","강원특별자치도 태백시 화전동 **-**","강원특별자치도 태백시 외솔배기길 ** (화전동)","26005","(주)눈꽃참한우포크","2024-04-02 09:32:28","U","2024-04-04 02:40:00","식품운반업","375230.068713682","410415.570541391","식품운반업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"46","식품운반업","07_22_09_P","4221000","4221000-117-2025-00003","2025-09-05","","01","영업/정상","01","영업","","","","","033 5817179","1.00","","강원특별자치도 태백시 동점동 ***","강원특별자치도 태백시 태백로 ****-** (동점동)","26049","둥지푸드 주식회사","2025-09-05 15:36:41","I","2025-09-07 00:20:02","식품운반업","381416.483442383","400187.646356012","식품운반업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"47","식품운반업","07_22_09_P","4221000","4221000-117-2025-00002","2025-07-02","","01","영업/정상","01","영업","","","","","033 552 3011","166.37","","강원특별자치도 태백시 황지동 **-***","강원특별자치도 태백시 태백로 *** (황지동)","26011","농업회사법인 백두대간 주식회사","2025-07-02 13:27:07","I","2025-07-04 00:20:02","식품운반업","376914.869449713","409984.27960384","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"48","식품운반업","07_22_09_P","4221000","4221000-117-2025-00001","2025-04-08","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 태백시 화전동 ***-**","강원특별자치도 태백시 기장밭길 * (화전동)","26003","주식회사 말런8","2025-04-09 09:18:40","I","2025-04-11 00:10:01","식품운반업","374114.159655281","412547.416885093","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"49","식품운반업","07_22_09_P","4241000","4241000-117-2012-00001","2012-01-03","","01","영업/정상","01","영업","","","","","","37.34","","강원특별자치도 삼척시 도계읍 흥전리 **-**","강원특별자치도 삼척시 도계읍 흥전길 ***","25950","푸른유통","2024-08-06 11:18:01","U","2024-08-08 02:40:00","식품운반업","381284.982857809","415304.408279486","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"50","식품운반업","07_22_09_P","4241000","4241000-117-2020-00001","2020-09-21","","01","영업/정상","01","영업","","","","","","1.00","","강원특별자치도 삼척시 도계읍 마교리 ***-* 경동식품","강원특별자치도 삼척시 도계읍 강원남부로 ****","25946","주식회사 신화에프앤엠","2022-07-11 13:18:07","I","2023-06-13 00:00:00","식품운반업","382110.103612121","418584.788118156","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"51","식품운반업","07_22_09_P","4251000","4251000-117-2024-00001","2024-06-12","","01","영업/정상","01","영업","","","","","","21.04","","강원특별자치도 홍천군 두촌면 원동리 ***-*","강원특별자치도 홍천군 두촌면 조덕골길 **","25160","개별화물","2024-06-12 10:56:37","I","2024-06-14 00:14:14","식품운반업","288443.578854018","489617.585287675","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"52","식품운반업","07_22_09_P","4261000","4261000-117-2023-00001","2023-09-11","","01","영업/정상","01","영업","","","","","","4.50","","강원특별자치도 횡성군 횡성읍 북천리 ***-***","강원특별자치도 횡성군 횡성읍 북천로 **, 태우상가 ***호","25224","횡성유통","2024-04-29 16:03:16","U","2024-05-01 02:40:00","식품운반업","287706.499816772","443873.458634212","식품운반업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"53","식품운반업","07_22_09_P","4261000","4261000-117-2010-00001","2010-05-28","","01","영업/정상","01","영업","","","","","033 344 2914","660.00","","강원특별자치도 횡성군 횡성읍 읍상리 ***-*","강원특별자치도 횡성군 횡성읍 문정로 **","25231","횡성농협하나로마트","2023-03-30 16:08:37","I","2023-06-13 00:00:00","식품운반업","287317.362925953","443404.39836269","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"54","식품운반업","07_22_09_P","4261000","4261000-117-2013-00001","2013-04-04","","01","영업/정상","01","영업","","","","","033343 1147","","","강원특별자치도 횡성군 횡성읍 읍하리 ***-*","강원특별자치도 횡성군 횡성읍 중앙로 **","25234","횡성군친환경급식지원센터","2023-01-31 16:56:56","I","2023-06-13 00:00:00","식품운반업","286875.010283294","443517.049759584","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"55","식품운반업","07_22_09_P","4261000","4261000-117-2020-00001","2020-10-29","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 횡성군 청일면 유동리 ***-**","강원특별자치도 횡성군 청일면 청정로 ***","25254","김화성","2020-10-29 16:22:17","I","2023-06-13 00:00:00","식품운반업","301592.679604699","453995.466329612","식품운반업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"56","식품운반업","07_22_09_P","4261000","4261000-117-2023-00002","2023-11-08","","01","영업/정상","01","영업","","","","","","25.00","","강원특별자치도 횡성군 안흥면 안흥리 ***-*","강원특별자치도 횡성군 안흥면 서동로 ****","25271","양지상회","2023-11-08 15:10:40","I","2023-11-10 00:17:17","식품운반업","302399.272075322","435264.283419525","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"57","식품운반업","07_22_09_P","4271000","4271000-117-2025-00002","2025-01-31","","01","영업/정상","01","영업","","","","","","20.00","","강원특별자치도 영월군 영월읍 덕포리 ***-*","강원특별자치도 영월군 영월읍 덕포우회길 **","26231","하마유통","2025-01-31 14:48:35","I","2025-02-02 00:11:09","식품운반업","330894.393303952","409612.919535937","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","10","","","",
"58","식품운반업","07_22_09_P","4271000","4271000-117-2025-00001","2025-01-22","","01","영업/정상","01","영업","","","","","","10.00","","강원특별자치도 영월군 주천면 주천리 ***-*","강원특별자치도 영월군 주천면 송학주천로 ****","26203","(주)우담","2025-01-22 16:12:32","I","2025-01-24 00:11:16","식품운반업","312569.9267027","419419.583024413","식품운반업","0","0","","","","0","0","0","0","0","자가","0","0","N","10","","","",
"59","식품운반업","07_22_09_P","4281000","4281000-117-2013-00001","2013-01-21","","01","영업/정상","01","영업","","","","","033 332 9111","21.67","","강원특별자치도 평창군 평창읍 중리 ***","강원특별자치도 평창군 평창읍 백오로 ***","25375","주식회사 케이더블유할인마트","2024-03-12 16:25:10","U","2024-03-14 02:40:00","식품운반업","323907.305009587","430441.50798215","식품운반업","0","0","","","상수도전용","0","0","1","0","0","자가","0","0","N","0","","","",
"60","식품운반업","07_22_09_P","4281000","4281000-117-2014-00001","2014-01-08","","01","영업/정상","01","영업","","","","","033 332 5432","17.64","","강원특별자치도 평창군 평창읍 중리 ***-* 외 *필지(***-*)","강원특별자치도 평창군 평창읍 노성로 ***","25375","평창지역자활센터","2019-06-20 14:18:26","I","2023-06-13 00:00:00","식품운반업","323756.727906152","430574.27051393","식품운반업","0","0","","","상수도전용","0","0","0","3","0","임대","0","0","N","0","","","",
