"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00003","2020-01-22","","01","영업/정상","01","영업","","","","","033 251 8445","30.00","","강원특별자치도 춘천시 퇴계동 865-2","강원특별자치도 춘천시 퇴계공단길 54 (퇴계동)","24427","풀잎특판","2020-01-22 14:27:53","I","2023-06-13 00:00:00","집단급식소 식품판매업","264802.461128981","482616.526025672","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"12","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00004","2020-01-28","","01","영업/정상","01","영업","","","","","033 244 1437","41.00","","강원특별자치도 춘천시 서면 신매리 238-9 1층","강원특별자치도 춘천시 서면 박사로 1163-72, 1층","24460","보국영농조합","2020-01-28 13:33:48","I","2023-06-13 00:00:00","집단급식소 식품판매업","262171.219062425","491217.907002053","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"13","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00006","2020-07-17","","01","영업/정상","01","영업","","","","","033 256 1015","13.20","","강원특별자치도 춘천시 온의동 572 온의한주아파트 상가동 봄1호","강원특별자치도 춘천시 스포츠타운길 528-12, 상가동 봄1호 (온의동, 온의한주아파트)","24433","그린푸드","2021-12-23 17:59:03","I","2023-06-13 00:00:00","집단급식소 식품판매업","262835.662792547","485225.484060736","집단급식소 식품판매업","0","0","","","","0","0","1","0","0","임대","0","0","N","0","","","",
"14","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00008","2020-07-27","","01","영업/정상","01","영업","","","","","033 262 4312","324.00","","강원특별자치도 춘천시 퇴계동 862-2","강원특별자치도 춘천시 퇴계공단1길 16 (퇴계동)","24427","(주)구스범스리바트리 강원미트","2024-10-15 15:25:06","U","2024-10-17 02:40:00","집단급식소 식품판매업","264755.694831993","482905.234276637","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"15","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2013-00001","2013-01-03","","01","영업/정상","01","영업","","","","","033 264 1401","36.36","","강원특별자치도 춘천시 동내면 거두리 929-2","강원특별자치도 춘천시 동내면 공지로 80","24404","동춘천농협하나로마트사업소","2023-03-24 16:44:39","I","2023-06-13 00:00:00","집단급식소 식품판매업","266008.214362088","483806.24603867","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"16","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2013-00005","2013-10-18","","01","영업/정상","01","영업","","","","","033 2533310","153.17","","강원특별자치도 춘천시 근화동 447-7","강원특별자치도 춘천시 공지로494번길 15 (근화동)","24275","(주)고삐","2013-10-18 09:53:33","I","2023-06-13 00:00:00","집단급식소 식품판매업","262885.543961808","486291.499597361","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","49.45","","","",
"17","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2017-00004","2017-06-15","","01","영업/정상","01","영업","","","","","033 258 5006","","","강원특별자치도 춘천시 효자동 641-5","강원특별자치도 춘천시 춘천로 197-1 (효자동)","24260","(주)새시대체인벨몽드본점","2017-08-23 10:34:44","I","2023-06-13 00:00:00","집단급식소 식품판매업","264685.969062866","486297.611528286","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"18","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00011","2020-12-01","","01","영업/정상","01","영업","","","","","07041250111","165.00","","강원특별자치도 춘천시 사농동 133-1 춘천시농수산물도매시장","강원특별자치도 춘천시 마장길 39, 춘천시농수산물도매시장 (사농동)","24223","농업회사법인 주식회사 그린아이팜","2020-12-09 13:43:25","I","2023-06-13 00:00:00","집단급식소 식품판매업","263849.369142938","489958.470585472","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"19","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00012","2020-12-04","","01","영업/정상","01","영업","","","","","033 2623869","27.44","","강원특별자치도 춘천시 퇴계동 1174-3","강원특별자치도 춘천시 남춘로5번길 9-6, 101호 (퇴계동)","24369","서울우유 춘천대리점","2020-12-09 13:53:25","I","2023-06-13 00:00:00","집단급식소 식품판매업","264029.605485036","484650.308884352","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"20","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2022-00001","2022-01-11","","01","영업/정상","01","영업","","","","","","99.00","","강원특별자치도 춘천시 후평동 734-17","강원특별자치도 춘천시 만천로205번길 20, 1층 (후평동)","24297","푸드엠","2024-06-21 11:05:34","U","2024-06-23 02:40:00","집단급식소 식품판매업","266139.86912517","487359.167668583","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"21","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2022-00002","2022-01-17","","01","영업/정상","01","영업","","","","","","26.00","","강원특별자치도 춘천시 동면 장학리 804-1","강원특별자치도 춘천시 동면 장학길 12, 1층","24210","자연과사람들","2022-01-17 15:14:10","I","2023-06-13 00:00:00","집단급식소 식품판매업","266492.412098484","488222.890627782","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"22","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2022-00004","2022-12-19","","01","영업/정상","01","영업","","","","","033264 7914","25.50","","강원특별자치도 춘천시 동면 지내리 321-1","강원특별자치도 춘천시 동면 금옥길 26","24211","농업회사법인 주식회사 홍가네식품푸드","2022-12-19 17:54:39","I","2023-06-13 00:00:00","집단급식소 식품판매업","268952.430201992","490772.309890937","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"23","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2015-00002","2015-02-25","","01","영업/정상","01","영업","","","","","033 262 5700","","","강원특별자치도 춘천시 동내면 학곡리 590","강원특별자치도 춘천시 동내면 학곡동2길 17","24408","동춘천농협하나로마트사업소 학곡점","2023-03-24 16:59:02","I","2023-06-13 00:00:00","집단급식소 식품판매업","266868.053125528","482023.592106421","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"24","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2016-00001","2016-03-18","","01","영업/정상","01","영업","","","","","033 257 0104","","","강원특별자치도 춘천시 우두동 330-8","강원특별자치도 춘천시 우두하리길 61 (우두동)","24227","아이누리 춘천2호점","2017-08-24 10:38:28","I","2023-06-13 00:00:00","집단급식소 식품판매업","265186.506766245","488782.440462043","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"25","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2016-00003","2016-07-15","","01","영업/정상","01","영업","","","","","033 243 9700","12.77","","강원특별자치도 춘천시 동면 장학리 451","강원특별자치도 춘천시 동면 춘천순환로 901","24210","신북농협하나로마트사업소","2022-11-17 17:11:07","I","2023-06-13 00:00:00","집단급식소 식품판매업","265844.616325902","490917.747582614","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"26","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2016-00005","2016-10-26","","01","영업/정상","01","영업","","","","","033 253 9062","160.00","","강원특별자치도 춘천시 소양로1가 92-28","강원특별자치도 춘천시 번개시장길 26 (소양로1가)","24249","대관령상회","2017-01-05 13:41:02","I","2023-06-13 00:00:00","집단급식소 식품판매업","263852.877435599","487897.161057402","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"27","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2017-00001","2017-01-25","","01","영업/정상","01","영업","","","","","033 263 9696","56.84","","강원특별자치도 춘천시 퇴계동 1174-3","강원특별자치도 춘천시 남춘로5번길 9-6, 1층 102호 (퇴계동)","24369","서울푸드","2021-04-07 17:34:12","I","2023-06-13 00:00:00","집단급식소 식품판매업","264029.605485036","484650.308884352","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"28","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2017-00003","2017-02-17","","01","영업/정상","01","영업","","","","","033 264 1556","50.00","","강원특별자치도 춘천시 동내면 거두리 1123-9","강원특별자치도 춘천시 동내면 거두택지길44번길 7-13, 1층","24399","새춘천키즈","2021-03-02 17:55:57","I","2023-06-13 00:00:00","집단급식소 식품판매업","266614.484242634","483808.319697753","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"29","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2017-00006","2017-11-10","","01","영업/정상","01","영업","","","","","033 264 8200","349.00","","강원특별자치도 춘천시 동내면 신촌리 42-1","강원특별자치도 춘천시 동내면 금촌로 94-11, 2동","24399","농업회사법인 주식회사 원앤원푸드","2025-07-01 14:22:06","U","2025-07-03 02:40:00","집단급식소 식품판매업","269163.945085478","483894.702860257","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"30","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2017-00007","2017-11-29","","01","영업/정상","01","영업","","","","","033 243 7891","152.00","","강원특별자치도 춘천시 사농동 133-1 춘천시농수산물도매시장","강원특별자치도 춘천시 마장길 39 (사농동, 춘천시농수산물도매시장)","24223","봄내농산(주)","2017-11-29 17:23:12","I","2023-06-13 00:00:00","집단급식소 식품판매업","263849.369142938","489958.470585472","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"31","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2018-00006","2018-11-28","","01","영업/정상","01","영업","","","","","","108.00","","강원특별자치도 춘천시 사농동 133-1 춘천시농수산물도매시장","강원특별자치도 춘천시 마장길 39, 춘천시농수산물도매시장 A-19,21,22호 (사농동)","24223","그린유통","2020-01-09 16:27:03","I","2023-06-13 00:00:00","집단급식소 식품판매업","263849.369142938","489958.470585472","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"32","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2019-00001","2019-01-15","","01","영업/정상","01","영업","","","","","","57.00","","강원특별자치도 춘천시 온의동 464","강원특별자치도 춘천시 경춘로 2215, 지하1층 (온의동)","24431","우주에프에스","2020-09-11 09:11:09","I","2023-06-13 00:00:00","집단급식소 식품판매업","262869.302434921","483506.001696896","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"33","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2019-00002","2019-06-11","","01","영업/정상","01","영업","","","","","","214.50","","강원특별자치도 춘천시 퇴계동 1250","강원특별자치도 춘천시 퇴계공단2길 41, 1층 (퇴계동)","24427","엄마푸드","2023-04-11 17:37:55","I","2023-06-13 00:00:00","집단급식소 식품판매업","264736.96243771","482577.257081739","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"34","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2019-00003","2019-06-21","","01","영업/정상","01","영업","","","","","","96.00","","강원특별자치도 춘천시 퇴계동 1018","강원특별자치도 춘천시 지석로 74-11, D-03호 (퇴계동)","24420","만석푸드","2024-07-15 16:21:52","U","2024-07-17 02:40:00","집단급식소 식품판매업","265346.955057411","483293.365700144","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"35","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2019-00004","2019-08-22","","01","영업/정상","01","영업","","","","","033 255 9954","1994.47","","강원특별자치도 춘천시 사농동 133-1","강원특별자치도 춘천시 마장길 39 (사농동)","24223","(재)춘천지역먹거리통합지원센터","2025-07-16 10:46:04","U","2025-07-18 02:40:00","집단급식소 식품판매업","263849.369142938","489958.470585472","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"36","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2020-00001","2020-01-09","","01","영업/정상","01","영업","","","","","033 262 7327","60.40","","강원특별자치도 춘천시 석사동 667-1","강원특별자치도 춘천시 석사길 17, 1층 (석사동)","24388","연세우유춘천동부대리점","2020-01-09 17:36:44","I","2023-06-13 00:00:00","집단급식소 식품판매업","265494.586911023","484200.794381156","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"37","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2008-00002","2008-05-13","","01","영업/정상","01","영업","","","","","033 251 0292","160.00","","강원특별자치도 춘천시 퇴계동 865-2","강원특별자치도 춘천시 퇴계공단길 54 (퇴계동)","24427","(주)조은푸드서비스","2013-01-24 11:27:23","I","2023-06-13 00:00:00","집단급식소 식품판매업","264802.461128981","482616.526025672","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"38","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2008-00010","2008-09-09","","01","영업/정상","01","영업","","","","","033 257 4014","49.50","","강원특별자치도 춘천시 우두동 754-14","강원특별자치도 춘천시 영서로 2801 (우두동)","24236","대흥씨푸드","2017-08-30 13:53:56","I","2023-06-13 00:00:00","집단급식소 식품판매업","263837.864840679","489132.579930431","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"39","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2024-00002","2024-06-27","","01","영업/정상","01","영업","","","","","","59.69","","강원특별자치도 춘천시 석사동 961-3","강원특별자치도 춘천시 스무숲4길 29, 1층 (석사동)","24416","영서상회 거두점","2024-07-16 17:11:38","U","2024-07-18 02:40:00","집단급식소 식품판매업","266179.096666364","483152.424543753","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
"40","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2024-00001","2024-01-18","","01","영업/정상","01","영업","","","","","0332649230","232.00","","강원특별자치도 춘천시 퇴계동 1273","강원특별자치도 춘천시 퇴계공단2길 42, 1층 (퇴계동)","24427","주식회사 봄내푸드","2024-02-02 11:10:57","U","2024-02-04 02:40:00","집단급식소 식품판매업","264695.884148258","482497.95372668","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"41","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2025-00005","2025-09-17","","01","영업/정상","01","영업","","","","","033252 3217","51.06","","강원특별자치도 춘천시 후평동 244-34","강원특별자치도 춘천시 후석로 434 (후평동)","24232","춘천철원화천양구축산농협 하나로마트 후평점","2025-10-14 20:33:08","U","2025-10-16 02:40:00","집단급식소 식품판매업","265400.35106042","487577.815703786","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"42","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2023-00004","2023-09-21","","01","영업/정상","01","영업","","","","","","113.68","","강원특별자치도 춘천시 신동면 정족리 739-12","강원특별자치도 춘천시 신동면 정족길 39-6","24412","강원북부케어","2025-08-27 15:29:11","I","2025-08-29 00:20:16","집단급식소 식품판매업","","","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"43","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2025-00002","2025-05-13","","01","영업/정상","01","영업","","","","","","17.00","","강원특별자치도 춘천시 후평동 752","강원특별자치도 춘천시 춘천로410번길 3, 1층 (후평동)","24296","주식회사 케이에스미트","2025-05-29 17:00:42","U","2025-05-31 02:40:00","집단급식소 식품판매업","266091.531668519","487691.699002478","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"44","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2025-00004","2025-07-09","","01","영업/정상","01","영업","","","","","","38.90","","강원특별자치도 춘천시 퇴계동 1149-6","강원특별자치도 춘천시 남춘천길 29, 1층 (퇴계동)","24370","식도락여행","2025-08-07 18:13:58","U","2025-08-09 02:40:00","집단급식소 식품판매업","263965.440380353","484916.901075677","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"45","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2025-00003","2025-05-19","","01","영업/정상","01","영업","","","","","","474.27","","강원특별자치도 춘천시 퇴계동 864-5","강원특별자치도 춘천시 퇴계공단길 30 (퇴계동)","24427","춘천그린식품","2025-06-12 10:19:36","U","2025-06-15 02:40:00","집단급식소 식품판매업","264612.29913038","482772.362651788","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","36.51","","","",
"46","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2025-00001","2025-04-04","","01","영업/정상","01","영업","","","","","","1038.20","","강원특별자치도 춘천시 동내면 거두리 462-11","강원특별자치도 춘천시 동내면 거두길 157-1, 1층","24399","승용종합상사","2025-04-04 15:23:38","I","2025-04-06 00:10:22","집단급식소 식품판매업","268149.098093421","484696.789074404","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"47","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2023-00002","2023-12-15","","01","영업/정상","01","영업","","","","","","247.15","","강원특별자치도 춘천시 동내면 거두리 422-20","강원특별자치도 춘천시 동내면 순환대로 987, 나동","24399","나눔유통협동조합","2023-12-15 11:02:10","I","2023-12-17 00:16:46","집단급식소 식품판매업","268218.242314131","485332.74466709","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"48","집단급식소식품판매업","07_22_01_P","4181000","4181000-122-2023-00003","2023-12-28","","01","영업/정상","01","영업","","","","","033 264 2846","167.00","","강원특별자치도 춘천시 동면 만천리 474-1","강원특별자치도 춘천시 동면 목골길 14, 1층","24213","그린 F&B","2024-01-04 16:52:48","U","2024-01-06 02:40:00","집단급식소 식품판매업","267578.567829056","486375.786476097","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"49","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2010-00008","2010-05-19","","01","영업/정상","01","영업","","","","","033 744 4965","33.25","","강원특별자치도 원주시 중앙동 53-1","강원특별자치도 원주시 중앙로 146 (중앙동)","26428","가보세식품","2021-01-14 14:50:07","I","2023-06-13 00:00:00","집단급식소 식품판매업","284053.141452188","428119.716233644","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"50","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2010-00010","2010-07-27","","01","영업/정상","01","영업","","","","","033 766 3253","29.47","","강원특별자치도 원주시 명륜동 483 11통3반","강원특별자치도 원주시 남원로527번길 6-36 (명륜동)","26480","두레농산","2021-01-14 14:50:35","I","2023-06-13 00:00:00","집단급식소 식품판매업","283724.382751595","426114.250179245","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"51","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2022-00001","2022-01-24","","01","영업/정상","01","영업","","","","","033 749 3022","3271.75","","강원특별자치도 원주시 우산동 429-1","강원특별자치도 원주시 우산공단길 167 (우산동)","26335","엠플러스에프엔씨(주)","2023-03-29 15:19:25","I","2023-06-13 00:00:00","집단급식소 식품판매업","283111.853661094","431499.173080307","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"52","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2022-00002","2022-07-21","","01","영업/정상","01","영업","","","","","033 763 7626","75.52","","강원특별자치도 원주시 흥업면 흥업리 1475-1","강원특별자치도 원주시 흥업면 사제로 188, 3동","26404","우리밀해오름","2024-02-28 21:14:08","U","2024-03-01 02:40:00","집단급식소 식품판매업","","","집단급식소 식품판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"53","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2022-00003","2022-08-17","","01","영업/정상","01","영업","","","","","","128.80","","강원특별자치도 원주시 흥업면 흥업리 1395-3","강원특별자치도 원주시 흥업면 흥업신촌길 2, 2동","26404","주식회사바른에프에스","2024-08-02 14:32:57","U","2024-08-04 02:40:00","집단급식소 식품판매업","280363.327844972","423516.930013652","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","87.64","","","",
"54","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2023-00001","2023-05-12","","01","영업/정상","01","영업","","","","","","118.25","","강원특별자치도 원주시 소초면 평장리 1071","강원특별자치도 원주시 소초면 섬배로 245-1, 1층","26307","원주케어푸드","2023-07-11 16:14:48","U","2023-07-13 02:40:00","집단급식소 식품판매업","287525.585005566","435714.106987823","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","4","","","",
"55","집단급식소식품판매업","07_22_01_P","4191000","4191000-122-2019-00003","2019-06-14","","01","영업/정상","01","영업","","","","","","254.00","","강원특별자치도 원주시 우산동 88-1 상지할인마트","강원특별자치도 원주시 북원로 2501, 상지할인마트 1층 (우산동)","26342","상지식자재할인마트","2019-07-09 16:25:59","I","2023-06-13 00:00:00","집단급식소 식품판매업","283222.078014548","429948.648225008","집단급식소 식품판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
