"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2018-00001","2018-08-06","","01","영업/정상","01","영업","","","","","033 745 1990","3683.54","","강원특별자치도 원주시 문막읍 반계리 5-5 JMP산업(주)원주공장","강원특별자치도 원주시 문막읍 문막공단길 235","26362","제이엠피산업(주)","2021-10-20 15:52:51","I","2023-06-13 00:00:00","용기.포장지제조업","271403.157556314","422114.899973925","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"12","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2022-00001","2022-11-22","","01","영업/정상","01","영업","","","","","","914.40","","강원특별자치도 원주시 우산동 411-18","강원특별자치도 원주시 우산로 180-22, 1,2층 (우산동)","26336","주식회사한지랑","2024-06-04 13:56:48","U","2024-06-06 02:40:00","용기.포장지제조업","283284.794596376","430883.421068164","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"13","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2022-00002","2022-12-27","","01","영업/정상","01","영업","","","","","033 766 2758","0.00","","강원특별자치도 원주시 흥업면 흥업리 산 66 한라대학교","강원특별자치도 원주시 흥업면 한라대길 28, 한라대학교창업보육센터2관 107호 1층","26404","주식회사뉴로팩","2022-12-27 10:53:27","I","2023-06-13 00:00:00","용기.포장지제조업","280062.707435473","422524.037659411","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"14","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2023-00001","2023-02-23","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 원주시 관설동 1718-10","강원특별자치도 원주시 단관초교길 30-4 (관설동)","26472","삼협","2023-02-23 16:05:10","I","2023-06-13 00:00:00","용기.포장지제조업","285348.949257373","424241.915145153","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"15","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2007-00002","2007-04-06","","01","영업/정상","01","영업","","","","","033  6616987","441.00","","강원특별자치도 강릉시 주문진읍 교항리 523-6","강원특별자치도 강릉시 주문진읍 공시내길 83-6","25421","강원비닐","2013-12-23 21:41:49","I","2023-06-13 00:00:00","용기.포장지제조업","359477.536084877","486909.088493102","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","1","임대","0","0","N","0","","","",
"16","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2002-00001","2002-01-11","","01","영업/정상","01","영업","","","","","033 6623127","27.30","","강원특별자치도 강릉시 주문진읍 주문리 312-593","강원특별자치도 강릉시 주문진읍 시장3길 6","25413","청도비닐","2024-06-20 10:42:24","U","2024-06-22 02:40:00","용기.포장지제조업","360729.790500027","489267.324909854","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"17","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2003-00001","2003-12-03","","01","영업/정상","01","영업","","","","","033 647 2365","3640.00","","강원특별자치도 강릉시 사천면 방동리 803-4","강원특별자치도 강릉시 사천면 과학단지로 202-19","25440","이피아이(주)","2021-03-12 17:19:11","I","2023-06-13 00:00:00","용기.포장지제조업","363434.708090891","480196.49594514","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","27","","","",
"18","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2012-00001","2012-02-22","","01","영업/정상","01","영업","","","","","033 646 8983","632.55","","강원특별자치도 강릉시 신석동 190-1","강원특별자치도 강릉시 신석길65번길 26 (신석동)","25613","우등비닐","2017-02-27 09:08:23","I","2023-06-13 00:00:00","용기.포장지제조업","369523.532305221","471900.91281546","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","2","","","",
"19","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2012-00002","2012-09-25","","01","영업/정상","01","영업","","","","","033 644 8981","144.50","","강원특별자치도 강릉시 주문진읍 교항리 1207-12","강원특별자치도 강릉시 주문진읍 농공단지길 28-13","25422","(주)디아이","2016-03-17 16:39:28","I","2023-06-13 00:00:00","용기.포장지제조업","360697.074536554","486974.805208351","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"20","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2023-00001","2023-03-29","","01","영업/정상","01","영업","","","","","055 372 1234","260.00","","강원특별자치도 강릉시 사천면 방동리 803-4","강원특별자치도 강릉시 사천면 과학단지로 202-19, 가동","25440","남양매직(주)강릉공장","2023-03-29 17:30:15","I","2023-06-13 00:00:00","용기.포장지제조업","363434.708090891","480196.49594514","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"21","용기·포장지제조업","07_22_15_P","4211000","4211000-118-2020-00001","2020-03-02","","01","영업/정상","01","영업","","","","","033 9313691","281.50","","강원특별자치도 동해시 구호동 247-24 동해자유무역지역관리원, 1층 표준공장1동","강원특별자치도 동해시 공단1로 177, 동해자유무역지역관리원 표준공장1동 1층 (구호동)","25798","(주)청옥","2020-03-02 21:02:13","I","2023-06-13 00:00:00","용기.포장지제조업","390174.841949188","444233.453165163","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","79","","","",
"22","용기·포장지제조업","07_22_15_P","4211000","4211000-118-2025-00001","2025-03-21","","01","영업/정상","01","영업","","","","","033 5222488","1424.60","","강원특별자치도 동해시 구호동 247-20 공장","강원특별자치도 동해시 공단1로 177-20, 표준공장 3동 3층 (구호동)","25798","주식회사 디아이에이","2025-03-21 10:05:06","I","2025-03-23 00:10:24","용기.포장지제조업","390326.397966421","444005.230266641","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"23","용기·포장지제조업","07_22_15_P","4251000","4251000-118-2006-00001","2006-04-24","","01","영업/정상","01","영업","","","","","033 434 9422","583.81","","강원특별자치도 홍천군 북방면 하화계리 740","강원특별자치도 홍천군 북방면 도둔길 49","25115","(주)삼양패키징 홍천공장","2025-02-20 14:10:59","U","2025-02-22 02:40:00","용기.포장지제조업","274091.131503479","465814.991902042","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"24","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2006-00001","2006-03-10","","01","영업/정상","01","영업","","","","","033 3442260","5138.58","","강원특별자치도 횡성군 횡성읍 묵계리 43-7","강원특별자치도 횡성군 횡성읍 청용1길 22","25241","한솔에코패키징(주) 2공장","2025-01-16 15:02:28","U","2025-01-18 02:40:00","용기.포장지제조업","286768.212286311","441565.777014998","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","149.5","","","",
"25","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2012-00001","2012-07-06","","01","영업/정상","01","영업","","","","","033342 5667","3856.56","","강원특별자치도 횡성군 우천면 양적리 37-27","강원특별자치도 횡성군 우천면 수남로266번길 35","25249","(주)한국피에스","2020-11-03 10:28:08","I","2023-06-13 00:00:00","용기.포장지제조업","293637.35190552","439962.510087422","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","335.32","","","",
"26","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2020-00001","2020-05-06","","01","영업/정상","01","영업","","","","","033 342 6200","1764.00","","강원특별자치도 횡성군 우천면 상하가리 541","강원특별자치도 횡성군 우천면 우천산업단지로 75-13","25244","동원시스템즈 횡성공장","2021-12-01 11:21:23","I","2023-06-13 00:00:00","용기.포장지제조업","293627.126992825","443355.930767678","용기.포장지제조업","0","0","","","상수도전용","0","0","1","0","5","자가","0","0","N","0","","","",
"27","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2021-00001","2021-10-15","","01","영업/정상","01","영업","","","","","033345 4477","5826.54","","강원특별자치도 횡성군 우천면 상하가리 461","강원특별자치도 횡성군 우천면 우천산업단지로 84-4","25244","(주)에스피프린팅","2021-10-15 17:32:09","I","2023-06-13 00:00:00","용기.포장지제조업","293569.126828755","443520.08846153","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"28","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2022-00001","2022-08-23","","01","영업/정상","01","영업","","","","","033 3452260","2236.88","","강원특별자치도 횡성군 우천면 용둔리 109-20","강원특별자치도 횡성군 우천면 경강로 2845","25244","한솔에코패키징(주) 우천지점","2025-01-13 15:53:55","U","2025-01-15 02:40:00","용기.포장지제조업","294472.103076369","443672.441067837","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","114.3","","","",
"29","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2025-00001","2025-02-24","","01","영업/정상","01","영업","","","","","033 808 7880","5865.50","","강원특별자치도 횡성군 횡성읍 묵계리 9-2","강원특별자치도 횡성군 횡성읍 청용3길 25","25241","한솔에코패키징(주) 1공장","2025-02-24 09:44:00","I","2025-02-26 00:10:37","용기.포장지제조업","286885.541729497","441660.198596561","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","941.86","","","",
"30","용기·포장지제조업","07_22_15_P","4261000","4261000-118-2025-00002","2025-02-24","","01","영업/정상","01","영업","","","","","033 808 7880","2913.43","","강원특별자치도 횡성군 횡성읍 묵계리 43-6","강원특별자치도 횡성군 횡성읍 청용1길 6","25241","한솔에코패키징(주) 3공장","2025-02-24 09:45:20","I","2025-02-26 00:10:37","용기.포장지제조업","286727.420832032","441576.912718548","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","271.62","","","",
"31","용기·포장지제조업","07_22_15_P","4341000","4341000-118-2004-00001","2004-07-21","","01","영업/정상","01","영업","","","","","033 6353917","408.44","","강원특별자치도 고성군 토성면 금화정리 115-1","강원특별자치도 고성군 토성면 화원길 5","24754","강원비닐(성창포장)","2017-12-08 13:34:19","I","2023-06-13 00:00:00","용기.포장지제조업","335294.03130562","532490.159402473","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"32","용기·포장지제조업","07_22_15_P","4181000","4181000-118-1999-00001","1999-06-19","","03","폐업","02","폐업","2024-12-27","","","","033 2501100","342.18","","강원특별자치도 춘천시 후평동 622-1","강원특별자치도 춘천시 삭주로145번길 61 (후평동)","24232","한국라텍스공업(주)","2024-12-27 10:21:28","U","2024-12-29 02:40:00","용기.포장지제조업","265443.664653512","487918.00400538","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"33","용기·포장지제조업","07_22_15_P","4181000","4181000-118-2002-00001","2002-12-05","","03","폐업","02","폐업","2010-03-12","","","","033 2623163","448.00","","강원특별자치도 춘천시 퇴계동 857-4 퇴계농공단지내","","","(주)한국편의시설산업","2002-12-05 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","265181.426646036","482817.591335801","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","3","자가","0","0","N","0","","","",
"34","용기·포장지제조업","07_22_15_P","4191000","4191000-118-1991-00001","1991-12-02","","03","폐업","02","폐업","2013-03-05","","","","033 7477081","3899.36","","강원특별자치도 원주시 태장동 1720-14 태장농공단지23","강원특별자치도 원주시 태장공단길 54-6 (태장동,태장농공단지23)","26311","(주)피아트","2013-02-26 10:32:47","I","2023-06-13 00:00:00","용기.포장지제조업","283761.415575466","434162.803464379","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"35","용기·포장지제조업","07_22_15_P","4191000","4191000-118-1991-00002","1991-05-01","","03","폐업","02","폐업","2022-04-13","","","","","5692.01","","강원특별자치도 원주시 문막읍 건등리 383-1","강원특별자치도 원주시 문막읍 왕건로 49","26368","(주)테라윈프린팅","2022-04-13 14:40:00","I","2023-06-13 00:00:00","용기.포장지제조업","273173.287994567","424928.147438119","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"36","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2001-00001","2001-05-04","","03","폐업","02","폐업","2001-11-21","","","","","99.82","","강원특별자치도 원주시 소초면 흥양리 450-1","","","칠성포장","2001-11-21 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","288614.092791546","430200.439517171","용기.포장지제조업","0","0","","","지하수전용","0","0","0","0","0","임대","0","0","N","0","","","",
"37","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2002-00001","2002-07-28","","03","폐업","02","폐업","2003-10-02","","","","033 7416313","","","강원특별자치도 원주시 태장동 1052-14","","","강원지기","2002-07-28 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","284317.392024214","431560.979406794","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2003-00001","2003-06-25","","03","폐업","02","폐업","2017-12-29","","","","033 7315390","1965.00","","강원특별자치도 원주시 문막읍 반계리 5-5","강원특별자치도 원주시 문막읍 문막공단길 235","26362","명성산업(주)","2017-12-29 17:22:43","I","2023-06-13 00:00:00","용기.포장지제조업","271403.157556314","422114.899973925","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"39","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2006-00001","2006-08-25","","03","폐업","02","폐업","2006-09-25","","","","033 7312352","712.81","","강원특별자치도 원주시 문막읍 반계리 2228","","","태영제관 주식회사","2006-08-25 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","271604.400148986","421549.48735133","용기.포장지제조업","0","0","","","상수도전용","0","5","2","0","3","임대","100000000","3000000","N","0","","","",
"40","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2008-00001","2008-08-08","","03","폐업","02","폐업","2011-09-05","","","","033 745 5339","894.00","","강원특별자치도 원주시 부론면 법천리 1473-6","","","(주)엔피아이","2011-09-05 14:27:53","I","2023-06-13 00:00:00","용기.포장지제조업","267013.622454513","412530.083139377","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"41","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2009-00001","2009-09-15","","03","폐업","02","폐업","2014-07-31","","","","","195.64","","강원특별자치도 원주시 태장동 1720-14","강원특별자치도 원주시 태장공단길 54-6 (태장동)","26311","(주)네오퍼플원주공장","2014-03-04 17:46:24","I","2023-06-13 00:00:00","용기.포장지제조업","283761.415575466","434162.803464379","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"42","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2012-00001","2012-06-01","","03","폐업","02","폐업","2013-12-09","","","","033 765 2190","53.83","","강원특별자치도 원주시 흥업면 매지리 1304-1 연세대학교 장애인창업보육센터 201호","","","합자회사 대은","2012-08-22 13:38:01","I","2023-06-13 00:00:00","용기.포장지제조업","280061.198838912","419641.473344835","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"43","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2013-00001","2013-02-15","","03","폐업","02","폐업","2017-11-06","","","","033 744 1990","913.50","","강원특별자치도 원주시 우산동 411-18 1층","","","주식회사 자연담은한지","2017-11-06 15:57:50","I","2023-06-13 00:00:00","용기.포장지제조업","283284.794596376","430883.421068164","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","23.2","","","",
"44","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2013-00002","2013-05-20","","03","폐업","02","폐업","2023-02-17","","","","033 746 7081","0.00","","강원특별자치도 원주시 지정면 보통리 143","강원특별자치도 원주시 지정면 보통새담길 14, 다동 1층","26356","태주피엘","2023-02-17 10:34:20","I","2023-06-13 00:00:00","용기.포장지제조업","277847.843425497","428102.114455334","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"45","용기·포장지제조업","07_22_15_P","4191000","4191000-118-2015-00004","2015-11-24","","03","폐업","02","폐업","2019-01-18","","","","033 735 5430","557.35","","강원특별자치도 원주시 호저면 주산리 113-57 1,2층","강원특별자치도 원주시 호저면 막골길 72-1 (1,2층)","26303","(주)케이디프라테크","2019-01-18 14:04:27","I","2023-06-13 00:00:00","용기.포장지제조업","282187.776630095","435569.530291194","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"46","용기·포장지제조업","07_22_15_P","4201000","4201000-118-1991-00001","1991-03-13","","03","폐업","02","폐업","1994-02-15","","","","","","","강원특별자치도 강릉시 포남동 1194-6","","","한양수지공업사","2002-06-24 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","368778.905866371","475796.774452283","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"47","용기·포장지제조업","07_22_15_P","4201000","4201000-118-1992-00001","1992-03-26","","03","폐업","02","폐업","1998-07-14","","","","","","","강원특별자치도 강릉시 내곡동 621-2","","","한국판지","2002-06-24 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","365481.795992141","472556.910530579","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"48","용기·포장지제조업","07_22_15_P","4201000","4201000-118-1993-00001","1993-06-19","","03","폐업","02","폐업","1996-02-13","","","","","","","강원특별자치도 강릉시 입암동 60-8","","","도미표판지","2002-06-21 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","368961.041020937","475182.763564982","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"49","용기·포장지제조업","07_22_15_P","4201000","4201000-118-1996-00001","1996-02-27","","03","폐업","02","폐업","2007-01-26","","","","033 6448084","161.20","","강원특별자치도 강릉시 구정면 여찬리 140","","","산호수지","2002-03-12 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","366033.846421249","470425.488651878","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"50","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2001-00001","2001-12-28","","03","폐업","02","폐업","2017-02-27","","","","033 6485073","79.00","","강원특별자치도 강릉시 옥천동 47-12","강원특별자치도 강릉시 수문길19번길 6 (옥천동)","25555","동경산업","2016-02-29 09:57:28","I","2023-06-13 00:00:00","용기.포장지제조업","367593.199470716","474240.218708206","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"51","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2002-00002","2002-01-31","","03","폐업","02","폐업","2013-01-30","","","","033 6458840","558.00","","강원특별자치도 강릉시 신석동 190-1","","","진원상사","2011-03-30 11:10:35","I","2023-06-13 00:00:00","용기.포장지제조업","369523.532305221","471900.91281546","용기.포장지제조업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"52","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2004-00002","2004-04-06","","03","폐업","02","폐업","2006-05-29","","","","033 6434477","49.70","","강원특별자치도 강릉시 성산면 위촌리 333","","","한국박판지","2004-04-06 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","362759.513954174","474026.262141381","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"53","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2004-00003","2004-02-27","","03","폐업","02","폐업","2019-01-07","","","","033 6416287","","","강원특별자치도 강릉시 성산면 관음리 89","강원특별자치도 강릉시 성산면 괴일길 149","25448","명솔박판지","2019-01-07 11:14:41","I","2023-06-13 00:00:00","용기.포장지제조업","361832.576708064","472329.37206175","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"54","용기·포장지제조업","07_22_15_P","4201000","4201000-118-2007-00001","2007-01-31","","03","폐업","02","폐업","2009-12-16","","","","6425810","120.00","","강원특별자치도 강릉시 강동면 안인리 502-2","","","동명산업","2007-01-31 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","374132.100344962","471823.318883762","용기.포장지제조업","0","0","","","간이상수도","0","0","0","0","1","자가","0","0","N","0","","","",
"55","용기·포장지제조업","07_22_15_P","4211000","4211000-118-2003-00001","2003-08-01","","03","폐업","02","폐업","2023-01-17","","","","033 5211822","1170.00","","강원특별자치도 동해시 구호동 236-10","강원특별자치도 동해시 공단7로 55 (구호동)","25799","(주)세진산업","2023-01-17 15:37:26","I","2023-06-13 00:00:00","용기.포장지제조업","389254.317257246","443802.879356499","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"56","용기·포장지제조업","07_22_15_P","4211000","4211000-118-2003-00002","2003-12-01","","03","폐업","02","폐업","2006-09-20","","","","033 5223366","2490.40","","강원특별자치도 동해시 구호동 243-17 외 1필지","","","(주)월드상사","2003-12-01 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","389313.622952806","443633.801018728","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"57","용기·포장지제조업","07_22_15_P","4211000","4211000-118-2019-00001","2019-10-01","","03","폐업","02","폐업","2020-03-03","","","","07077570757","43.44","","강원특별자치도 동해시 지흥동 산 119","강원특별자치도 동해시 지양길 200, 3층 P306호 (지흥동)","25800","티앤씨","2020-03-03 16:21:35","I","2023-06-13 00:00:00","용기.포장지제조업","384559.642685634","446847.696396704","용기.포장지제조업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"58","용기·포장지제조업","07_22_15_P","4221000","4221000-118-2002-00001","2002-07-02","","03","폐업","02","폐업","2009-09-14","","","","033 5534609","","","강원특별자치도 태백시 철암동 445-1 2통4반 농공단지","","","한기협태백지회","2006-08-11 00:00:00","I","2023-06-13 00:00:00","용기.포장지제조업","380754.559126239","405489.267676953","용기.포장지제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
