"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"34","식품소분업","07_22_08_P","4181000","4181000-109-2016-00013","2016-11-11","","01","영업/정상","01","영업","","","","","033 911 4800","4.50","","강원특별자치도 춘천시 신동면 증리 950-6","강원특별자치도 춘천시 신동면 김유정로 1395","24412","청년푸줏간","2019-11-11 13:11:06","I","2023-06-13 00:00:00","식품소분업","262812.708227807","479592.899405515","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"35","식품소분업","07_22_08_P","4181000","4181000-109-2016-00014","2016-12-15","","01","영업/정상","01","영업","","","","","","18.00","","강원특별자치도 춘천시 석사동 771-4","강원특별자치도 춘천시 우석로 22, 1층 (석사동)","24327","팔도명가김치","2017-01-16 16:32:43","I","2023-06-13 00:00:00","식품소분업","265786.442598511","484652.901847721","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"36","식품소분업","07_22_08_P","4181000","4181000-109-2017-00004","2017-04-17","","01","영업/정상","01","영업","","","","","033 264 6337","22.60","","강원특별자치도 춘천시 동내면 거두리 1155","강원특별자치도 춘천시 동내면 거두단지2길 50","24398","(주)팜크로스","2017-04-17 13:26:32","I","2023-06-13 00:00:00","식품소분업","268897.693487821","485080.757238187","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"37","식품소분업","07_22_08_P","4181000","4181000-109-2017-00005","2017-08-28","","01","영업/정상","01","영업","","","","","033 262 5885","8.00","","강원특별자치도 춘천시 퇴계동 861-15","강원특별자치도 춘천시 퇴계공단1길 56-10 (퇴계동)","24427","대영제분","2024-11-19 12:04:48","U","2024-11-21 02:40:00","식품소분업","264964.340732514","482743.933419325","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"38","식품소분업","07_22_08_P","4181000","4181000-109-2017-00006","2017-09-06","","01","영업/정상","01","영업","","","","","033 257 4014","31.43","","강원특별자치도 춘천시 우두동 754-14","강원특별자치도 춘천시 영서로 2801 (우두동)","24236","대흥 씨푸드","2017-09-06 14:37:49","I","2023-06-13 00:00:00","식품소분업","263837.864840679","489132.579930431","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"39","식품소분업","07_22_08_P","4181000","4181000-109-2018-00002","2018-05-21","","01","영업/정상","01","영업","","","","","15222860","71.96","","강원특별자치도 춘천시 퇴계동 856-12","강원특별자치도 춘천시 퇴계공단1길 61-11 (퇴계동)","24427","(주)뽀뽀뜨","2018-05-21 13:29:23","I","2023-06-13 00:00:00","식품소분업","265112.978831424","482859.400384334","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"40","식품소분업","07_22_08_P","4181000","4181000-109-2018-00004","2018-09-05","","01","영업/정상","01","영업","","","","","070 41126513","62.77","","강원특별자치도 춘천시 후평동 623-40 나동","강원특별자치도 춘천시 후석로462번길 19, 나동 (후평동)","24232","농업회사법인유한회사비와이","2024-07-18 11:02:14","U","2024-07-20 02:40:00","식품소분업","265322.394130208","487807.880044155","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"41","식품소분업","07_22_08_P","4181000","4181000-109-2018-00005","2018-09-13","","01","영업/정상","01","영업","","","","","033 262 3849","9.00","","강원특별자치도 춘천시 동산면 원창리 291-1","강원특별자치도 춘천시 동산면 영서로 1266","24409","춘천종합가스","2018-09-13 09:12:57","I","2023-06-13 00:00:00","식품소분업","268092.51551825","477407.881630399","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"42","식품소분업","07_22_08_P","4181000","4181000-109-2019-00001","2019-05-21","","01","영업/정상","01","영업","","","","","070 76702665","29.55","","강원특별자치도 춘천시 후평동 198-53 바이오타운 BIO-2동 401호","강원특별자치도 춘천시 소양강로 32, 바이오타운 BIO-2동 401호 (후평동)","24232","(주)더밸류바이오텍","2019-05-21 16:35:19","I","2023-06-13 00:00:00","식품소분업","265331.3469315","487999.802568208","식품소분업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"43","식품소분업","07_22_08_P","4181000","4181000-109-2019-00002","2019-05-23","","01","영업/정상","01","영업","","","","","","36.00","","강원특별자치도 춘천시 사농동 133-1 춘천시농수산물도매시장 21호","강원특별자치도 춘천시 마장길 39, 춘천시농수산물도매시장 21호 (사농동)","24223","그린유통","2019-05-23 14:53:17","I","2023-06-13 00:00:00","식품소분업","263849.369142938","489958.470585472","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"44","식품소분업","07_22_08_P","4181000","4181000-109-2020-00003","2020-04-07","","01","영업/정상","01","영업","","","","","","91.70","","강원특별자치도 춘천시 동내면 거두리 417-12","강원특별자치도 춘천시 동내면 순환대로 990-1","24398","(주)아름푸드","2021-08-31 11:12:11","I","2023-06-13 00:00:00","식품소분업","268377.028674752","485365.030320215","식품소분업","0","0","","","지하수전용","0","0","0","0","0","자가","0","0","N","0","","","",
"45","식품소분업","07_22_08_P","4181000","4181000-109-2020-00004","2020-05-19","","01","영업/정상","01","영업","","","","","","23.40","","강원특별자치도 춘천시 동내면 거두리 422-24","강원특별자치도 춘천시 동내면 순환대로 997","24399","정연푸드","2020-06-17 10:06:09","I","2023-06-13 00:00:00","식품소분업","268231.056323245","485449.061531674","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"46","식품소분업","07_22_08_P","4181000","4181000-109-2020-00006","2020-05-25","","01","영업/정상","01","영업","","","","","033 252 9985","45.70","","강원특별자치도 춘천시 후평동 623-49","강원특별자치도 춘천시 후석로462번길 15, D동 (후평동)","24232","(주)참푸드","2024-09-24 16:37:55","U","2024-09-26 02:40:00","식품소분업","265281.136546664","487823.759628427","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"47","식품소분업","07_22_08_P","4181000","4181000-109-2020-00009","2020-10-16","","01","영업/정상","01","영업","","","","","","328.05","","강원특별자치도 춘천시 동내면 거두리 497-9","강원특별자치도 춘천시 동내면 순환대로 874","24399","춘천양봉원","2020-10-16 10:41:08","I","2023-06-13 00:00:00","식품소분업","268321.023905434","484125.929376622","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"48","식품소분업","07_22_08_P","4181000","4181000-109-2021-00001","2021-04-30","","01","영업/정상","01","영업","","","","","","32.85","","강원특별자치도 춘천시 동면 감정리 531-2","강원특별자치도 춘천시 동면 연산골길 100","24212","주식회사 태범프레시","2021-04-30 13:34:56","I","2023-06-13 00:00:00","식품소분업","269296.734731295","488645.032810149","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"49","식품소분업","07_22_08_P","4181000","4181000-109-2021-00002","2021-06-30","","01","영업/정상","01","영업","","","","","","16.78","","강원특별자치도 춘천시 신북읍 율문리 328","강원특별자치도 춘천시 신북읍 사랑말2길 55-16","24206","주식회사 우주푸드빌","2022-12-23 14:04:30","I","2023-06-13 00:00:00","식품소분업","265695.287339351","492129.609518419","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"50","식품소분업","07_22_08_P","4181000","4181000-109-2021-00004","2021-11-15","","01","영업/정상","01","영업","","","","","","22.12","","강원특별자치도 춘천시 신동면 증리 594-1","강원특별자치도 춘천시 신동면 풍류1길 119","24412","농업회사법인 주식회사 초맘","2024-10-11 18:01:20","U","2024-10-13 02:40:00","식품소분업","263815.676989886","479680.472991136","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"51","식품소분업","07_22_08_P","4181000","4181000-109-2022-00001","2022-01-11","","01","영업/정상","01","영업","","","","","","99.00","","강원특별자치도 춘천시 후평동 734-17","강원특별자치도 춘천시 만천로205번길 20, 1층 (후평동)","24297","푸드엠","2024-06-21 11:05:22","U","2024-06-23 02:40:00","식품소분업","266139.86912517","487359.167668583","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"52","식품소분업","07_22_08_P","4181000","4181000-109-2022-00004","2022-01-28","","01","영업/정상","01","영업","","","","","033 243 6101","66.00","","강원특별자치도 춘천시 사농동 808-5","강원특별자치도 춘천시 우두로 62 (사농동)","24221","춘천원예농협하나로마트","2024-06-27 11:55:01","U","2024-06-29 02:40:00","식품소분업","264023.258343607","490209.433469564","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"53","식품소분업","07_22_08_P","4181000","4181000-109-2022-00006","2022-05-25","","01","영업/정상","01","영업","","","","","","47.05","","강원특별자치도 춘천시 동면 장학리 214-2","강원특별자치도 춘천시 동면 건일길 85-20","24213","주식회사 모비딕","2024-04-25 16:13:40","U","2024-04-27 02:40:00","식품소분업","266820.20130849","487944.428756896","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"54","식품소분업","07_22_08_P","4181000","4181000-109-2022-00007","2022-06-16","","01","영업/정상","01","영업","","","","","033 262 8010","359.01","","강원특별자치도 춘천시 석사동 980","강원특별자치도 춘천시 후석로 120 (석사동)","24326","춘천농협 농수산물종합유통센터","2024-07-04 11:04:23","U","2024-07-06 02:40:00","식품소분업","265760.750878195","484782.142992886","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"55","식품소분업","07_22_08_P","4181000","4181000-109-2022-00009","2022-07-18","","01","영업/정상","01","영업","","","","","","23.10","","강원특별자치도 춘천시 운교동 183 동부시장현대아파트","강원특별자치도 춘천시 동부시장길 8, 1층 45호 (운교동, 동부시장현대아파트)","24350","자연","2022-07-18 15:30:23","I","2023-06-13 00:00:00","식품소분업","264518.245047485","486328.376714699","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"56","식품소분업","07_22_08_P","4181000","4181000-109-2023-00001","2023-02-06","","01","영업/정상","01","영업","","","","","","127.47","","강원특별자치도 춘천시 신북읍 유포리 23-30","강원특별자치도 춘천시 신북읍 배후령길 215, 1,2층","24203","(주)대성에너지","2024-04-12 09:49:45","U","2024-04-14 02:40:00","식품소분업","268826.329944608","494246.136074907","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N",".5","","","",
"57","식품소분업","07_22_08_P","4181000","4181000-109-2023-00002","2023-03-02","","01","영업/정상","01","영업","","","","","033 255 5321","50.58","","강원특별자치도 춘천시 퇴계동 864-5","강원특별자치도 춘천시 퇴계공단길 30 (퇴계동)","24427","춘천그린식품","2023-03-02 11:45:46","I","2023-06-13 00:00:00","식품소분업","264612.29913038","482772.362651788","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"58","식품소분업","07_22_08_P","4181000","4181000-109-2023-00003","2023-03-03","","01","영업/정상","01","영업","","","","","033262 3929","138.00","","강원특별자치도 춘천시 동내면 신촌리 441-4","강원특별자치도 춘천시 동내면 동내로 103-13, 1층","24407","소당식품","2024-07-04 11:00:29","U","2024-07-06 02:40:00","식품소분업","267083.470305726","483325.798668299","식품소분업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"59","식품소분업","07_22_08_P","4181000","4181000-109-2024-00005","2024-06-05","","01","영업/정상","01","영업","","","","","","7.00","","강원특별자치도 춘천시 운교동 183 동부시장현대아파트","강원특별자치도 춘천시 동부시장길 8, 1층 70호 (운교동, 동부시장현대아파트)","24350","담;따","2024-06-05 16:39:57","I","2024-06-08 00:14:19","식품소분업","264518.245047485","486328.376714699","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
