"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"36","휴게음식점","07_24_05_P","4281000","4281000-104-2023-00011","2023-08-11","","01","영업/정상","01","영업","","","","","02 32848112","8.45","","강원특별자치도 평창군 진부면 하진부리 117-18","강원특별자치도 평창군 진부면 진부중앙로 58","25332","세븐일레븐 평창진부점","2024-12-26 11:52:37","U","2024-12-28 02:40:00","편의점","337478.734527162","460510.245773472","편의점","1","0","","","상수도전용","0","0","0","0","0","","0","0","N","8.45","","","",
"37","휴게음식점","07_24_05_P","4251000","4251000-104-2023-00020","2023-08-11","","01","영업/정상","01","영업","","","","","","63.68","","강원특별자치도 홍천군 남면 시동리 916-3","강원특별자치도 홍천군 남면 시동안로 209, 주2동 1층","25109","파인넛카페","2023-08-11 10:17:22","I","2023-08-13 00:18:33","커피숍","273289.08879035","454594.312791751","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","63.68","","","",
"38","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00146","2023-08-17","","01","영업/정상","01","영업","","","","","","36.00","","강원특별자치도 원주시 무실동 1850-4","강원특별자치도 원주시 능라동길 34-1, 1층 105호 (무실동)","26392","다복디저트(DabokDessert)","2023-09-02 16:14:05","U","2023-09-04 02:40:00","커피숍","282274.248026008","426113.926023959","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","36","","","",
"39","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00147","2023-08-17","","01","영업/정상","01","영업","","","","","","46.02","","강원특별자치도 원주시 반곡동 1897-1","강원특별자치도 원주시 양지로 68, 1층 102호 (반곡동)","26462","방방탕후루","2023-09-12 15:44:35","U","2023-09-14 02:40:00","기타 휴게음식점","287251.552206016","425463.018913252","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","46.02","","","",
"40","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00148","2023-08-17","","01","영업/정상","01","영업","","","","","","5.44","","강원특별자치도 원주시 명륜동 345 원주댄싱공연장","강원특별자치도 원주시 단구로 170, 원주댄싱공연장 주차장 일대 (명륜동)","26447","엉클잭푸드","2024-07-29 10:09:40","U","2024-07-31 02:40:00","푸드트럭","283813.128820164","426431.214815577","푸드트럭","0","0","","","","0","0","0","0","0","","0","0","N","5.44","","","",
"41","휴게음식점","07_24_05_P","4351000","4351000-104-2023-00047","2023-08-25","","01","영업/정상","01","영업","","","","","","25.40","","강원특별자치도 양양군 강현면 물치리 126-11","강원특별자치도 양양군 강현면 물치천로 14","25061","컴포즈커피 강현농협하나로마트점","2023-12-18 14:18:17","U","2023-12-20 02:40:00","커피숍","340693.912244024","517983.699145683","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","25.4","","","",
"42","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00135","2023-08-01","","01","영업/정상","01","영업","","","","","","15.30","","강원특별자치도 원주시 문막읍 동화리 1536-7","강원특별자치도 원주시 문막읍 왕건로 94, 1층","26367","서원분식","2025-05-16 13:51:57","U","2025-05-18 02:40:00","일반조리판매","273490.282374501","425381.609972151","일반조리판매","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","N","15.3","","","",
"43","휴게음식점","07_24_05_P","4351000","4351000-104-2023-00046","2023-08-17","","01","영업/정상","01","영업","","","","","0232848120","4.50","","강원특별자치도 양양군 손양면 동호리 1-124","강원특별자치도 양양군 손양면 선사유적로 316-20, 101호","25042","세븐일레븐 양양동호비치점","2024-09-20 16:36:13","U","2024-09-22 02:40:00","편의점","347661.29122896","507382.467063616","편의점","0","0","","","","0","0","0","0","0","","0","0","N","4.5","","","",
"44","휴게음식점","07_24_05_P","4181000","4181000-104-2023-00132","2023-08-17","","01","영업/정상","01","영업","","","","","","51.81","","강원특별자치도 춘천시 삼천동 238-3 MBC춘천문화방송","강원특별자치도 춘천시 수변공원길 54, MBC춘천문화방송 1층 (삼천동)","24239","쉴만한물가","2023-08-21 16:07:31","U","2023-08-23 02:40:00","기타 휴게음식점","261823.333742905","486063.952881273","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","51.81","","","",
"45","휴게음식점","07_24_05_P","4181000","4181000-104-2023-00133","2023-08-17","","01","영업/정상","01","영업","","","","","031 746 5300","25.00","","강원특별자치도 춘천시 온의동 511 이마트","강원특별자치도 춘천시 경춘로 2353, 이마트 1층 (온의동)","24435","(주)동해식품","2023-09-01 14:46:57","U","2023-09-03 02:40:00","기타 휴게음식점","263141.943193102","484821.289677657","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","25","","","",
"46","휴게음식점","07_24_05_P","4261000","4261000-104-2023-00018","2023-08-11","","01","영업/정상","01","영업","","","","","","33.40","","강원특별자치도 횡성군 둔내면 자포곡리 409-22","강원특별자치도 횡성군 둔내면 둔내로 60, 1층","25264","컴포즈커피 횡성둔내점","2023-11-10 14:20:03","U","2023-11-12 02:40:00","커피숍","307523.841699755","446219.948577985","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","33.4","","","",
"47","휴게음식점","07_24_05_P","4181000","4181000-104-2023-00124","2023-08-09","","01","영업/정상","01","영업","","","","","","110.16","","강원특별자치도 춘천시 온의동 539","강원특별자치도 춘천시 충혼길44번길 15, 1층 (온의동)","24437","오늘버터","2023-08-28 17:02:25","U","2023-08-30 02:40:00","커피숍","263255.510748831","484558.970966728","커피숍","0","0","기타","","","0","0","0","0","0","","0","0","N","110.16","","","",
"48","휴게음식점","07_24_05_P","4211000","4211000-104-2023-00044","2023-07-14","","01","영업/정상","01","영업","","","","","","192.76","","강원특별자치도 동해시 송정동 1533-10","강원특별자치도 동해시 용정로 40-23, 1층 (송정동)","25785","카페(cafe) 감성","2023-07-14 15:36:13","I","2023-07-16 00:19:09","커피숍","387029.675504007","445917.76287601","커피숍","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","192.76","","","",
"49","휴게음식점","07_24_05_P","4241000","4241000-104-2023-00044","2023-07-14","","01","영업/정상","01","영업","","","","","","4.72","","강원특별자치도 삼척시 정하동 41-305","강원특별자치도 삼척시 이사부길 25 (정하동)","25925","이마트24 삼척항점","2025-01-02 11:33:10","U","2025-01-04 02:40:00","기타 휴게음식점","","","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","4.72","","","",
"50","휴게음식점","07_24_05_P","4271000","4271000-104-2023-00008","2023-07-14","","01","영업/정상","01","영업","","","","","033 375 9997","21.00","","강원특별자치도 영월군 영월읍 방절리 245-11","강원특별자치도 영월군 영월읍 청령포로 126-3, 영월관광센터 1층 푸드코트존 B1호","26226","달다","2025-09-25 11:29:11","U","2025-09-27 02:40:00","기타 휴게음식점","328366.970340436","409557.620060267","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","21","","","",
"51","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00155","2023-08-25","","01","영업/정상","01","영업","","","","","","58.56","","강원특별자치도 원주시 무실동 1641-10","강원특별자치도 원주시 시청로 84, 101호 (무실동)","26388","우지커피원주무실점","2023-09-19 11:52:23","U","2023-09-21 02:40:00","커피숍","282169.220583111","426442.961504571","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","58.56","","","",
"52","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00156","2023-08-25","","01","영업/정상","01","영업","","","","","033 765 0691","120.17","","강원특별자치도 원주시 판부면 서곡리 1243-15","강원특별자치도 원주시 판부면 백운정길 1-2","26402","토브카페(Tovcafe)","2024-05-27 14:44:57","U","2024-05-29 02:40:00","커피숍","283054.075147503","422101.043855011","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","120.17","","","",
"53","휴게음식점","07_24_05_P","4181000","4181000-104-2023-00127","2023-08-11","","01","영업/정상","01","영업","","","","","","49.00","","강원특별자치도 춘천시 동내면 거두리 954-4","강원특별자치도 춘천시 동내면 거두택지길14번길 5-1, 1층","24405","디오알케이크(DORCAKE)","2023-11-23 14:11:16","U","2023-11-25 02:40:00","기타 휴게음식점","266246.183217357","483599.09463049","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","49","","","",
"54","휴게음식점","07_24_05_P","4181000","4181000-104-2023-00128","2023-08-11","","01","영업/정상","01","영업","","","","","","13.65","","강원특별자치도 춘천시 후평동 701-12","강원특별자치도 춘천시 후석로326번길 5, 1층 103호 (후평동)","24299","송정동핫도그후평점","2024-07-29 13:42:56","U","2024-07-31 02:40:00","기타 휴게음식점","265920.32768946","486694.483729324","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","13.65","","","",
"55","휴게음식점","07_24_05_P","4351000","4351000-104-2023-00040","2023-07-14","","01","영업/정상","01","영업","","","","","","2.94","","강원특별자치도 양양군 현남면 인구리 635-5","강원특별자치도 양양군 현남면 인구길 28-27","25053","CU양양인구해변점","2023-07-14 13:30:49","I","2023-07-16 00:19:09","기타 휴게음식점","354752.264651321","497717.097310258","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","2.94","","","",
"56","휴게음식점","07_24_05_P","4351000","4351000-104-2023-00041","2023-07-14","","01","영업/정상","01","영업","","","","","","18.00","","강원특별자치도 양양군 현북면 하광정리 622-4","강원특별자치도 양양군 현북면 하조대해안길 31","25047","빙수앤마켓","2025-07-10 15:46:58","U","2025-07-12 02:40:00","커피숍","351352.012335738","503598.477380806","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"57","휴게음식점","07_24_05_P","4191000","4191000-104-2023-00136","2023-08-04","","01","영업/정상","01","영업","","","","","","45.50","","강원특별자치도 원주시 무실동 1663-4","강원특별자치도 원주시 만대로 170-1, 1층 (무실동)","26385","컴포즈커피원주무실만대로점","2023-08-27 12:31:13","U","2023-08-29 02:40:00","커피숍","281710.953569629","426107.160331341","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","45.5","","","",
"58","휴게음식점","07_24_05_P","4271000","4271000-104-2023-00009","2023-08-04","","01","영업/정상","01","영업","","","","","033 373 5557","172.50","","강원특별자치도 영월군 영월읍 방절리 237-1","강원특별자치도 영월군 영월읍 청령포로 111, 1층","26226","셀렉토커피 영월점","2025-07-15 10:21:17","U","2025-07-17 02:40:00","커피숍","328647.206189308","409509.381075299","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","172.5","","","",
