"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"12","단란주점영업","07_23_01_P","4181000","4181000-103-2012-00001","2012-10-19","","01","영업/정상","01","영업","","","","","033 251 5853","116.91","","강원특별자치도 춘천시 운교동 188-8","강원특별자치도 춘천시 전원길 1, 2층 (운교동)","24260","비틀즈","2024-12-10 15:45:42","U","2024-12-12 02:40:00","단란주점","264618.951692154","486352.179620625","단란주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","116.91","","","",
"13","단란주점영업","07_23_01_P","4181000","4181000-103-2013-00003","2013-11-21","","01","영업/정상","01","영업","","","","","033 244 5566","120.24","","강원특별자치도 춘천시 후평동 727-2 2층","강원특별자치도 춘천시 춘천로 332, 2층 (후평동)","24297","무랑루주","2018-08-27 14:11:13","I","2023-06-13 00:00:00","단란주점","265812.893966737","486981.558895541","단란주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","120.24","","","",
"14","단란주점영업","07_23_01_P","4181000","4181000-103-1995-00009","1995-11-25","","01","영업/정상","01","영업","","","","","033 2411080","49.29","","강원특별자치도 춘천시 소양로1가 95-3","강원특별자치도 춘천시 소양로 186-1 (소양로1가)","24249","쥴리아단란주점","2024-12-10 15:52:28","U","2024-12-12 02:40:00","단란주점","263737.650610974","487708.19927189","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","49.29","","","",
"15","단란주점영업","07_23_01_P","4181000","4181000-103-1993-00004","1993-12-27","","01","영업/정상","01","영업","","","","","033 2579783","89.59","","강원특별자치도 춘천시 근화동 283-2","강원특별자치도 춘천시 공지로451번길 8 (근화동)","24360","별이빛나는밤(별밤)","2021-04-21 16:01:44","I","2023-06-13 00:00:00","단란주점","263018.72894294","485895.879656982","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","89.59","","","",
"16","단란주점영업","07_23_01_P","4181000","4181000-103-1994-00001","1994-05-06","","01","영업/정상","01","영업","","","","","033 2548697","73.80","","강원특별자치도 춘천시 요선동 12-2","강원특별자치도 춘천시 소양고개길 50 (요선동)","24272","콘서트7080","2024-12-10 15:52:08","U","2024-12-12 02:40:00","단란주점","263885.897682568","486855.695116577","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","73.8","","","",
"17","단란주점영업","07_23_01_P","4181000","4181000-103-2017-00001","2017-02-24","","01","영업/정상","01","영업","","","","","033 262 4789","135.40","","강원특별자치도 춘천시 효자동 684-11 1층 (1~12호,14~15호. 남부시장)","강원특별자치도 춘천시 공지로 367, 1층 1~12호,14~15호 (효자동, 남부시장)","24365","뮤직클래스","2021-10-01 11:19:50","I","2023-06-13 00:00:00","단란주점","263776.104141899","485573.469431416","단란주점","0","0","학교정화(절대)","","상수도전용","0","0","0","0","0","","0","0","Y","135.4","","","",
"18","단란주점영업","07_23_01_P","4181000","4181000-103-2021-00001","2021-03-16","","01","영업/정상","01","영업","","","","","070 75438692","106.40","","강원특별자치도 춘천시 중앙로3가 60-6","강원특별자치도 춘천시 명동길 44-1, 지하1층 (중앙로3가)","24357","카사브랑카","2021-06-21 09:03:28","I","2023-06-13 00:00:00","단란주점","263672.364616095","486327.324994184","단란주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","106.4","","","",
"19","단란주점영업","07_23_01_P","4181000","4181000-103-2021-00002","2021-04-16","","01","영업/정상","01","영업","","","","","033 242 9012","136.29","","강원특별자치도 춘천시 요선동 18-13","강원특별자치도 춘천시 서부대성로44번길 25-1, 2층 (요선동)","24272","달구벌2080","2024-12-10 15:55:13","U","2024-12-12 02:40:00","단란주점","263902.779606064","486743.671160321","단란주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","136.29","","","",
"20","단란주점영업","07_23_01_P","4181000","4181000-103-2022-00002","2022-10-13","","01","영업/정상","01","영업","","","","","033 2637080","141.21","","강원특별자치도 춘천시 효자동 305-5","강원특별자치도 춘천시 공지로 267, 지하층 (효자동)","24373","오아시스","2025-04-18 11:02:16","U","2025-04-20 02:40:00","단란주점","264583.613728629","485005.641773518","단란주점","0","0","기타","","","0","0","0","0","0","","0","0","Y","141.21","","","",
"21","단란주점영업","07_23_01_P","4181000","4181000-103-1996-00006","1996-08-19","","01","영업/정상","01","영업","","","","","033 2529313","111.52","","강원특별자치도 춘천시 효자동 618-12","강원특별자치도 춘천시 서부대성로 215 (효자동)","24295","다저스","2024-12-10 15:52:59","U","2024-12-12 02:40:00","단란주점","265235.660391995","485965.709470658","단란주점","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","111.52","","","",
"22","단란주점영업","07_23_01_P","4181000","4181000-103-1996-00010","1996-12-17","","01","영업/정상","01","영업","","","","","033 2424950","104.77","","강원특별자치도 춘천시 효자동 618-19","강원특별자치도 춘천시 춘천로204번길 56 (효자동)","24295","마시자 노래하자","2024-12-10 15:53:14","U","2024-12-12 02:40:00","단란주점","265206.811659917","486004.37975344","단란주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","104.77","","","",
"23","단란주점영업","07_23_01_P","4181000","4181000-103-2023-00002","2023-12-22","","01","영업/정상","01","영업","","","","","","109.69","","강원특별자치도 춘천시 요선동 15-24","강원특별자치도 춘천시 서부대성로48번길 15, 1층 (요선동)","24272","에코","2023-12-28 09:05:19","U","2023-12-30 02:40:00","단란주점","263960.813505006","486824.28445188","단란주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","109.69","","","",
"24","단란주점영업","07_23_01_P","4181000","4181000-103-2024-00001","2024-12-19","","01","영업/정상","01","영업","","","","","","106.85","","강원특별자치도 춘천시 요선동 14-8","강원특별자치도 춘천시 서부대성로44번길 21, 지하1층 (요선동)","24272","샴프7080","2025-05-02 10:31:37","U","2025-05-04 02:40:00","단란주점","263910.093209468","486783.743052348","단란주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","106.85","","","",
"25","단란주점영업","07_23_01_P","4191000","4191000-103-1996-00002","1996-01-03","","01","영업/정상","01","영업","","","","","033 7317025","17.53","","강원특별자치도 원주시 지정면 간현리 1047-16","강원특별자치도 원주시 지정면 간현로 181","26359","유원지단란주점","2015-12-08 10:16:44","I","2023-06-13 00:00:00","단란주점","274011.196865989","429451.826159464","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","17.53","0","","",
"26","단란주점영업","07_23_01_P","4191000","4191000-103-1993-00013","1993-10-16","","01","영업/정상","01","영업","","","","","033 7447155","66.20","","강원특별자치도 원주시 일산동 91-7","강원특별자치도 원주시 무실로 14-3 (일산동)","26427","리무진","2014-02-10 14:27:48","I","2023-06-13 00:00:00","단란주점","283948.75329257","427806.889714025","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","66.2","0","","",
"27","단란주점영업","07_23_01_P","4191000","4191000-103-2005-00002","2005-07-05","","01","영업/정상","01","영업","","","","","","86.00","","강원특별자치도 원주시 학성동 327-13","강원특별자치도 원주시 평원로 107 (학성동)","26415","파티","2023-12-06 19:11:05","U","2023-12-08 02:40:00","단란주점","283894.759101396","428382.610747527","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","86","","","",
"28","단란주점영업","07_23_01_P","4191000","4191000-103-2005-00005","2005-12-22","","01","영업/정상","01","영업","","","","","033 7330030","131.55","","강원특별자치도 원주시 단계동 847-5","강원특별자치도 원주시 장미공원길 27-7 (단계동)","26436","소풍투라이브","2025-07-21 15:58:47","U","2025-07-23 02:40:00","단란주점","282516.258155298","427540.453156252","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","131.55","","","",
"29","단란주점영업","07_23_01_P","4191000","4191000-103-2006-00001","2006-06-12","","01","영업/정상","01","영업","","","","","033 7448080","122.94","","강원특별자치도 원주시 단계동 864 2층","강원특별자치도 원주시 장미공원길 65 (단계동,2층)","26436","희야","2025-01-03 09:43:18","U","2025-01-05 02:40:00","단란주점","282279.001468689","427568.366371032","단란주점","1","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","122.94","","","",
"30","단란주점영업","07_23_01_P","4191000","4191000-103-2006-00002","2006-12-07","","01","영업/정상","01","영업","","","","","033 7432133","77.93","","강원특별자치도 원주시 단계동 842-1","강원특별자치도 원주시 천사로 66 (단계동)","26436","준가요방","2024-10-04 17:04:43","U","2024-10-06 02:40:00","단란주점","282547.029370658","427670.154123021","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","77.93","","","",
"31","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00002","1997-01-28","","01","영업/정상","01","영업","","","","","033 7440029","134.68","","강원특별자치도 원주시 우산동 89-8","강원특별자치도 원주시 북원로2485번길 2 (우산동)","26343","오케이단란주점","2014-01-17 14:39:54","I","2023-06-13 00:00:00","단란주점","283201.788568859","429785.106556012","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","134.68","0","","",
"32","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00003","1997-01-31","","01","영업/정상","01","영업","","","","","033743 5559","108.64","","강원특별자치도 원주시 가현동 90-7","강원특별자치도 원주시 북원로 2695 (가현동)","26315","엔돌핀","2021-07-23 14:00:49","I","2023-06-13 00:00:00","단란주점","283812.273804583","431769.17841172","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","108.64","0","","",
"33","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00004","1997-02-10","","01","영업/정상","01","영업","","","","","033 7313554","90.01","","강원특별자치도 원주시 문막읍 문막리 240-5","강원특별자치도 원주시 문막읍 문막시장1길 46-1","26373","황진이노래타운","2023-01-13 11:35:06","I","2023-06-13 00:00:00","단란주점","272256.371193974","422982.771825382","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","90.01","0","","",
"34","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00007","1997-03-24","","01","영업/정상","01","영업","","","","","","74.02","","강원특별자치도 원주시 지정면 간현리 1049-9","강원특별자치도 원주시 지정면 간현로 188","26359","백악관","2021-04-22 17:11:01","I","2023-06-13 00:00:00","단란주점","273991.279466932","429491.789685927","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","74.02","0","","",
"35","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00009","1997-05-12","","01","영업/정상","01","영업","","","","","","116.72","","강원특별자치도 원주시 우산동 231-8","강원특별자치도 원주시 우산초교길 19-2 (우산동)","26343","달빛","2023-12-27 14:28:44","U","2023-12-29 02:40:00","단란주점","283069.954097451","429866.216784055","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","116.72","0","","",
"36","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00016","1997-08-14","","01","영업/정상","01","영업","","","","","033 7328732","93.85","","강원특별자치도 원주시 부론면 법천리 1449-9","강원특별자치도 원주시 부론면 법천시장길 65-1","26498","희락단란주점","2025-04-16 11:38:53","U","2025-04-18 02:40:00","단란주점","266527.204564654","411972.852828053","단란주점","0","0","주택가주변","자율","상수도전용","0","0","0","0","0","","0","0","Y","93.85","0","","",
"37","단란주점영업","07_23_01_P","4191000","4191000-103-1999-00003","1999-02-25","","01","영업/정상","01","영업","","","","","033 763 8454","97.84","","강원특별자치도 원주시 신림면 신림리 693-6","강원특별자치도 원주시 신림면 치악로 8, 지하1층","26506","들꽃처럼","2023-08-16 09:53:00","U","2023-08-18 02:40:00","단란주점","295969.58195448","414719.752962725","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","97.84","0","","",
"38","단란주점영업","07_23_01_P","4191000","4191000-103-2000-00001","2000-01-15","","01","영업/정상","01","영업","","","","","033 744 8574","91.69","","강원특별자치도 원주시 단계동 867-6","강원특별자치도 원주시 장미공원길 71-5 (단계동)","26436","더라이브","2024-10-14 11:44:52","U","2024-10-16 02:40:00","단란주점","282299.444117785","427499.942711321","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","91.69","","","",
"39","단란주점영업","07_23_01_P","4191000","4191000-103-1993-00015","1993-11-04","","01","영업/정상","01","영업","","","","","033 7437546","92.20","","강원특별자치도 원주시 가현동 91-12","강원특별자치도 원주시 북원로 2693 (가현동)","26315","만남","2018-06-14 13:52:07","I","2023-06-13 00:00:00","단란주점","283809.704042501","431751.959829652","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","92.2","0","","",
"40","단란주점영업","07_23_01_P","4191000","4191000-103-1994-00023","1994-02-04","","01","영업/정상","01","영업","","","","","033 7317304","146.86","","강원특별자치도 원주시 흥업면 흥업리 65-8 ,12,15","강원특별자치도 원주시 흥업면 남원로 76, 지1층","26403","예쁜아지트","2019-04-05 13:33:35","I","2023-06-13 00:00:00","단란주점","281525.935214161","422715.8090045","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","146.86","0","","",
"41","단란주점영업","07_23_01_P","4191000","4191000-103-1995-00008","1995-09-11","","01","영업/정상","01","영업","","","","","033 7470220","71.73","","강원특별자치도 원주시 평원동 352-18","강원특별자치도 원주시 평원안길 2 (평원동)","26430","오아시스","2019-12-19 15:53:57","I","2023-06-13 00:00:00","단란주점","284462.700910651","427827.766467666","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","71.73","0","","",
"42","단란주점영업","07_23_01_P","4191000","4191000-103-1996-00004","1996-01-12","","01","영업/정상","01","영업","","","","","033 7628286","81.90","","강원특별자치도 원주시 흥업면 흥업리 585-8","강원특별자치도 원주시 흥업면 남원로 65","26403","신나는팡팡노래방","2022-10-31 14:55:16","I","2023-06-13 00:00:00","단란주점","281444.965829635","422617.121060294","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","81.9","0","","",
"43","단란주점영업","07_23_01_P","4191000","4191000-103-1996-00008","1996-02-17","","01","영업/정상","01","영업","","","","","033746 2240","108.76","","강원특별자치도 원주시 평원동 301-28","강원특별자치도 원주시 평원안길 26-6 (평원동)","26430","파트너","2024-04-09 16:52:28","U","2024-04-11 02:40:00","단란주점","284390.657422226","427983.565233484","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","108.76","0","","",
"44","단란주점영업","07_23_01_P","4191000","4191000-103-1996-00009","1996-02-23","","01","영업/정상","01","영업","","","","","033 7351598","75.35","","강원특별자치도 원주시 학성동 211-6","강원특별자치도 원주시 원일로 170 (학성동)","26415","히트","2021-09-16 10:43:02","I","2023-06-13 00:00:00","단란주점","283772.873597178","428328.679463968","단란주점","0","0","학교정화(절대)","자율","상수도전용","0","0","0","0","0","","0","0","Y","75.35","0","","",
"45","단란주점영업","07_23_01_P","4191000","4191000-103-1997-00019","1997-10-13","","01","영업/정상","01","영업","","","","","","92.50","","강원특별자치도 원주시 우산동 76-6","강원특별자치도 원주시 북원로 2519 (우산동)","26341","눈내림노래타운","2023-12-06 19:30:49","U","2023-12-08 02:40:00","단란주점","283256.395538503","430118.919631339","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","92.5","0","","",
"46","단란주점영업","07_23_01_P","4191000","4191000-103-2001-00002","2001-03-06","","01","영업/정상","01","영업","","","","","0337462331","66.78","","강원특별자치도 원주시 평원동 323-1","강원특별자치도 원주시 평원안길 25 (평원동)","26430","초대노래방","2025-04-21 15:34:22","U","2025-04-23 02:40:00","단란주점","284345.639910877","427951.123616325","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","66.78","","","",
"47","단란주점영업","07_23_01_P","4191000","4191000-103-2001-00004","2001-06-30","","01","영업/정상","01","영업","","","","","033 7634701","91.31","","강원특별자치도 원주시 일산동 30-5","강원특별자치도 원주시 감영길 11-2 (일산동)","26431","불꽃","2021-12-16 19:03:31","I","2023-06-13 00:00:00","단란주점","284084.227622583","427728.090690073","단란주점","0","0","주택가주변","자율","상수도전용","0","0","0","0","0","","0","0","Y","91.31","","","",
"48","단란주점영업","07_23_01_P","4191000","4191000-103-2002-00004","2002-06-03","","01","영업/정상","01","영업","","","","","033 7316164","73.40","","강원특별자치도 원주시 학성동 207-35","강원특별자치도 원주시 원일로 158 (학성동)","26415","에스(S)술파는노래타운","2024-10-16 13:47:20","U","2024-10-18 02:40:00","단란주점","283822.26835122","428249.673885756","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","73.4","","","",
"49","단란주점영업","07_23_01_P","4191000","4191000-103-2002-00008","2002-11-30","","01","영업/정상","01","영업","","","","","033 7327782","53.96","","강원특별자치도 원주시 중앙동 238-1","강원특별자치도 원주시 중앙로 46-11 (중앙동)","26429","기타부기","2014-01-17 14:47:49","I","2023-06-13 00:00:00","단란주점","284413.240712352","427725.549482448","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","53.96","","","",
"50","단란주점영업","07_23_01_P","4191000","4191000-103-2003-00005","2003-11-03","","01","영업/정상","01","영업","","","","","033 7463173","75.28","","강원특별자치도 원주시 단계동 857-0","강원특별자치도 원주시 천사로 38 (단계동)","26436","아모르라이브","2024-03-13 16:11:13","U","2024-03-16 02:40:00","단란주점","282320.940679545","427699.105885804","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","75.28","","","",
"51","단란주점영업","07_23_01_P","4191000","4191000-103-2003-00006","2003-11-03","","01","영업/정상","01","영업","","","","","033 7315572","97.28","","강원특별자치도 원주시 부론면 법천리 1449-33","강원특별자치도 원주시 부론면 법천시장길 37","26498","모나리자","2021-07-08 17:34:13","I","2023-06-13 00:00:00","단란주점","266493.220582695","412169.632515243","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","97.28","","","",
"52","단란주점영업","07_23_01_P","4191000","4191000-103-2003-00007","2003-11-15","","01","영업/정상","01","영업","","","","","033 7437140","65.67","","강원특별자치도 원주시 우산동 91-1","강원특별자치도 원주시 북원로2485번길 13 (우산동)","26343","대가술파는노래방","2022-07-13 16:41:39","I","2023-06-13 00:00:00","단란주점","283103.504007597","429782.328662212","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","65.67","","","",
"53","단란주점영업","07_23_01_P","4191000","4191000-103-2004-00002","2004-02-11","","01","영업/정상","01","영업","","","","","033 7455455","145.00","","강원특별자치도 원주시 단계동 865-3","강원특별자치도 원주시 장미공원길 66, 2층 (단계동)","26436","칸라이브","2025-06-19 15:49:27","U","2025-06-21 02:40:00","단란주점","282244.1","427548.1","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","145","","","",
"54","단란주점영업","07_23_01_P","4191000","4191000-103-2004-00003","2004-06-04","","01","영업/정상","01","영업","","","","","","97.97","","강원특별자치도 원주시 단계동 857","강원특별자치도 원주시 천사로 38 (단계동)","26436","날개","2022-08-29 16:08:38","I","2023-06-13 00:00:00","단란주점","282320.940679545","427699.105885804","단란주점","0","0","","","","0","0","0","0","0","","0","0","Y","97.97","","","",
"55","단란주점영업","07_23_01_P","4191000","4191000-103-2016-00002","2016-08-22","","01","영업/정상","01","영업","","","","","","139.84","","강원특별자치도 원주시 반곡동 1903-8","강원특별자치도 원주시 미래로 37, 4층 (반곡동)","26462","7080라이브","2025-06-20 10:20:02","U","2025-06-22 02:40:00","단란주점","287470.19065279","425459.00173669","단란주점","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","139.84","","","",
"56","단란주점영업","07_23_01_P","4191000","4191000-103-2017-00001","2017-04-04","","01","영업/정상","01","영업","","","","","","199.13","","강원특별자치도 원주시 단계동 861-2 지상4층","강원특별자치도 원주시 장미공원길 43-2, 지상4층 (단계동)","26436","친구야","2023-10-27 15:29:41","U","2023-10-29 02:40:00","단란주점","282365.297712368","427630.425925368","단란주점","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","Y","199.13","","","",
"57","단란주점영업","07_23_01_P","4191000","4191000-103-2019-00001","2019-12-26","","01","영업/정상","01","영업","","","","","","149.95","","강원특별자치도 원주시 단계동 842-6","강원특별자치도 원주시 장미공원길 26, 5층 (단계동)","26436","엠투(M2)","2022-01-12 13:37:16","I","2023-06-13 00:00:00","단란주점","282545.178179904","427655.391981828","단란주점","0","0","유흥업소밀집지역","기타","상수도전용","0","0","0","0","0","","0","0","Y","149.95","","","",
"58","단란주점영업","07_23_01_P","4191000","4191000-103-2021-00001","2021-10-05","","01","영업/정상","01","영업","","","","","","135.53","","강원특별자치도 원주시 단계동 847-5","강원특별자치도 원주시 장미공원길 27-7, 5층 (단계동)","26436","줄리아나","2025-08-20 13:32:01","U","2025-08-22 02:40:00","단란주점","282516.258155298","427540.453156252","단란주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","135.53","","","",
"59","단란주점영업","07_23_01_P","4191000","4191000-103-2021-00002","2021-11-10","","01","영업/정상","01","영업","","","","","033 734 6636","97.67","","강원특별자치도 원주시 단계동 870-1","강원특별자치도 원주시 장미공원길 74, 2층 (단계동)","26436","제이제이7080라이브","2024-09-20 15:27:43","U","2024-09-22 02:40:00","단란주점","282232.797713931","427461.576008046","단란주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","97.67","","","",
