"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00016","2019-10-28","","01","영업/정상","01","영업","","","","","","83.66","","강원특별자치도 춘천시 온의동 544-9","강원특별자치도 춘천시 춘주로92번길 21-5 (온의동)","24438","만나에프앤비(만나F&B)","2025-07-30 09:00:43","U","2025-08-01 02:40:00","기타 식품제조가공업","263220.855233538","484416.366522342","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"12","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00017","2019-12-27","","01","영업/정상","01","영업","","","","","033 251 0429","9.10","","강원특별자치도 춘천시 후평동 872-5","강원특별자치도 춘천시 세실로208번길 11-3 (후평동)","24307","중앙푸드","2025-07-11 09:52:56","U","2025-07-13 02:40:00","기타 식품제조가공업","266650.678058985","486211.822347969","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"13","식품제조가공업","07_22_11_P","4181000","4181000-106-2020-00003","2020-01-16","","01","영업/정상","01","영업","","","","","","167.55","","강원특별자치도 춘천시 신동면 증리 594-1","강원특별자치도 춘천시 신동면 풍류1길 119","24412","농업회사법인 주식회사 초맘","2024-10-11 18:01:00","U","2024-10-13 02:40:00","기타 식품제조가공업","263815.676989886","479680.472991136","기타 식품제조가공업","0","0","","","상수도전용","0","2","0","0","0","자가","0","0","N","37.55","","","",
"14","식품제조가공업","07_22_11_P","4181000","4181000-106-2020-00004","2020-02-11","","01","영업/정상","01","영업","","","","","","46.80","","강원특별자치도 춘천시 퇴계동 1191-2","강원특별자치도 춘천시 우묵길56번길 24 (퇴계동)","24368","커피블루아울","2020-02-12 11:07:35","I","2023-06-13 00:00:00","기타 식품제조가공업","263661.083601389","484917.683513261","기타 식품제조가공업","0","0","","","상수도전용","0","1","0","0","0","","0","0","N","0","","","",
"15","식품제조가공업","07_22_11_P","4181000","4181000-106-2020-00006","2020-03-30","","01","영업/정상","01","영업","","","","","033 255 9950","461.00","","강원특별자치도 춘천시 사농동 133-1","강원특별자치도 춘천시 마장길 39, 먹거리지원센터 1층 (사농동)","24223","재단법인 춘천지역먹거리통합지원센터","2025-07-15 17:50:20","U","2025-07-18 02:40:00","기타 식품제조가공업","263849.369142938","489958.470585472","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"16","식품제조가공업","07_22_11_P","4181000","4181000-106-2020-00007","2020-04-07","","01","영업/정상","01","영업","","","","","","118.50","","강원특별자치도 춘천시 동내면 거두리 417-12","강원특별자치도 춘천시 동내면 순환대로 990-1","24398","(주)아름푸드","2021-08-31 11:11:46","I","2023-06-13 00:00:00","기타 식품제조가공업","268377.028674752","485365.030320215","기타 식품제조가공업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","35.3","","","",
"17","식품제조가공업","07_22_11_P","4181000","4181000-106-2020-00008","2020-04-07","","01","영업/정상","01","영업","","","","","033 252 9985","78.80","","강원특별자치도 춘천시 후평동 623-49","강원특별자치도 춘천시 후석로462번길 15 (후평동)","24232","(주)참푸드","2025-03-14 13:12:12","U","2025-03-16 02:40:00","기타 식품제조가공업","265281.136546664","487823.759628427","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"18","식품제조가공업","07_22_11_P","4181000","4181000-106-2020-00010","2020-05-18","","01","영업/정상","01","영업","","","","","033 910 4712","332.41","","강원특별자치도 춘천시 후평동 722-15","강원특별자치도 춘천시 춘천로 355, 1, 2층 (후평동)","24234","(주)화진바이오코스메틱(제2연구소)","2020-05-18 13:50:00","I","2023-06-13 00:00:00","기타 식품제조가공업","265859.206145957","487232.6547419","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","2","임대","0","0","N","208.11","","","",
"19","식품제조가공업","07_22_11_P","4181000","4181000-106-2012-00007","2012-04-27","","01","영업/정상","01","영업","","","","","033 2630220","192.76","","강원특별자치도 춘천시 동내면 신촌리 107-15 지하1층","강원특별자치도 춘천시 동내면 금촌로 107-27, 지하1층","24399","주식회사 인디커피","2018-12-19 10:38:52","I","2023-06-13 00:00:00","식품제조가공업","268924.543428397","484114.172644316","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","89.18","","","",
"20","식품제조가공업","07_22_11_P","4181000","4181000-106-2012-00011","2012-07-16","","01","영업/정상","01","영업","","","","","033 2539593","651.31","","강원특별자치도 춘천시 남산면 광판리 126-2","강원특별자치도 춘천시 남산면 종자리로 17","24466","(주)순수","2019-12-30 09:32:13","I","2023-06-13 00:00:00","식품제조가공업","262649.492222512","471590.438616585","식품제조가공업","0","0","","","상수도전용","0","0","1","0","2","임대","0","0","N","190.91","","","",
"21","식품제조가공업","07_22_11_P","4181000","4181000-106-2012-00013","2012-10-17","","01","영업/정상","01","영업","","","","","07077689255","77.24","","강원특별자치도 춘천시 효자동 629-14","강원특별자치도 춘천시 서부대성로227번길 22 (효자동, 지하1층)","24289","시실리아","2016-01-12 15:25:34","I","2023-06-13 00:00:00","식품제조가공업","265476.533319802","485909.041745058","식품제조가공업","0","0","","","상수도전용","0","0","0","0","1","자가","0","0","N","35.44","","","",
"22","식품제조가공업","07_22_11_P","4181000","4181000-106-2012-00015","2012-11-12","","01","영업/정상","01","영업","","","","","033 2574014","113.76","","강원특별자치도 춘천시 우두동 754-14","강원특별자치도 춘천시 영서로 2801 (우두동)","24236","대흥씨푸드","2016-11-29 10:56:50","I","2023-06-13 00:00:00","식품제조가공업","263837.864840679","489132.579930431","식품제조가공업","0","0","","","상수도전용","0","0","1","0","2","자가","0","0","N","34.64","","","",
"23","식품제조가공업","07_22_11_P","4181000","4181000-106-2018-00006","2018-06-15","","01","영업/정상","01","영업","","","","","033 261 8588","412.80","","강원특별자치도 춘천시 동면 만천리 340-4","강원특별자치도 춘천시 동면 만군길 175","24213","(주)호연푸드","2025-07-28 15:31:48","U","2025-07-30 02:40:00","기타 식품제조가공업","268010.444416402","487536.079997514","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"24","식품제조가공업","07_22_11_P","4181000","4181000-106-2018-00008","2018-10-17","","01","영업/정상","01","영업","","","","","033 242 5263","222.14","","강원특별자치도 춘천시 우두동 144-11","강원특별자치도 춘천시 우두상리4길 16 (우두동)","24220","협동조합참닭갈비","2025-07-28 15:18:33","U","2025-07-30 02:40:00","기타 식품제조가공업","265089.209480341","490264.122684699","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"25","식품제조가공업","07_22_11_P","4181000","4181000-106-2018-00010","2018-11-28","","01","영업/정상","01","영업","","","","","","104.05","","강원특별자치도 춘천시 석사동 848-5 2층","강원특별자치도 춘천시 새롬공원길 6, 2층 (석사동)","24394","봄앤푸드","2018-11-28 16:47:04","I","2023-06-13 00:00:00","기타 식품제조가공업","265677.251340603","483630.867958394","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","27.3","","","",
"26","식품제조가공업","07_22_11_P","4181000","4181000-106-2018-00012","2018-12-11","","01","영업/정상","01","영업","","","","","033 263 5625","644.00","","강원특별자치도 춘천시 동내면 신촌리 46-3","강원특별자치도 춘천시 동내면 금촌로 84-15","24399","(주)아비시니카유니온","2025-07-28 15:19:12","U","2025-07-30 02:40:00","기타 식품제조가공업","269117.067656266","483708.605626951","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","70","","","",
"27","식품제조가공업","07_22_11_P","4181000","4181000-106-2018-00013","2018-12-11","","01","영업/정상","01","영업","","","","","","33.67","","강원특별자치도 춘천시 운교동 50-2","강원특별자치도 춘천시 운교길6번길 29 (운교동)","24351","미스터부엉이커피로스터즈","2018-12-11 16:42:09","I","2023-06-13 00:00:00","기타 식품제조가공업","264259.892488146","486496.436599306","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","21.69","","","",
"28","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00002","2019-02-15","","01","영업/정상","01","영업","","","","","033 261 7755","72.25","","강원특별자치도 춘천시 동내면 거두리 422-19","강원특별자치도 춘천시 동내면 순환대로 993, 1층","24399","(주)컴포어","2025-07-28 15:32:25","U","2025-07-30 02:40:00","기타 식품제조가공업","268168.550611544","485367.740609564","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","16.49","","","",
"29","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00003","2019-03-21","","01","영업/정상","01","영업","","","","","033 253 4575","197.40","","강원특별자치도 춘천시 퇴계동 858-6","강원특별자치도 춘천시 퇴계공단1길 77 (퇴계동)","24427","다온일터(춘천지역자활센터)","2025-01-03 17:27:55","U","2025-01-05 02:40:00","기타 식품제조가공업","265232.535754061","482695.629312683","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","71.55","","","",
"30","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00004","2019-04-03","","01","영업/정상","01","영업","","","","","033252 8025","1037.40","","강원특별자치도 춘천시 퇴계동 1251","강원특별자치도 춘천시 퇴계공단2길 43 (퇴계동)","24427","대원FS","2024-02-08 09:08:26","U","2024-02-11 02:40:00","기타 식품제조가공업","264758.132167401","482564.479649789","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"31","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00006","2019-05-21","","01","영업/정상","01","영업","","","","","070 76702665","59.40","","강원특별자치도 춘천시 후평동 198-53 바이오타운 BIO-2동 401호","강원특별자치도 춘천시 소양강로 32, 바이오타운 BIO-2동 401호 (후평동)","24232","(주)더밸류바이오텍","2025-04-14 14:08:22","U","2025-04-16 02:40:00","기타 식품제조가공업","265331.3469315","487999.802568208","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","25.53","","","",
"32","식품제조가공업","07_22_11_P","4181000","4181000-106-2013-00006","2013-05-07","","01","영업/정상","01","영업","","","","","033 264 7272","194.35","","강원특별자치도 춘천시 동내면 고은리 568-35","강원특별자치도 춘천시 동내면 고은길 84-56","24399","스마트팜나인 영농조합법인","2022-11-16 16:41:07","I","2023-06-13 00:00:00","식품제조가공업","267728.509988711","482615.579123134","식품제조가공업","0","0","","","상수도전용","0","0","1","0","1","임대","0","0","N","51.65","","","",
"33","식품제조가공업","07_22_11_P","4181000","4181000-106-2019-00009","2019-07-02","","01","영업/정상","01","영업","","","","","033  2523450","192.00","","강원특별자치도 춘천시 신북읍 율문리 328","강원특별자치도 춘천시 신북읍 사랑말2길 55-16","24206","우주푸드빌","2022-12-22 15:54:58","I","2023-06-13 00:00:00","기타 식품제조가공업","265695.287339351","492129.609518419","기타 식품제조가공업","0","0","","","상수도전용","0","0","2","0","3","","0","0","N","35.95","","","",
"34","식품제조가공업","07_22_11_P","4181000","4181000-106-2005-00015","2005-11-24","","01","영업/정상","01","영업","","","","","033 261 2327","394.00","","강원특별자치도 춘천시 동내면 학곡리 310-5","강원특별자치도 춘천시 동내면 학곡서3길 13, 1층","24408","봄내식품","2024-12-20 13:03:40","U","2024-12-22 02:40:00","식품제조가공업","266736.49632025","481708.630156948","식품제조가공업","0","0","","","상수도(음용)지하수(주방용)겸용","0","0","0","0","0","임대","0","0","N","0","","","",
"35","식품제조가공업","07_22_11_P","4181000","4181000-106-2006-00004","2006-05-10","","01","영업/정상","01","영업","","","","","033 2586982","3195.00","","강원특별자치도 춘천시 후평동 198-53","강원특별자치도 춘천시 소양강로 32 (후평동, (BIO-1동1,2층/BIO-2동2층))","24232","(재)춘천바이오산업진흥원","2024-03-27 09:57:43","U","2024-03-29 02:40:00","식품제조가공업","265331.3469315","487999.802568208","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","704","","","",
"36","식품제조가공업","07_22_11_P","4181000","4181000-106-2006-00005","2006-07-31","","01","영업/정상","01","영업","","","","","033 262 3344","108.00","","강원특별자치도 춘천시 신동면 팔미리 348-8","강원특별자치도 춘천시 신동면 한치로 895","24411","신선원제분(주)","2025-03-06 09:03:14","U","2025-03-08 02:40:00","식품제조가공업","261379.343723861","479250.114352304","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"37","식품제조가공업","07_22_11_P","4181000","4181000-106-2013-00015","2013-12-19","","01","영업/정상","01","영업","","","","","033 263 5756","115.49","","강원특별자치도 춘천시 동내면 거두리 976-1","강원특별자치도 춘천시 동내면 거두택지길4번길 19-2","24405","서진식품","2024-08-29 12:36:23","U","2024-08-31 02:40:00","식품제조가공업","266221.636983501","483444.763371507","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","67.61","","","",
"38","식품제조가공업","07_22_11_P","4181000","4181000-106-2013-00016","2013-09-30","","01","영업/정상","01","영업","","","","","033 262 3652","284.64","","강원특별자치도 춘천시 동내면 신촌리 46-14 지하1,2층 A동","강원특별자치도 춘천시 동내면 금촌로 84-75, A동 지하1,2층","24399","아름드리","2025-02-06 17:42:08","U","2025-02-08 02:40:00","식품제조가공업","269032.751040263","483531.560479163","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","76.32","","","",
"39","식품제조가공업","07_22_11_P","4181000","4181000-106-2007-00002","2007-01-17","","01","영업/정상","01","영업","","","","","033 2411625","211.20","","강원특별자치도 춘천시 퇴계동 858-2","강원특별자치도 춘천시 퇴계농공로 87, 403호 (퇴계동)","24427","주식회사 굿윌커피","2022-11-16 17:40:05","I","2023-06-13 00:00:00","식품제조가공업","265308.03412475","482777.392253641","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"40","식품제조가공업","07_22_11_P","4181000","4181000-106-2023-00007","2023-04-11","","01","영업/정상","01","영업","","","","","","85.80","","강원특별자치도 춘천시 후평동 558-1","강원특별자치도 춘천시 후석로420번길 7, 532호 (후평동)","24232","리유로스팅랩","2025-04-08 17:20:19","U","2025-04-10 02:40:00","기타 식품제조가공업","265474.842593179","487512.552718902","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"41","식품제조가공업","07_22_11_P","4181000","4181000-106-2023-00008","2023-04-14","","01","영업/정상","01","영업","","","","","033264 0704","178.14","","강원특별자치도 춘천시 신북읍 천전리 520-17","강원특별자치도 춘천시 신북읍 맥국2길 68","24204","금보식품","2024-06-07 16:32:57","U","2024-06-09 02:40:00","기타 식품제조가공업","268461.038911121","493473.159735446","기타 식품제조가공업","0","0","","","지하수전용","0","0","0","0","0","","0","0","N","0","","","",
"42","식품제조가공업","07_22_11_P","4181000","4181000-106-2023-00010","2023-05-16","","01","영업/정상","01","영업","","","","","","168.00","","강원특별자치도 춘천시 후평동 558-1","강원특별자치도 춘천시 후석로420번길 7, 3층 327,328호 (후평동)","24232","사랑푸드","2025-04-02 17:52:29","U","2025-04-04 02:40:00","도시락제조업","265474.842593179","487512.552718902","도시락제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"43","식품제조가공업","07_22_11_P","4181000","4181000-106-2023-00011","2023-06-01","","01","영업/정상","01","영업","","","","","033 253 0018","214.50","","강원특별자치도 춘천시 퇴계동 1250","강원특별자치도 춘천시 퇴계공단2길 41 (퇴계동)","24427","엄마푸드","2025-07-11 09:53:57","U","2025-07-13 02:40:00","기타 식품제조가공업","264736.96243771","482577.257081739","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"44","식품제조가공업","07_22_11_P","4181000","4181000-106-2011-00010","2011-07-05","","01","영업/정상","01","영업","","","","","033 256 2504","184.20","","강원특별자치도 춘천시 조양동 6-282","강원특별자치도 춘천시 동부시장길 27 (조양동)","24349","동부푸드닭갈비마트","2021-12-27 10:01:46","I","2023-06-13 00:00:00","식품제조가공업","264467.51348075","486506.613518898","식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","137.66","","","",
"45","식품제조가공업","07_22_11_P","4181000","4181000-106-2011-00011","2011-07-19","","01","영업/정상","01","영업","","","","","033  2544110","98.10","","강원특별자치도 춘천시 서면 방동리 1008-94","강원특별자치도 춘천시 서면 당산길 5","24460","박사마을부녀회 영농조합법인","2025-03-24 15:37:15","U","2025-03-26 02:40:00","식품제조가공업","258845.036653931","488428.874897414","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"46","식품제조가공업","07_22_11_P","4181000","4181000-106-2011-00017","2011-11-24","","01","영업/정상","01","영업","","","","","033 244 6206","2346.56","","강원특별자치도 춘천시 동산면 군자리 1386","강원특별자치도 춘천시 동산면 종자리로 33-30","24409","(주)메디언스 공장","2025-05-29 09:51:16","U","2025-05-31 02:40:00","식품제조가공업","","","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","677.75","","","",
"47","식품제조가공업","07_22_11_P","4181000","4181000-106-2011-00019","2011-12-05","","01","영업/정상","01","영업","","","","","033 2556507","314.36","","강원특별자치도 춘천시 석사동 704","강원특별자치도 춘천시 벌말길 107 (석사동)","24383","윤서식품","2024-11-08 13:19:28","U","2024-11-10 02:40:00","식품제조가공업","265039.29593884","484634.500286944","식품제조가공업","0","0","","","상수도전용","0","0","1","0","1","임대","0","0","N","0","","","",
"48","식품제조가공업","07_22_11_P","4181000","4181000-106-2005-00007","2005-06-30","","01","영업/정상","01","영업","","","","","033 2616819","787.30","","강원특별자치도 춘천시 퇴계동 857-4","강원특별자치도 춘천시 퇴계농공로 92 (퇴계동)","24427","서림바이오(주)","2017-03-07 13:09:48","I","2023-06-13 00:00:00","식품제조가공업","265181.426646036","482817.591335801","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","191.5","","","",
"49","식품제조가공업","07_22_11_P","4181000","4181000-106-2005-00006","2005-06-22","","01","영업/정상","01","영업","","","","","033 2639077","374.69","","강원특별자치도 춘천시 퇴계동 857-7","강원특별자치도 춘천시 퇴계농공로 94 (퇴계동)","24427","한일농산","2019-01-28 15:00:32","I","2023-06-13 00:00:00","식품제조가공업","265195.657060831","482791.048203098","식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"50","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00009","2022-05-30","","01","영업/정상","01","영업","","","","","070 76640401","132.00","","강원특별자치도 춘천시 신동면 증리 950-6","강원특별자치도 춘천시 신동면 김유정로 1395","24412","청년푸줏간","2024-03-13 10:41:49","U","2024-03-16 02:40:00","기타 식품제조가공업","262812.708227807","479592.899405515","기타 식품제조가공업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"51","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00010","2022-06-22","","01","영업/정상","01","영업","","","","","033 262 0011","868.81","","강원특별자치도 춘천시 동산면 군자리 산 297-6","강원특별자치도 춘천시 동산면 종자리로 33-7","24409","록야 주식회사","2025-07-18 11:17:56","U","2025-07-20 02:40:00","기타 식품제조가공업","263033.663557791","472146.226735004","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"52","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00011","2022-08-02","","01","영업/정상","01","영업","","","","","","52.50","","강원특별자치도 춘천시 후평동 875","강원특별자치도 춘천시 세실로208번길 12-4 (후평동)","24307","가먼트커피로스팅","2025-07-18 09:21:27","U","2025-07-20 02:40:00","기타 식품제조가공업","266660.05263101","486189.327054098","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","17.62","","","",
"53","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00012","2022-08-02","","01","영업/정상","01","영업","","","","","033 253 3447","149.58","","강원특별자치도 춘천시 신북읍 지내리 359","강원특별자치도 춘천시 신북읍 은고개길 44, 다동","24202","참좋은일터","2022-08-25 09:49:32","I","2023-06-13 00:00:00","기타 식품제조가공업","264498.64025919","495553.058340048","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"54","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00013","2022-08-05","","01","영업/정상","01","영업","","","","","033 253 0822","102.67","","강원특별자치도 춘천시 후평동 558-1","강원특별자치도 춘천시 후석로420번길 7, 하이테크타워 214호 (후평동)","24232","창대식품","2022-08-05 15:02:31","I","2023-06-13 00:00:00","기타 식품제조가공업","265474.842593179","487512.552718902","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"55","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00014","2022-08-25","","01","영업/정상","01","영업","","","","","070 75760785","205.90","","강원특별자치도 춘천시 후평동 558-1","강원특별자치도 춘천시 후석로420번길 7, 하이테크타워 516,517호 (후평동)","24232","반하지영농조합법인","2023-04-20 14:17:07","I","2023-06-13 00:00:00","기타 식품제조가공업","265474.842593179","487512.552718902","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"56","식품제조가공업","07_22_11_P","4181000","4181000-106-2022-00015","2022-09-23","","01","영업/정상","01","영업","","","","","","295.20","","강원특별자치도 춘천시 남산면 광판리 496-2","강원특별자치도 춘천시 남산면 김유정로 200-360, 1층","24466","주식회사 바우랑푸드","2022-12-29 14:00:12","I","2023-06-13 00:00:00","기타 식품제조가공업","262153.685715423","469752.741764168","기타 식품제조가공업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
