"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"13","일반음식점","07_24_04_P","4181000","4181000-101-2023-00289","2023-08-16","","01","영업/정상","01","영업","","","","","","367.98","","강원특별자치도 춘천시 동내면 거두리 912-1","강원특별자치도 춘천시 동내면 춘천순환로 61, 1층","24400","명륜진사갈비거두사거리점","2023-09-05 09:17:03","U","2023-09-07 02:40:00","기타","265991.760190116","483967.295352357","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","367.98","","","",
"14","일반음식점","07_24_04_P","4231000","4231000-101-2023-00188","2023-08-03","","01","영업/정상","01","영업","","","","","","95.19","","강원특별자치도 속초시 조양동 1490-61","강원특별자치도 속초시 새마을9길 3 (조양동)","24888","면구소","2023-08-03 10:32:37","I","2023-08-05 00:18:48","한식","340406.360276684","521529.244875573","한식","0","0","","","","0","0","0","0","0","","0","0","N","95.19","","","",
"15","일반음식점","07_24_04_P","4181000","4181000-101-2023-00308","2023-09-08","","01","영업/정상","01","영업","","","","","","91.31","","강원특별자치도 춘천시 조양동 37-1","강원특별자치도 춘천시 시청길10번길 4, 1~2층 (조양동)","24352","카쿠레가춘천점","2023-09-20 10:24:11","U","2023-09-22 02:40:00","기타","264033.740910187","486636.429290749","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","91.31","","","",
"16","일반음식점","07_24_04_P","4261000","4261000-101-2023-00032","2023-08-03","","01","영업/정상","01","영업","","","","","","34.45","","강원특별자치도 횡성군 횡성읍 읍상리 321-1","강원특별자치도 횡성군 횡성읍 읍상로 55","25232","나영이네","2023-08-03 11:00:16","I","2023-08-05 00:18:48","한식","287364.36592582","443599.359018414","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","34.45","","","",
"17","일반음식점","07_24_04_P","4231000","4231000-101-2023-00164","2023-07-26","","01","영업/정상","01","영업","","","","","","5.84","","강원특별자치도 속초시 동명동 1-77","강원특별자치도 속초시 영금정로 20-1 (동명동)","24824","백두산건어물153족발보쌈","2023-12-04 15:34:44","U","2023-12-06 02:40:00","분식","339941.620106148","524495.731793763","분식","0","0","","","","0","0","0","0","0","","0","0","N","5.84","","","",
"18","일반음식점","07_24_04_P","4231000","4231000-101-2023-00166","2023-07-26","","01","영업/정상","01","영업","","","","","","31.50","","강원특별자치도 속초시 금호동 473-235 센텀마크빌딩","강원특별자치도 속초시 중앙로121번길 28, 센텀마크빌딩 159호 (금호동)","24833","행운식당","2025-08-22 09:38:10","U","2025-08-24 02:40:00","기타","339101.583488613","523440.599544996","기타","0","0","","","","0","0","0","0","0","","0","0","N","41.48","","","",
"19","일반음식점","07_24_04_P","4231000","4231000-101-2023-00167","2023-07-26","","01","영업/정상","01","영업","","","","","","1075.85","","강원특별자치도 속초시 조양동 1544-5","강원특별자치도 속초시 철새길 106, 2~3, 옥탑층 (조양동)","24872","마리스텔라","2024-12-09 09:58:04","U","2024-12-11 02:40:00","기타","339212.099413933","522183.184105882","기타","0","0","","","","0","0","0","0","0","","0","0","Y","1844.9","","","",
"20","일반음식점","07_24_04_P","4191000","4191000-101-2023-00349","2023-08-16","","01","영업/정상","01","영업","","","","","","33.32","","강원특별자치도 원주시 신림면 신림리 693-6","강원특별자치도 원주시 신림면 치악로 8, 1층 3호","26506","한잔해포차","2023-09-01 17:52:16","U","2023-09-03 02:40:00","정종/대포집/소주방","295969.58195448","414719.752962725","정종/대포집/소주방","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33.32","","","",
"21","일반음식점","07_24_04_P","4201000","4201000-101-2023-00391","2023-08-16","","01","영업/정상","01","영업","","","","","","86.97","","강원특별자치도 강릉시 입암동 499-48","강원특별자치도 강릉시 강중길48번길 4 (입암동)","25582","너울주막","2023-09-06 10:39:17","U","2023-09-08 02:40:00","경양식","368175.038474237","474249.825188874","경양식","0","0","","","","0","0","0","0","0","","0","0","N","86.97","","","",
"22","일반음식점","07_24_04_P","4201000","4201000-101-2023-00392","2023-08-16","","01","영업/정상","01","영업","","","","","","103.10","","강원특별자치도 강릉시 사천면 사기막리 573","강원특별자치도 강릉시 사천면 중앙서로 513","25438","1957년학교앞문방구","2023-09-15 14:05:23","U","2023-09-17 02:40:00","기타","359905.090385122","478180.381972265","기타","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","103.1","","","",
"23","일반음식점","07_24_04_P","4291000","4291000-101-2023-00043","2023-08-31","","01","영업/정상","01","영업","","","","","","46.00","","강원특별자치도 정선군 사북읍 사북리 317-130","강원특별자치도 정선군 사북읍 사북중앙로 79-2","26150","아리부엌 양조","2023-11-15 15:40:40","U","2023-11-17 02:40:00","정종/대포집/소주방","361765.144186498","415447.955094929","정종/대포집/소주방","0","0","","","","0","0","0","0","0","","0","0","N","46","","","",
"24","일반음식점","07_24_04_P","4231000","4231000-101-2023-00203","2023-09-08","","01","영업/정상","01","영업","","","","","","62.16","","강원특별자치도 속초시 조양동 1550-6","강원특별자치도 속초시 엑스포로1길 26 (조양동)","24872","아바이주먹고기","2025-01-15 11:34:54","U","2025-01-17 02:40:00","한식","338990.072579843","522067.597752198","한식","0","0","","","","0","0","0","0","0","","0","0","N","62.16","","","",
"25","일반음식점","07_24_04_P","4231000","4231000-101-2023-00204","2023-09-08","","01","영업/정상","01","영업","","","","","","58.10","","강원특별자치도 속초시 조양동 1571 속초조양동 E.S 아뜨리움","강원특별자치도 속초시 조양로 40, 106동 103호 (조양동, 속초조양동 E.S 아뜨리움)","24892","배터지는생동까스","2023-09-11 09:08:53","U","2023-09-13 02:40:00","한식","339862.619410607","521715.451452655","한식","0","0","","","","0","0","0","0","0","","0","0","N","58.1","","","",
"26","일반음식점","07_24_04_P","4181000","4181000-101-2023-00309","2023-09-08","","01","영업/정상","01","영업","","","","","","17.60","","강원특별자치도 춘천시 후평동 867 대우아파트","강원특별자치도 춘천시 후만로126번길 31, 상가동 1층 107호 (후평동, 대우아파트)","24308","치킨포차","2023-10-11 13:39:54","U","2023-10-13 02:40:00","기타","266743.003648696","486217.237897675","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","17.6","","","",
"27","일반음식점","07_24_04_P","4181000","4181000-101-2023-00310","2023-09-08","","01","영업/정상","01","영업","","","","","","28.06","","강원특별자치도 춘천시 교동 136-7","강원특별자치도 춘천시 삭주로 25, 1층 (교동)","24264","분식집에하숙하는붕어빵","2023-09-14 13:22:01","U","2023-09-16 02:40:00","기타","264549.733211917","486789.419247184","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","28.06","","","",
"28","일반음식점","07_24_04_P","4191000","4191000-101-2023-00358","2023-08-24","","01","영업/정상","01","영업","","","","","","27.65","","강원특별자치도 원주시 태장동 1388-8","강원특별자치도 원주시 현충로322번길 3-12, 1층 (태장동)","26318","스몰포차","2024-07-01 15:35:30","U","2024-07-03 02:40:00","한식","283936.855812747","431537.160346528","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","27.65","","","",
"29","일반음식점","07_24_04_P","4191000","4191000-101-2023-00359","2023-08-24","","01","영업/정상","01","영업","","","","","","95.93","","강원특별자치도 원주시 단구동 1511-2 스타월드","강원특별자치도 원주시 서원대로 396, 스타월드 1층 107,108호 (단구동)","26484","신미방마라탕원주점","2023-09-20 10:00:54","U","2023-09-22 02:40:00","기타","284012.197863588","425846.256339564","기타","0","0","","","","0","0","0","0","0","","0","0","N","95.93","","","",
"30","일반음식점","07_24_04_P","4191000","4191000-101-2023-00360","2023-08-24","","01","영업/정상","01","영업","","","","","","76.73","","강원특별자치도 원주시 관설동 1491-22","강원특별자치도 원주시 치악로 1529-4, 1층 (관설동)","26471","달다구리","2023-09-15 16:00:42","U","2023-09-17 02:40:00","기타","285372.954704515","424738.124813798","기타","0","0","","","","0","0","0","0","0","","0","0","N","76.73","","","",
"31","일반음식점","07_24_04_P","4351000","4351000-101-2019-00109","2019-10-24","","01","영업/정상","01","영업","","","","","033 633 6875","96.95","","강원특별자치도 양양군 양양읍 조산리 459","강원특별자치도 양양군 양양읍 동해대로 3029, 1층","25014","낙산 귀신고래","2024-03-27 14:39:06","U","2024-03-29 02:40:00","식육(숯불구이)","343002.541293257","513514.702827822","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","96.95","","","",
"32","일반음식점","07_24_04_P","4351000","4351000-101-2023-00111","2023-08-31","","01","영업/정상","01","영업","","","","","","56.79","","강원특별자치도 양양군 서면 서림리 216","강원특별자치도 양양군 서면 구룡령로 2014","25039","해담식당","2025-09-12 11:34:27","U","2025-09-14 02:40:00","한식","334000.811570868","498530.719003782","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","56.79","","","",
"33","일반음식점","07_24_04_P","4221000","4221000-101-2023-00048","2023-08-31","","01","영업/정상","01","영업","","","","","","42.78","","강원특별자치도 태백시 황지동 368-210","강원특별자치도 태백시 금계길 35, 성지사우나 (황지동)","26006","성지사우나 2층 식당","2025-09-09 09:13:38","U","2025-09-11 02:40:00","기타","375905.61342562","410332.798228063","기타","0","0","","","","0","0","0","0","0","","0","0","N","45","","","",
"34","일반음식점","07_24_04_P","4191000","4191000-101-2023-00335","2023-08-03","","01","영업/정상","01","영업","","","","","033 7476567","249.78","","강원특별자치도 원주시 지정면 간현리 802-1","강원특별자치도 원주시 지정면 능골길 10, 1층","26359","소풍정육식당","2025-07-07 13:46:04","U","2025-07-09 02:40:00","한식","274079.790058886","429537.747307998","한식","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","N","249.78","","","",
"35","일반음식점","07_24_04_P","4331000","4331000-101-2023-00039","2023-08-03","","01","영업/정상","01","영업","","","","","","71.20","","강원특별자치도 인제군 인제읍 상동리 96-3 하늘내린호텔","강원특별자치도 인제군 인제읍 비봉로 43, 하늘내린호텔 1층","24635","마라시대 인제점","2023-08-21 20:15:27","U","2023-08-23 02:40:00","중국식","303051.392986928","507663.298346054","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","71.2","","","",
"36","일반음식점","07_24_04_P","4191000","4191000-101-2023-00334","2023-08-02","","01","영업/정상","01","영업","","","","","033 761 0670","49.02","","강원특별자치도 원주시 단구동 1465-9","강원특별자치도 원주시 송림길 48-11, 1층 (단구동)","26449","술꼬치피다","2023-08-17 11:52:04","U","2023-08-19 02:40:00","기타","284350.611786038","425942.907027595","기타","0","0","","","","0","0","0","0","0","","0","0","N","49.02","","","",
"37","일반음식점","07_24_04_P","4201000","4201000-101-2023-00420","2023-09-08","","01","영업/정상","01","영업","","","","","","85.00","","강원특별자치도 강릉시 포남동 1119-1","강원특별자치도 강릉시 남구길 27, 1층 (포남동)","25550","인생포차","2023-09-08 10:00:52","I","2023-09-10 00:18:09","한식","367780.051090567","475337.526555831","한식","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","85","","","",
"38","일반음식점","07_24_04_P","4201000","4201000-101-2023-00421","2023-09-08","","01","영업/정상","01","영업","","","","","033 641 3737","84.80","","강원특별자치도 강릉시 홍제동 1025-7","강원특별자치도 강릉시 선수촌로63번길 22-3, 1층 (홍제동)","25522","진참치&진튜나강릉본점","2023-09-08 10:31:12","I","2023-09-10 00:18:09","일식","364541.281809963","474336.014631651","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","84.8","","","",
"39","일반음식점","07_24_04_P","4201000","4201000-101-2023-00413","2023-08-31","","01","영업/정상","01","영업","","","","","","33.60","","강원특별자치도 강릉시 홍제동 1019-3 푸르벨라 2차","강원특별자치도 강릉시 선수촌로63번길 18-15, 푸르벨라 2차 1층 107호 (홍제동)","25522","홀리(HOLY)","2023-08-31 14:30:19","I","2023-09-02 00:18:46","정종/대포집/소주방","364581.524253135","474453.695974366","정종/대포집/소주방","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","33.6","","","",
"40","일반음식점","07_24_04_P","4181000","4181000-101-2023-00304","2023-08-31","","01","영업/정상","01","영업","","","","","","156.38","","강원특별자치도 춘천시 교동 152-1","강원특별자치도 춘천시 삭주로 67, 2층 (교동)","24253","동신 냉삼집","2023-09-04 17:47:26","U","2023-09-06 02:40:00","식육(숯불구이)","264882.586431786","487031.525859865","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","156.38","","","",
"41","일반음식점","07_24_04_P","4221000","4221000-101-2023-00054","2023-09-08","","01","영업/정상","01","영업","","","","","","110.02","","강원특별자치도 태백시 황지동 683 오투리조트","강원특별자치도 태백시 서학로 861, 오투리조트 함백(B)동 1층 (황지동)","26010","BHC 오투리조트점","2023-10-16 14:27:21","U","2023-10-18 02:40:00","호프/통닭","372851.510532091","408387.624451617","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","110.02","","","",
"42","일반음식점","07_24_04_P","4201000","4201000-101-2023-00365","2023-07-26","","01","영업/정상","01","영업","","","","","","58.00","","강원특별자치도 강릉시 임당동 98-60","강원특별자치도 강릉시 경강로2103번길 9, 1층 (임당동)","25532","강릉핑크김밥","2024-05-16 17:52:33","U","2024-05-18 02:40:00","김밥(도시락)","367024.292798439","474283.373068759","김밥(도시락)","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","58","","","",
"43","일반음식점","07_24_04_P","4191000","4191000-101-2023-00337","2023-08-07","","01","영업/정상","01","영업","","","","","","41.20","","강원특별자치도 원주시 무실동 1857-18","강원특별자치도 원주시 능라동길 25, 1층 101호 (무실동)","26392","메이크메리","2025-02-04 13:52:48","U","2025-02-06 02:40:00","기타","282150.220091681","426069.522931402","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","41.2","","","",
"44","일반음식점","07_24_04_P","4301000","4301000-101-2023-00090","2023-08-08","","01","영업/정상","01","영업","","","","","033 9519854","72.60","","강원특별자치도 철원군 갈말읍 신철원리 693","강원특별자치도 철원군 갈말읍 삼부연로 12-1","24049","참치명가","2025-08-08 11:06:07","U","2025-08-10 02:40:00","횟집","227044.242752874","515846.796946666","횟집","1","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","72.6","","","",
"45","일반음식점","07_24_04_P","4341000","4341000-101-2023-00062","2023-08-21","","01","영업/정상","01","영업","","","","","","24.75","","강원특별자치도 고성군 거진읍 거진리 284-8","강원특별자치도 고성군 거진읍 거탄진로 121, 바다호텔, 바다사우나 1층","24717","바다포차","2023-08-21 13:37:24","I","2023-08-23 00:18:32","한식","326902.812225561","550209.333561195","한식","0","0","","","","0","0","0","0","0","","0","0","N","24.75","","","",
"46","일반음식점","07_24_04_P","4301000","4301000-101-2023-00094","2023-08-21","","01","영업/정상","01","영업","","","","","033 4561992","87.00","","강원특별자치도 철원군 동송읍 이평리 681-28","강원특별자치도 철원군 동송읍 금학로 223","24014","교촌치킨 동송점","2023-08-21 11:32:42","I","2023-08-23 00:18:32","호프/통닭","218987.891233748","522857.882086246","호프/통닭","1","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","87","","","",
"47","일반음식점","07_24_04_P","4181000","4181000-101-2023-00238","2023-07-04","","01","영업/정상","01","영업","","","","","","42.16","","강원특별자치도 춘천시 후평동 692-1","강원특별자치도 춘천시 효평길 97, 1층 (후평동)","24277","영계치킨 춘천점","2025-03-04 11:48:27","U","2025-03-06 02:40:00","호프/통닭","265578.883145319","486729.610944238","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","42.16","","","",
"48","일반음식점","07_24_04_P","4221000","4221000-101-2023-00046","2023-08-08","","01","영업/정상","01","영업","","","","","","27.00","","강원특별자치도 태백시 통동 74-68","강원특별자치도 태백시 통리1길 45 (통동)","26029","산타푸드","2023-09-07 15:51:02","U","2023-09-09 02:40:00","한식","380801.032517173","409510.059651772","한식","0","0","","","","0","0","0","0","0","","0","0","N","27","","","",
"49","일반음식점","07_24_04_P","4301000","4301000-101-2023-00092","2023-08-11","","01","영업/정상","01","영업","","","","","","89.97","","강원특별자치도 철원군 동송읍 이평리 852-15","강원특별자치도 철원군 동송읍 동송시장길 3-21","24014","그린호프","2023-08-11 14:33:22","I","2023-08-14 00:18:32","호프/통닭","218898.869624036","522821.885088557","호프/통닭","0","1","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","89.97","","","",
"50","일반음식점","07_24_04_P","4191000","4191000-101-2023-00338","2023-08-08","","01","영업/정상","01","영업","","","","","","84.24","","강원특별자치도 원주시 무실동 1857-14","강원특별자치도 원주시 능라동길 37, 2층 203호 (무실동)","26392","백소정원주무실점","2023-09-15 11:38:45","U","2023-09-17 02:40:00","경양식","282250.498115013","426184.806206981","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","84.24","","","",
"51","일반음식점","07_24_04_P","4191000","4191000-101-2023-00339","2023-08-08","","01","영업/정상","01","영업","","","","","","125.33","","강원특별자치도 원주시 반곡동 1870-1","강원특별자치도 원주시 봄마중길 7, 1층 (반곡동)","26465","감성주막","2023-09-04 16:41:26","U","2023-09-06 02:40:00","기타","286773.401687924","425331.902642158","기타","0","0","","","","0","0","0","0","0","","0","0","N","125.33","","","",
"52","일반음식점","07_24_04_P","4221000","4221000-101-2023-00039","2023-08-02","","01","영업/정상","01","영업","","","","","","104.41","","강원특별자치도 태백시 황지동 95-10","강원특별자치도 태백시 황지로 28, 2층 (황지동)","26021","이자카야 킨","2023-10-04 08:24:31","U","2023-10-06 02:40:00","일식","376771.312746139","408464.837297624","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","104.41","","","",
"53","일반음식점","07_24_04_P","4181000","4181000-101-2023-00270","2023-08-02","","01","영업/정상","01","영업","","","","","","31.50","","강원특별자치도 춘천시 퇴계동 1036-2 퇴계8단지주공아파트상가","강원특별자치도 춘천시 승지골길16번길 50, 퇴계8단지주공아파트상가 1층 102호 (퇴계동)","24418","기영이 숯불두마리치킨 춘천퇴계점","2023-08-23 17:30:50","U","2023-08-25 02:40:00","호프/통닭","265553.790128403","483137.269282193","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","31.5","","","",
"54","일반음식점","07_24_04_P","4231000","4231000-101-2023-00187","2023-08-02","","01","영업/정상","01","영업","","","","","","90.57","","강원특별자치도 속초시 노학동 1325-70","강원특별자치도 속초시 원암학사평길 136, 2층 (노학동)","24800","아론버거","2023-12-12 13:48:33","U","2023-12-14 02:40:00","기타","333307.529678849","523752.463986777","기타","0","0","","","","0","0","0","0","0","","0","0","N","90.57","","","",
"55","일반음식점","07_24_04_P","4331000","4331000-101-2023-00040","2023-08-08","","01","영업/정상","01","영업","","","","","","93.57","","강원특별자치도 인제군 북면 원통리 658-57","강원특별자치도 인제군 북면 원통로147번길 43-1","24612","파스타집이야(인제원통점)","2023-08-21 20:07:16","U","2023-08-23 02:40:00","경양식","305508.649454351","514141.288958763","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","93.57","","","",
"56","일반음식점","07_24_04_P","4201000","4201000-101-2023-00395","2023-08-21","","01","영업/정상","01","영업","","","","","","93.00","","강원특별자치도 강릉시 임당동 154-3","강원특별자치도 강릉시 임영로 144, 1층 (임당동)","25533","앤(ANNE)","2025-01-14 11:43:55","U","2025-01-16 02:40:00","경양식","366689.502411135","474089.84143134","경양식","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","70","","","",
"57","일반음식점","07_24_04_P","4201000","4201000-101-2023-00396","2023-08-21","","01","영업/정상","01","영업","","","","","","59.50","","강원특별자치도 강릉시 명주동 53-1","강원특별자치도 강릉시 경강로 2025, 1층 (명주동)","25535","마이페이브(My Fav) 421","2023-08-21 14:06:05","I","2023-08-23 00:18:32","기타","366574.723164367","473643.884919027","기타","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","59.5","","","",
"58","일반음식점","07_24_04_P","4201000","4201000-101-2023-00425","2023-09-13","","01","영업/정상","01","영업","","","","","","150.73","","강원특별자치도 강릉시 주문진읍 주문리 312-458","강원특별자치도 강릉시 주문진읍 해안로 1754, 1층","25413","공주네식당","2023-09-26 13:39:49","U","2023-09-28 02:40:00","횟집","360810.146554534","489230.93654123","횟집","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","N","150.73","","","",
"59","일반음식점","07_24_04_P","4191000","4191000-101-2023-00288","2023-07-04","","01","영업/정상","01","영업","","","","","","90.49","","강원특별자치도 원주시 무실동 1842-4","강원특별자치도 원주시 봉바위길 76-1, 1층 (무실동)","26393","스시치겐","2023-07-27 11:01:40","U","2023-07-29 02:40:00","한식","282265.385252136","425855.405741129","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","90.49","","","",
"60","일반음식점","07_24_04_P","4191000","4191000-101-2023-00289","2023-07-04","","01","영업/정상","01","영업","","","","","","104.78","","강원특별자치도 원주시 반곡동 1913-4","강원특별자치도 원주시 건강로 25, 1층 108,109호 (반곡동)","26464","연국밥","2024-03-19 15:58:25","U","2024-03-21 02:40:00","기타","287502.659388413","425235.263753653","기타","0","0","","","","0","0","0","0","0","","0","0","N","104.78","","","",
